Options:
Model:                           Discrete: Independent
Tree File Name:                  ./processed_data/mXpermitted.bttrees
Data File Name:                  ./processed_data/mXpermitted.btdata
Log File Name:                   ./results/mXpermitted-indep-1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3664068385
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./results/mXpermitted-indep-1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000001
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      100
     Taxa:                       56
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
1621000	-46.817103	57	2.663482	0.973596	0.129160	3.011292	0.048250	0.255106	0.110803	0.585841	
1622000	-53.281598	14	27.778200	1.193191	10.312298	14.653754	0.250000	0.250000	0.250000	0.250000	
1623000	-47.788387	19	6.748314	1.293412	1.498425	4.480645	0.187665	0.277033	0.216178	0.319124	
1624000	-47.292518	47	15.475611	1.763304	1.929744	0.045771	0.499755	0.000184	0.499876	0.000184	
1625000	-47.452435	46	13.086540	1.793285	1.778879	4.323347	0.224023	0.275631	0.224333	0.276013	
1626000	-49.787431	88	5.503748	1.122301	1.205390	5.882661	0.170155	0.268960	0.217340	0.343544	
1627000	-49.701251	71	18.253963	5.121538	0.253203	2.835083	0.095097	0.404901	0.095098	0.404905	
1628000	-47.904373	96	16.675447	2.081326	2.002063	3.235288	0.270710	0.229239	0.270765	0.229286	
1629000	-48.663307	28	14.147864	0.533761	2.146089	3.896070	0.243434	0.257854	0.242183	0.256529	
1630000	-47.396756	6	12.925308	0.903688	1.806973	3.884540	0.233905	0.266614	0.233420	0.266061	
1631000	-49.097553	81	12.644732	0.905884	1.406739	5.564895	0.216414	0.283788	0.216239	0.283558	
1632000	-46.963638	95	13.406387	1.723866	0.495722	3.148500	0.159700	0.340137	0.159804	0.340359	
1633000	-47.652468	2	22.808029	3.579510	0.321384	3.861392	0.108477	0.391522	0.108477	0.391523	
1634000	-47.733042	69	9.723598	1.204744	1.779053	1.825790	0.377602	0.116397	0.386776	0.119225	
1635000	-51.151053	94	15.739489	0.625118	5.092762	7.542355	0.250398	0.250768	0.249233	0.249601	
1636000	-47.174190	17	31.405009	3.762877	1.694323	1.126448	0.442784	0.057216	0.442784	0.057216	
1637000	-47.594817	20	19.925416	1.971381	1.115706	3.431950	0.221088	0.278915	0.221085	0.278912	
1638000	-46.651325	44	10.114222	0.531401	0.527252	2.327766	0.190442	0.311746	0.188782	0.309029	
1639000	-46.652472	75	15.216945	1.536462	0.109213	3.914154	0.035616	0.464354	0.035620	0.464410	
1640000	-47.880444	43	6.012403	0.809693	2.226837	1.887683	0.325751	0.129046	0.390504	0.154698	
1641000	-46.820234	48	24.589906	2.534881	0.703179	3.359194	0.168435	0.331565	0.168435	0.331565	
1642000	-47.687075	56	14.010226	1.104992	1.502083	1.456269	0.388550	0.111528	0.388430	0.111493	
1643000	-47.292285	68	4.804281	0.451318	0.221556	2.420734	0.115794	0.289067	0.170216	0.424924	
1644000	-49.004244	89	20.558846	2.162089	2.318430	2.264366	0.347223	0.152777	0.347223	0.152777	
1645000	-46.755664	59	6.609832	0.930242	1.349080	1.091051	0.411098	0.049215	0.481985	0.057702	
1646000	-48.124768	2	1.862659	0.573745	1.160207	4.621044	0.070766	0.110926	0.318717	0.499591	
1647000	-47.117394	81	8.195050	0.887814	1.823413	0.386732	0.473301	0.016136	0.493731	0.016832	
1648000	-48.245427	2	10.851704	1.330692	1.235424	2.127531	0.292267	0.205597	0.294775	0.207361	
1649000	-49.459011	100	8.042399	0.756448	1.448949	1.145117	0.420469	0.066015	0.443833	0.069683	
1650000	-48.901415	52	9.939637	1.493022	1.034308	4.224466	0.198503	0.298816	0.200643	0.302038	
1651000	-52.377134	60	11.100693	1.732010	0.634355	5.912107	0.181252	0.318120	0.181708	0.318920	
1652000	-47.785168	85	17.862324	3.841468	0.209430	2.388583	0.112195	0.387801	0.112197	0.387807	
1653000	-48.412862	92	32.368373	2.490233	1.546327	1.605706	0.379343	0.120657	0.379343	0.120657	
1654000	-49.342478	21	19.616027	2.457103	0.457874	1.577648	0.268885	0.231101	0.268901	0.231114	
1655000	-48.972463	14	11.146977	0.643997	0.428145	5.019931	0.139917	0.360533	0.139666	0.359884	
1656000	-48.628412	39	5.657783	1.606137	0.342793	2.869015	0.109812	0.346870	0.130644	0.412674	
1657000	-48.109032	48	16.905949	2.897843	0.315151	2.154206	0.140230	0.359756	0.140238	0.359776	
1658000	-48.134418	78	14.873986	1.912877	0.891667	4.023796	0.165728	0.334190	0.165783	0.334300	
1659000	-50.059816	81	19.808445	4.239192	2.705310	2.431598	0.313390	0.186609	0.313391	0.186610	
1660000	-47.777612	92	14.020269	2.740792	1.270372	0.227206	0.493998	0.005896	0.494208	0.005898	
1661000	-49.110666	67	10.399279	0.665652	0.510852	1.634666	0.289170	0.210323	0.289757	0.210750	
1662000	-47.174248	12	8.754347	1.322055	1.368755	0.072264	0.492638	0.000652	0.506039	0.000670	
1663000	-47.092612	57	4.457424	0.360781	0.936712	2.275130	0.225215	0.177798	0.333613	0.263374	
1664000	-47.685622	13	5.269932	0.838139	0.088952	1.871622	0.077613	0.367073	0.096921	0.458392	
1665000	-49.223335	71	21.815029	3.307064	2.870305	2.847911	0.291035	0.208965	0.291035	0.208965	
1666000	-48.442818	64	19.398039	1.696175	1.998278	0.062852	0.499356	0.000647	0.499349	0.000647	
1667000	-48.108335	94	7.623607	0.679957	2.602245	2.617260	0.298502	0.177689	0.328351	0.195457	
1668000	-50.305333	65	3.941926	0.671367	0.235772	2.029618	0.103438	0.269685	0.173785	0.453092	
1669000	-47.129402	50	11.016429	1.588253	0.179415	3.302960	0.075342	0.422979	0.075850	0.425829	
1670000	-48.682038	34	20.320619	3.425723	0.963026	2.893935	0.206451	0.293544	0.206455	0.293549	
1671000	-47.637997	59	19.765832	2.788001	1.899354	1.896284	0.371929	0.128068	0.371934	0.128069	
1672000	-48.592857	69	22.431925	1.195650	2.132271	1.192004	0.432180	0.067831	0.432162	0.067828	
1673000	-49.305611	66	10.468390	1.681645	1.783818	4.628451	0.220226	0.277314	0.222404	0.280057	
1674000	-52.998978	59	1.386572	1.645769	0.410594	3.049676	0.036338	0.111763	0.209021	0.642879	
1675000	-48.155978	30	5.007775	0.462671	1.638365	1.162742	0.362095	0.082992	0.451443	0.103470	
1676000	-46.084098	46	4.202597	0.560652	0.184591	2.881229	0.064103	0.327836	0.099450	0.508611	
1677000	-47.995232	93	4.179146	0.414115	0.090516	4.027251	0.031612	0.354362	0.050290	0.563737	
1678000	-48.398337	45	2.364892	0.412833	1.973635	0.049769	0.245242	0.000160	0.754108	0.000491	
1679000	-50.126646	63	37.290280	1.122210	2.265191	2.237860	0.306494	0.193506	0.306494	0.193506	
1680000	-48.752201	16	9.850561	1.439598	2.357816	1.299857	0.425295	0.067193	0.438269	0.069243	
1681000	-46.897358	77	24.973354	1.472596	0.244575	2.461832	0.104698	0.395304	0.104697	0.395302	
1682000	-48.664145	41	19.391410	3.934547	1.241090	0.449035	0.486805	0.013190	0.486814	0.013191	
1683000	-46.378184	75	9.792923	1.325664	1.082276	3.067291	0.200509	0.293297	0.205539	0.300655	
1684000	-47.415912	13	16.504777	1.876453	1.290123	1.356395	0.404525	0.095467	0.404538	0.095470	
1685000	-48.722444	14	7.900661	1.234620	3.005102	5.352319	0.242311	0.248463	0.251422	0.257804	
1686000	-47.938149	29	18.342874	2.494148	0.114075	2.890116	0.071913	0.428086	0.071913	0.428088	
1687000	-48.588741	45	0.898851	0.496414	1.047976	3.248859	0.031695	0.041920	0.398861	0.527524	
1688000	-48.486245	7	16.683424	2.444358	1.294598	3.823419	0.210615	0.289368	0.210629	0.289387	
1689000	-45.935051	61	53.895139	6.129776	1.806588	0.307203	0.493408	0.006592	0.493408	0.006592	
1690000	-48.508930	67	14.408152	0.810078	2.196176	2.316324	0.339350	0.161815	0.337772	0.161063	
1691000	-49.655573	29	21.203937	0.942955	1.315068	1.672381	0.357185	0.142820	0.357178	0.142817	
1692000	-47.753047	43	11.518588	0.894912	1.868924	1.972269	0.350871	0.149019	0.351025	0.149084	
1693000	-47.385386	13	33.653903	2.525263	0.822249	3.370877	0.190751	0.309249	0.190751	0.309249	
1694000	-47.066902	14	7.440513	0.878546	0.991844	2.554951	0.224701	0.261893	0.237082	0.276323	
1695000	-47.952059	72	23.176154	1.381176	1.517959	0.794880	0.451658	0.048343	0.451656	0.048343	
1696000	-48.312576	90	18.764321	0.928509	0.037817	2.600302	0.028905	0.471108	0.028904	0.471083	
1697000	-47.829800	57	21.114155	2.159913	2.716533	2.803010	0.294592	0.205408	0.294592	0.205408	
1698000	-47.152592	6	6.116552	0.534632	0.439584	3.524389	0.104279	0.334710	0.133265	0.427747	
1699000	-47.399622	95	15.716472	1.863843	0.402588	2.448003	0.166686	0.333297	0.166697	0.333319	
1700000	-47.388412	19	11.438899	1.323255	2.589762	0.598549	0.471284	0.026831	0.474850	0.027034	
1701000	-47.635487	46	12.901890	1.137245	2.728441	1.557960	0.378663	0.121190	0.378885	0.121262	
1702000	-48.801076	82	5.365230	0.542179	3.913271	5.445459	0.209362	0.207458	0.292922	0.290259	
1703000	-48.532602	62	44.342037	5.780794	2.045289	0.492177	0.483393	0.016607	0.483393	0.016607	
1704000	-47.624852	76	2.954878	0.637241	0.623250	3.203259	0.131595	0.198754	0.266757	0.402894	
1705000	-49.318298	68	8.309161	1.707579	2.719513	3.974300	0.249825	0.237968	0.262329	0.249878	
1706000	-47.451445	28	8.643560	0.807488	1.824552	3.050092	0.250159	0.242453	0.257663	0.249725	
1707000	-48.321005	94	20.714777	2.364192	2.668033	1.743292	0.377056	0.122943	0.377057	0.122943	
1708000	-46.389094	63	11.518115	0.895493	1.376144	3.059083	0.237858	0.261890	0.238097	0.262154	
1709000	-46.808382	61	7.014780	0.916692	0.512903	1.658250	0.208262	0.256083	0.240245	0.295410	
1710000	-47.480684	35	21.041577	1.290690	2.048665	2.777990	0.301425	0.198587	0.301410	0.198578	
1711000	-48.515805	75	25.814901	6.486011	0.003601	2.746571	0.001714	0.498286	0.001714	0.498286	
1712000	-48.441338	15	14.868090	2.093890	2.246210	4.882398	0.235990	0.263878	0.236114	0.264017	
1713000	-49.926009	32	41.551805	4.557038	1.392124	6.415847	0.202353	0.297647	0.202353	0.297647	
1714000	-49.262500	58	2.124899	0.790153	1.602277	4.256838	0.108006	0.134589	0.337204	0.420201	
1715000	-48.394222	89	18.463632	2.151971	1.762116	3.110277	0.250561	0.249430	0.250570	0.249439	
1716000	-47.716191	35	10.142679	1.448640	2.534809	4.694547	0.243974	0.251935	0.247999	0.256092	
1717000	-47.867081	46	1.514449	0.583938	1.541657	3.885271	0.070210	0.089889	0.368333	0.471569	
1718000	-46.972954	61	12.335333	0.481319	1.533176	1.244201	0.443679	0.064944	0.428634	0.062742	
1719000	-46.146554	17	5.667181	0.806144	0.458216	2.847600	0.120739	0.306471	0.161883	0.410907	
1720000	-50.453608	15	8.847096	1.317271	6.336012	7.920024	0.245152	0.244928	0.255076	0.254843	
1721000	-50.488140	7	5.002632	0.969586	2.771958	0.068237	0.428360	0.000797	0.569783	0.001060	
1722000	-47.868364	93	22.672149	4.073067	1.151655	3.840343	0.203800	0.296200	0.203800	0.296200	
1723000	-46.629650	17	8.719152	1.579091	0.217812	3.463886	0.069304	0.417168	0.073159	0.440369	
1724000	-47.902597	39	8.595183	1.246458	1.737463	3.196533	0.244195	0.246863	0.253089	0.255854	
1725000	-49.343520	22	31.369322	2.886197	3.328595	4.174367	0.256295	0.243705	0.256295	0.243705	
1726000	-48.279523	73	13.316663	1.885488	1.119351	2.628047	0.224043	0.275678	0.224293	0.275985	
1727000	-48.053177	29	1.523652	0.425212	0.661492	2.811603	0.081050	0.119361	0.323370	0.476220	
1728000	-47.590743	11	12.107164	1.660538	0.527002	3.506424	0.164343	0.335408	0.164507	0.335742	
1729000	-52.891273	81	10.135460	0.328060	8.388255	10.519189	0.256715	0.256710	0.243289	0.243285	
1730000	-45.550468	57	5.816584	0.934103	0.090094	3.345736	0.049017	0.407929	0.058254	0.484799	
1731000	-49.837074	60	30.413172	2.560104	3.110663	4.491656	0.250963	0.249037	0.250963	0.249037	
1732000	-50.742123	9	7.643474	0.573804	4.832781	8.075799	0.244822	0.245149	0.254844	0.255185	
1733000	-46.876143	46	10.944585	1.388725	1.954926	1.263902	0.413115	0.085141	0.416007	0.085737	
1734000	-47.197191	48	19.339690	1.521011	1.751737	3.550098	0.236774	0.263233	0.236767	0.263226	
1735000	-48.361162	73	4.814012	0.684620	1.260113	3.362094	0.175449	0.245982	0.240868	0.337700	
1736000	-49.294862	40	3.033541	0.656201	3.217123	4.798535	0.155541	0.156572	0.342808	0.345080	
1737000	-46.334970	35	20.700959	1.635431	1.185329	0.361984	0.491306	0.008699	0.491295	0.008699	
1738000	-47.283369	61	19.605620	4.086165	1.110831	3.082975	0.196745	0.303249	0.196749	0.303256	
1739000	-49.720251	17	0.590097	0.569470	0.104121	4.677641	0.002082	0.029129	0.064612	0.904178	
1740000	-48.159973	98	35.966615	6.465216	0.350420	3.685929	0.121224	0.378776	0.121224	0.378776	
1741000	-53.613744	99	4.201096	1.099119	8.154831	11.712147	0.200566	0.200567	0.299432	0.299435	
1742000	-47.301963	57	20.535199	2.920686	0.003233	4.378451	0.001908	0.498092	0.001908	0.498093	
1743000	-52.147353	69	29.393155	3.372183	3.189498	8.613073	0.245653	0.254347	0.245653	0.254347	
1744000	-48.871383	63	1.480030	0.512154	3.065749	3.558424	0.103309	0.095224	0.417053	0.384413	
1745000	-47.774643	61	12.236779	0.655604	3.135923	4.066371	0.260724	0.242395	0.257492	0.239390	
1746000	-48.934892	48	36.495493	6.951153	1.007245	4.531528	0.188283	0.311717	0.188283	0.311717	
1747000	-48.058085	42	12.630660	1.448814	1.222528	2.902056	0.212745	0.286994	0.212967	0.287293	
1748000	-48.055964	39	9.700982	0.918638	2.602874	3.125954	0.278084	0.218705	0.281679	0.221532	
1749000	-50.339064	36	14.017117	0.412348	2.907667	1.408116	0.399606	0.106555	0.389878	0.103961	
1750000	-49.486150	44	4.589275	1.266258	0.605553	4.933952	0.139429	0.300444	0.177547	0.382580	
1751000	-48.217252	56	24.492674	2.726974	1.907284	1.241339	0.410655	0.089345	0.410655	0.089345	
1752000	-47.527324	24	13.881955	0.906528	1.421116	0.829814	0.455279	0.045151	0.454496	0.045074	
1753000	-50.166394	9	16.393610	0.711965	2.651499	1.345907	0.371983	0.128149	0.371786	0.128081	
1754000	-48.255351	27	2.173142	0.444611	0.214601	1.978260	0.069556	0.191811	0.196568	0.542064	
1755000	-46.467030	85	9.459580	1.301369	0.400563	2.544928	0.156984	0.339244	0.159371	0.344402	
1756000	-48.239510	10	2.100324	0.579342	1.168241	4.046369	0.094685	0.138980	0.310532	0.455802	
1757000	-47.792273	27	6.324382	0.816268	0.505705	1.958563	0.195990	0.275991	0.219260	0.308759	
1758000	-49.253987	25	12.668364	2.263969	2.314058	5.251262	0.232010	0.267311	0.232641	0.268038	
1759000	-45.778360	96	8.808590	1.440954	1.254992	0.001196	0.486215	0.000000	0.513785	0.000000	
1760000	-48.067050	5	13.477682	2.309556	1.021439	3.392170	0.211067	0.288705	0.211260	0.288969	
1761000	-47.554898	88	20.818764	2.237012	1.828070	0.756594	0.464445	0.035556	0.464444	0.035556	
1762000	-48.662382	77	8.099293	1.824017	2.377764	3.474375	0.260239	0.225576	0.275436	0.238749	
1763000	-47.068942	48	12.963647	1.519138	2.063164	1.318752	0.401914	0.097810	0.402358	0.097918	
1764000	-49.537981	86	7.161774	1.625999	2.478870	3.676624	0.248253	0.237465	0.262852	0.251430	
1765000	-48.317616	93	22.910315	3.637702	2.865592	2.334700	0.324698	0.175301	0.324699	0.175302	
1766000	-48.097958	86	26.931670	6.099136	0.113744	3.236139	0.066599	0.433401	0.066599	0.433401	
1767000	-48.070080	84	8.127350	1.747459	1.711957	3.183996	0.233363	0.248438	0.250993	0.267206	
1768000	-47.538867	63	14.893592	0.600631	1.651671	0.233480	0.490948	0.009355	0.490354	0.009344	
1769000	-48.493153	93	11.506952	2.006298	2.702600	4.734521	0.246990	0.251731	0.248257	0.253022	
1770000	-47.633121	25	16.677029	2.414281	1.786384	1.222109	0.432884	0.067082	0.432942	0.067091	
1771000	-48.789758	14	8.989088	0.785840	4.016182	3.857475	0.257389	0.238127	0.262047	0.242437	
1772000	-48.341445	48	17.826727	1.473610	2.640254	0.440569	0.473736	0.026276	0.473714	0.026274	
1773000	-48.030499	88	19.303770	0.833363	0.885512	2.635107	0.218803	0.281291	0.218721	0.281185	
1774000	-45.404772	61	10.715161	0.494828	0.004403	2.468249	0.002183	0.505588	0.002116	0.490114	
1775000	-48.073937	63	0.903379	0.489272	1.077255	3.941322	0.045162	0.061582	0.377925	0.515330	
1776000	-48.825258	79	41.601565	4.027250	1.515205	1.180250	0.446054	0.053946	0.446054	0.053946	
1777000	-48.388535	82	22.784515	1.682737	1.447717	1.475114	0.409855	0.090149	0.409848	0.090148	
1778000	-48.735357	10	19.804545	2.309814	2.283861	1.904543	0.356222	0.143778	0.356223	0.143778	
1779000	-47.887028	68	19.455731	1.837061	1.460870	2.613030	0.274560	0.225448	0.274552	0.225441	
1780000	-47.591562	87	10.292713	1.022667	1.459686	0.197300	0.493834	0.003932	0.498266	0.003968	
1781000	-47.415962	50	15.440341	1.490823	0.626275	4.139219	0.152317	0.347687	0.152314	0.347681	
1782000	-47.816467	69	26.883447	1.562943	1.742591	0.113908	0.498895	0.001105	0.498895	0.001105	
1783000	-49.568306	47	24.449883	3.697765	3.195111	2.262683	0.337938	0.162061	0.337939	0.162061	
1784000	-48.127961	41	8.911023	0.395444	1.218883	0.303947	0.505863	0.006736	0.480996	0.006405	
1785000	-48.073472	45	15.832909	2.499551	0.497586	3.675906	0.145006	0.354925	0.145046	0.355023	
1786000	-49.825223	54	16.418419	2.439638	0.001034	4.814133	0.000491	0.499486	0.000491	0.499531	
1787000	-46.823910	61	22.855884	1.226138	0.296996	4.035596	0.076746	0.423266	0.076742	0.423246	
1788000	-50.088435	37	42.798816	6.919925	3.077910	2.595537	0.295048	0.204952	0.295048	0.204952	
1789000	-46.466420	82	5.125353	0.712363	0.262959	3.055457	0.069531	0.340610	0.099998	0.489861	
1790000	-47.226524	69	8.617918	1.017033	1.211518	2.981607	0.214713	0.272650	0.225848	0.286790	
1791000	-46.481142	46	16.403491	1.589050	1.916801	0.285618	0.491124	0.008875	0.491125	0.008875	
1792000	-47.697177	31	9.904261	1.234810	1.377565	3.705890	0.222057	0.276288	0.223532	0.278123	
1793000	-47.616953	81	8.783166	0.734825	1.830263	1.625960	0.374315	0.119122	0.384271	0.122291	
1794000	-48.455389	94	21.786624	2.196819	3.297124	3.938324	0.263512	0.236488	0.263512	0.236488	
1795000	-55.472730	67	26.140095	6.590440	8.809209	16.447753	0.249999	0.250001	0.249999	0.250001	
1796000	-48.960430	77	10.058152	0.978605	4.253982	5.515082	0.249487	0.245840	0.254194	0.250478	
1797000	-48.343679	39	17.130824	1.100911	2.380562	2.824230	0.292174	0.207917	0.292068	0.207842	
1798000	-47.921833	81	42.315880	3.553112	0.574822	3.847814	0.169982	0.330018	0.169982	0.330018	
1799000	-46.809908	61	13.799408	1.801190	2.110989	3.984896	0.234946	0.264696	0.235282	0.265076	
1800000	-48.319963	81	38.661550	6.080217	1.347943	0.193413	0.495966	0.004034	0.495966	0.004034	
1801000	-49.702458	36	0.035690	0.626281	0.802463	2.253447	0.000092	0.000089	0.507970	0.491848	
1802000	-48.629239	12	40.895057	5.578765	2.260830	0.065670	0.499163	0.000837	0.499163	0.000837	
1803000	-47.875010	61	20.917408	1.045950	2.522633	3.485583	0.264587	0.235459	0.264539	0.235415	
1804000	-46.178722	35	18.514286	1.784406	1.713902	0.534845	0.479935	0.020069	0.479928	0.020068	
1805000	-48.091543	93	12.057967	1.246832	1.977358	5.186101	0.228964	0.270435	0.229515	0.271086	
1806000	-45.570211	61	11.467307	1.089332	1.328321	0.720424	0.473455	0.025140	0.476123	0.025282	
1807000	-49.257481	39	15.222265	3.094664	2.020194	3.705915	0.243686	0.256258	0.243741	0.256315	
1808000	-48.231850	3	11.902803	1.562122	1.109834	1.947507	0.311834	0.187411	0.312776	0.187978	
1809000	-49.383611	26	16.950757	2.621494	3.367212	2.376787	0.329151	0.170819	0.329191	0.170839	
1810000	-46.639491	44	9.367380	1.208483	2.246019	1.463447	0.373901	0.123019	0.378536	0.124544	
1811000	-45.961503	57	11.332617	1.190007	1.360568	0.049280	0.498915	0.000270	0.500544	0.000271	
1812000	-50.149256	84	7.913758	1.848263	4.943088	5.829669	0.242005	0.238083	0.262080	0.257832	
1813000	-49.363718	8	37.728617	2.729097	2.113896	4.994940	0.226983	0.273017	0.226983	0.273017	
1814000	-48.180812	94	6.838424	0.789276	2.279080	4.880311	0.216316	0.247367	0.250201	0.286116	
1815000	-50.807653	35	13.393804	1.844997	6.996008	8.346312	0.249881	0.249730	0.250270	0.250119	
1816000	-47.878380	41	2.040620	0.722187	0.742343	3.250421	0.070576	0.137100	0.269261	0.523064	
1817000	-49.154605	2	18.500785	3.025150	2.918314	3.675663	0.265840	0.234151	0.265850	0.234160	
1818000	-49.055220	56	21.407212	1.275900	2.655013	3.884158	0.253766	0.246238	0.253761	0.246234	
1819000	-49.321046	36	22.005639	2.446589	3.576129	3.246269	0.284667	0.215333	0.284667	0.215333	
1820000	-46.987049	53	11.169964	1.089937	0.477222	2.830203	0.150221	0.349036	0.150668	0.350074	
1821000	-49.694061	15	2.224781	0.795059	2.917648	1.766945	0.175918	0.061126	0.566213	0.196743	
1822000	-50.164990	80	27.210108	5.018850	1.644036	2.361613	0.291546	0.208454	0.291546	0.208454	
1823000	-48.283833	78	34.849551	3.470922	2.167079	1.736146	0.374587	0.125413	0.374587	0.125413	
1824000	-47.785687	24	24.290405	2.612341	1.195330	1.231318	0.422916	0.077084	0.422916	0.077084	
1825000	-47.420155	44	11.280436	0.752528	0.104490	4.254321	0.049073	0.451396	0.048981	0.450550	
1826000	-47.847148	48	0.311956	0.422100	0.523279	3.218923	0.003903	0.009395	0.289589	0.697113	
1827000	-50.002027	61	5.895355	0.458687	4.460164	2.813407	0.256897	0.177291	0.334776	0.231037	
1828000	-49.479197	68	27.634539	1.345094	0.960169	4.725520	0.189725	0.310276	0.189724	0.310275	
1829000	-47.458878	17	13.586803	2.658805	0.061983	3.759231	0.022749	0.476729	0.022797	0.477725	
1830000	-48.300068	20	11.143501	2.336554	0.363840	3.046159	0.155727	0.342524	0.156820	0.344929	
1831000	-47.135229	57	26.557897	4.403494	0.278382	4.175534	0.111645	0.388355	0.111645	0.388355	
1832000	-48.391075	16	7.954209	1.138418	2.049718	3.366651	0.246887	0.228878	0.272039	0.252196	
1833000	-49.720102	6	0.190317	0.486144	2.768378	3.072885	0.002099	0.001445	0.590155	0.406300	
1834000	-52.517041	28	42.025356	6.458930	9.834044	11.527905	0.250001	0.249999	0.250001	0.249999	
1835000	-49.216971	82	19.937095	2.143646	3.868275	5.445175	0.250935	0.249067	0.250933	0.249065	
1836000	-46.579396	32	32.275494	4.128158	0.212120	3.186182	0.082501	0.417499	0.082501	0.417499	
1837000	-47.871967	38	21.615176	2.273274	1.624747	2.744031	0.268362	0.231638	0.268362	0.231638	
1838000	-46.216589	77	14.715794	2.107525	0.227566	3.000262	0.079009	0.420828	0.079061	0.421102	
1839000	-50.950439	78	3.328610	0.163712	0.579685	3.515506	0.084140	0.231566	0.182374	0.501919	
1840000	-48.570681	14	4.248907	0.648078	3.476868	4.222239	0.215101	0.205788	0.295962	0.283149	
1841000	-48.977640	47	37.784723	6.733307	1.441121	4.640202	0.206142	0.293858	0.206142	0.293858	
1842000	-48.370805	75	3.519578	0.366584	2.692650	3.551215	0.175157	0.154613	0.355991	0.314239	
1843000	-46.745147	44	12.091679	2.147907	0.333041	2.279400	0.153704	0.345967	0.153906	0.346422	
1844000	-48.612599	59	3.003803	1.188611	0.876723	0.211691	0.302566	0.001700	0.691845	0.003888	
1845000	-47.538090	88	9.911374	1.637267	1.712933	0.811119	0.457523	0.038019	0.465754	0.038703	
1846000	-46.740047	32	15.322267	1.327713	0.292998	2.295408	0.140547	0.359486	0.140529	0.359438	
1847000	-47.335196	96	10.393406	0.478866	2.377624	0.724108	0.470343	0.037943	0.455007	0.036706	
1848000	-49.932028	88	36.843404	1.474365	2.240899	4.529131	0.236535	0.263465	0.236535	0.263465	
1849000	-46.670891	26	7.525806	0.920935	0.339700	3.355575	0.106138	0.370823	0.116392	0.406648	
1850000	-48.022272	18	17.184397	2.663452	0.687041	2.652082	0.199884	0.300114	0.199885	0.300116	
1851000	-49.333885	99	15.256991	2.501122	2.025719	2.997819	0.267589	0.232353	0.267651	0.232407	
1852000	-47.957108	45	11.409355	1.095112	1.355777	2.877877	0.251824	0.247444	0.252562	0.248170	
1853000	-46.455343	61	51.017062	9.284465	0.471322	2.845767	0.125450	0.374550	0.125450	0.374550	
1854000	-50.583929	41	8.415891	1.163075	5.836831	7.697952	0.243729	0.243426	0.256582	0.256263	
1855000	-46.984919	57	9.593772	1.470725	1.431912	2.354358	0.296504	0.199712	0.301026	0.202758	
1856000	-48.410145	68	11.875055	0.554480	2.150360	0.763180	0.466764	0.040773	0.452900	0.039562	
1857000	-46.181731	17	7.446500	0.683267	1.039579	3.078444	0.192783	0.275855	0.218585	0.312777	
1858000	-47.684697	32	22.445324	3.552556	1.520335	1.357650	0.426963	0.073036	0.426964	0.073036	
1859000	-49.892463	56	4.813246	0.844646	2.595986	5.788840	0.207875	0.222412	0.275233	0.294481	
1860000	-49.703336	84	14.274037	3.251730	2.511074	5.102821	0.233682	0.266045	0.233937	0.266335	
1861000	-51.312938	95	0.587632	1.221864	0.769441	3.980961	0.019971	0.035090	0.342733	0.602206	
1862000	-46.516821	85	7.025701	0.610703	0.365218	2.591593	0.141538	0.337391	0.153992	0.367079	
1863000	-48.760615	80	16.089222	2.183825	0.551516	3.307072	0.155724	0.344255	0.155737	0.344284	
1864000	-49.291882	63	9.095670	1.394958	4.860149	5.837009	0.248891	0.247962	0.252043	0.251103	
1865000	-47.048979	64	8.241541	0.853746	0.486679	2.540603	0.147486	0.341874	0.153899	0.356741	
1866000	-51.952971	28	17.557498	4.718316	3.857818	3.180452	0.273113	0.226883	0.273117	0.226886	
1867000	-48.672458	13	12.254714	1.915387	0.213937	4.705335	0.086428	0.413049	0.086609	0.413915	
1868000	-47.669636	14	7.139411	0.882117	2.438684	2.396710	0.296487	0.187455	0.316163	0.199895	
1869000	-48.051325	82	9.544278	0.237039	1.467005	0.048809	0.582742	0.000203	0.416909	0.000145	
1870000	-46.807719	2	13.222089	0.855583	0.355070	3.472422	0.121742	0.379698	0.121043	0.377517	
1871000	-47.268898	6	17.813950	3.067677	1.711886	0.125609	0.498723	0.001255	0.498768	0.001255	
1872000	-47.720596	95	14.931169	0.857940	1.055967	3.018401	0.218130	0.282215	0.217829	0.281825	
1873000	-49.816744	57	22.920747	3.095822	3.666801	2.294697	0.313945	0.186055	0.313945	0.186055	
