Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
845	0.293491	155	0.593548	1.847170	845	0.293491	0.340000	0.353547	
856	0.280374	144	0.652778	1.847170	856	0.280374	0.334000	0.353532	
827	0.314389	173	0.682081	1.847170	827	0.314389	0.378000	0.353551	
840	0.334524	160	0.556250	1.847170	840	0.334524	0.370000	0.353563	
817	0.266830	183	0.655738	1.847170	817	0.266830	0.338000	0.353551	
852	0.318075	148	0.668919	1.847170	852	0.318075	0.370000	0.353563	
811	0.325524	189	0.592593	1.847170	811	0.325524	0.376000	0.353580	
831	0.304452	169	0.715976	1.847170	831	0.304452	0.374000	0.353595	
859	0.267753	141	0.531915	1.847170	859	0.267753	0.305000	0.353559	
845	0.307692	155	0.561290	1.847170	845	0.307692	0.347000	0.353554	
835	0.252695	165	0.636364	1.847170	835	0.252695	0.316000	0.353527	
825	0.335758	175	0.628571	1.847170	825	0.335758	0.387000	0.353551	
839	0.234803	161	0.583851	1.847170	839	0.234803	0.291000	0.353505	
827	0.303507	173	0.635838	1.847170	827	0.303507	0.361000	0.353511	
829	0.300362	171	0.643275	1.847170	829	0.300362	0.359000	0.353515	
820	0.306098	180	0.661111	1.847170	820	0.306098	0.370000	0.353527	
