Options:
Model:                           Discrete: Independent
Tree File Name:                  ./processed_data/fXpermitted.bttrees
Data File Name:                  ./processed_data/fXpermitted.btdata
Log File Name:                   ./results/fXpermitted-indep-1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2430951605
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./results/fXpermitted-indep-1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000001
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      100
     Taxa:                       56
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
2992000	-55.899613	18	1.436364	0.265551	2.679680	3.318241	0.117908	0.109005	0.401710	0.371377	
2993000	-52.703210	98	4.562603	0.804371	1.460066	1.141386	0.389874	0.057911	0.480799	0.071416	
2994000	-55.948440	95	15.628650	2.967456	0.688382	0.478713	0.483573	0.016426	0.483574	0.016426	
2995000	-53.692369	46	10.077086	2.923153	0.062672	4.257763	0.027465	0.471461	0.027583	0.473491	
2996000	-51.584193	61	9.552241	2.477413	2.073842	0.416586	0.484939	0.012289	0.490347	0.012426	
2997000	-55.309785	51	4.480453	0.656833	0.040601	4.456817	0.021900	0.445889	0.024916	0.507295	
2998000	-54.574398	39	9.621806	0.517136	0.020276	3.585830	0.010496	0.550676	0.008208	0.430620	
2999000	-51.037419	57	4.012604	0.612452	0.233633	3.062903	0.108118	0.342312	0.131915	0.417656	
3000000	-55.707670	43	17.946150	1.305097	1.225283	2.946203	0.223634	0.276505	0.223510	0.276351	
3001000	-54.253115	66	4.214345	1.475656	1.481741	2.690686	0.219491	0.212757	0.288298	0.279454	
3002000	-51.690045	70	2.306659	1.217833	1.408708	0.060293	0.306420	0.000249	0.692769	0.000562	
3003000	-52.094841	32	10.155035	1.656192	0.339872	4.419352	0.098777	0.402047	0.098452	0.400724	
3004000	-54.730917	51	13.509494	1.593791	0.682436	2.043196	0.218624	0.281586	0.218440	0.281350	
3005000	-52.277180	20	2.903257	0.696436	1.871425	0.159843	0.358257	0.001802	0.636739	0.003202	
3006000	-58.210681	38	1.879044	1.961726	6.152062	7.065634	0.145747	0.145535	0.354616	0.354102	
3007000	-53.201821	48	3.814271	1.285193	2.637311	2.515238	0.258216	0.162612	0.355374	0.223798	
3008000	-52.769108	94	8.065744	2.004868	0.757413	2.228242	0.221402	0.271684	0.227611	0.279303	
3009000	-54.445669	44	13.702810	4.852371	0.896152	0.831363	0.451877	0.048105	0.451910	0.048109	
3010000	-51.591927	32	2.304383	0.779345	1.858397	3.743658	0.131622	0.142610	0.348344	0.377425	
3011000	-52.164424	48	3.873449	1.095133	0.752920	3.878793	0.142411	0.280453	0.194366	0.382769	
3012000	-53.709827	56	6.846900	2.050156	1.091790	3.871107	0.207608	0.282193	0.216254	0.293945	
3013000	-53.474379	35	12.129592	2.069913	2.875360	4.787802	0.249729	0.250329	0.249672	0.250271	
3014000	-55.160400	49	23.091155	7.617558	1.117698	3.335343	0.215169	0.284831	0.215169	0.284831	
3015000	-52.440979	94	12.984528	3.200328	0.141546	2.970416	0.054499	0.445329	0.054537	0.445635	
3016000	-57.524906	33	18.514771	2.458762	5.566278	5.963707	0.250850	0.249157	0.250843	0.249150	
3017000	-53.803508	71	17.728300	3.536929	1.886592	3.266983	0.251403	0.248597	0.251403	0.248597	
3018000	-51.758495	98	2.634006	0.861324	1.122761	0.057014	0.318257	0.000187	0.681156	0.000400	
3019000	-55.229082	5	2.784920	0.978737	1.198719	1.207439	0.289348	0.050941	0.560952	0.098759	
3020000	-52.324356	17	6.073097	1.540889	2.575411	3.227831	0.262057	0.206904	0.296746	0.234293	
3021000	-53.937967	2	21.421137	4.936880	1.014068	2.657138	0.230652	0.269347	0.230653	0.269348	
3022000	-51.218939	61	2.667377	0.838824	0.244485	4.158981	0.039600	0.262329	0.091557	0.606514	
3023000	-56.587215	46	0.715420	1.126102	6.795294	9.074202	0.033405	0.033405	0.466595	0.466594	
3024000	-51.117883	96	9.944349	1.430619	1.659903	0.321917	0.494433	0.008061	0.489525	0.007981	
3025000	-52.922457	35	12.269678	2.954051	1.488548	2.989495	0.261737	0.238009	0.262003	0.238251	
3026000	-53.079954	91	1.912504	0.651495	2.103588	1.428425	0.186779	0.043617	0.623908	0.145696	
3027000	-54.491768	80	7.844714	1.766661	1.629346	1.910215	0.335888	0.159604	0.342000	0.162508	
3028000	-54.143586	95	2.505757	1.052690	2.850603	4.175121	0.171077	0.167887	0.333628	0.327407	
3029000	-55.137462	71	1.390613	0.667843	4.494564	6.338543	0.083275	0.083277	0.416719	0.416728	
3030000	-54.751770	68	27.906101	4.082907	1.747638	4.849655	0.223383	0.276617	0.223383	0.276617	
3031000	-53.991758	7	16.459727	2.031431	1.412790	0.316508	0.491144	0.008907	0.491045	0.008905	
3032000	-51.512998	57	2.487902	0.771474	0.966981	2.411557	0.174888	0.149766	0.363803	0.311543	
3033000	-53.415079	96	7.465349	2.542764	1.685082	1.543933	0.397720	0.088119	0.420904	0.093256	
3034000	-54.673820	32	37.617344	4.727713	3.423551	3.968497	0.266814	0.233186	0.266814	0.233186	
3035000	-53.313591	10	1.004750	1.185968	0.008037	3.374991	0.000982	0.113824	0.007572	0.877621	
3036000	-52.018703	32	4.799420	1.252896	1.167351	4.841677	0.167211	0.277517	0.208774	0.346499	
3037000	-52.911319	50	14.470397	2.016658	0.354418	3.756002	0.113166	0.386974	0.113103	0.386757	
3038000	-53.247437	39	19.608659	4.604297	1.336875	0.978677	0.443354	0.056645	0.443355	0.056645	
3039000	-50.909304	61	5.532185	0.669785	0.490628	2.887379	0.126048	0.368096	0.129035	0.376820	
3040000	-56.558290	97	2.507574	0.749907	0.690968	0.777356	0.301437	0.022208	0.629945	0.046410	
3041000	-53.525797	35	16.721433	3.486004	2.684615	3.787972	0.264618	0.235377	0.264624	0.235382	
3042000	-53.001925	61	12.776610	3.745750	1.823834	3.125392	0.250646	0.249095	0.250906	0.249354	
3043000	-52.670278	17	19.693700	4.274666	1.651626	0.653109	0.475007	0.024992	0.475009	0.024992	
3044000	-53.059858	51	4.671873	1.305843	0.090475	3.357196	0.043266	0.421242	0.049878	0.485613	
3045000	-52.887922	17	15.763306	1.830976	1.838679	3.628682	0.235775	0.264523	0.235494	0.264208	
3046000	-56.072375	81	24.758710	3.318468	0.941011	1.151428	0.426835	0.073165	0.426835	0.073165	
3047000	-52.480332	75	1.209163	0.749494	2.553761	1.123167	0.105272	0.018535	0.745023	0.131171	
3048000	-53.119193	75	5.541068	1.234650	3.059774	2.681319	0.285064	0.175807	0.333469	0.205660	
3049000	-55.283395	81	6.968754	2.589946	2.419796	4.984355	0.237222	0.254044	0.245656	0.263077	
3050000	-54.015233	9	10.719158	1.636967	2.557281	3.852073	0.252493	0.247745	0.252253	0.247510	
3051000	-53.579640	79	6.891358	2.301520	0.604866	2.684021	0.150009	0.329789	0.162641	0.357560	
3052000	-52.543199	24	3.723282	0.928794	1.403735	3.087840	0.199117	0.214267	0.282559	0.304058	
3053000	-50.330540	61	1.022040	0.691783	0.359006	2.868855	0.017505	0.066968	0.189722	0.725805	
3054000	-54.629458	11	8.420694	0.904106	2.696016	2.198105	0.305565	0.199893	0.298966	0.195576	
3055000	-52.218894	61	6.516448	0.921490	2.139795	4.061156	0.232412	0.262628	0.237069	0.267891	
3056000	-54.532925	28	4.673772	2.242707	1.126706	2.177432	0.249671	0.211982	0.291149	0.247198	
3057000	-52.897468	28	3.438258	0.634133	1.601225	2.503850	0.225587	0.186512	0.321823	0.266079	
3058000	-54.224775	49	1.142318	1.128821	2.010397	3.720966	0.072178	0.076152	0.414428	0.437242	
3059000	-55.725048	46	3.488622	0.839468	6.619934	9.199975	0.199546	0.199564	0.300432	0.300459	
3060000	-53.259047	14	3.797952	1.146096	2.749664	4.325640	0.215208	0.215575	0.284366	0.284851	
3061000	-53.112745	4	10.230654	1.793666	0.092363	2.259714	0.056980	0.442942	0.056998	0.443080	
3062000	-51.841694	59	16.172660	3.678137	1.274116	0.181983	0.497553	0.002436	0.497575	0.002436	
3063000	-53.005645	59	8.526400	1.828536	2.149566	2.417326	0.323598	0.172785	0.328314	0.175303	
3064000	-53.750278	85	6.068294	0.646161	1.228019	4.058260	0.219179	0.304280	0.199534	0.277007	
3065000	-53.611979	7	5.674108	1.550045	1.766991	2.970959	0.241620	0.230129	0.270559	0.257692	
3066000	-53.222709	26	4.824374	0.988931	2.817248	4.056155	0.236192	0.216618	0.285422	0.261768	
3067000	-54.122654	24	7.262940	2.548328	1.216374	2.265610	0.286191	0.206279	0.294943	0.212587	
3068000	-51.570574	6	5.303655	1.582097	1.426712	0.070567	0.452409	0.000333	0.546855	0.000403	
3069000	-51.354262	32	5.755000	0.793086	0.141883	2.733411	0.069430	0.427721	0.070225	0.432624	
3070000	-52.967235	32	3.672062	0.633926	3.254794	4.695296	0.208633	0.201768	0.299731	0.289868	
3071000	-54.820753	47	6.947346	2.138630	2.696839	5.886340	0.232181	0.252864	0.246499	0.268457	
3072000	-56.388122	1	0.143849	0.618801	4.431544	2.644322	0.002032	0.001493	0.574459	0.422016	
3073000	-53.171483	86	7.628750	1.694852	1.464524	2.445845	0.275473	0.220353	0.280111	0.224063	
3074000	-54.214339	45	14.260265	3.572521	1.272217	0.426057	0.486251	0.013688	0.486369	0.013692	
3075000	-53.448348	78	20.237672	3.424851	0.675301	2.995030	0.157708	0.342293	0.157707	0.342292	
3076000	-52.971838	55	1.095130	0.855874	0.347760	2.986289	0.033943	0.094907	0.229488	0.641662	
3077000	-51.116592	17	6.653271	1.047288	0.773073	3.468826	0.163301	0.328411	0.168806	0.339482	
3078000	-53.912555	12	3.908587	1.736734	0.208728	2.435585	0.083187	0.345753	0.110749	0.460311	
3079000	-55.127112	44	3.045375	2.508133	1.165397	3.194327	0.180146	0.231678	0.257288	0.330888	
3080000	-52.029202	32	5.533006	1.417574	1.446371	1.665506	0.369810	0.094804	0.426142	0.109245	
3081000	-52.818669	3	7.260035	1.261620	0.826010	2.521279	0.213274	0.282406	0.216992	0.287328	
3082000	-52.529744	96	10.314563	2.962546	1.669825	0.818679	0.460382	0.037476	0.464343	0.037799	
3083000	-52.184209	82	9.510613	1.858709	1.554781	0.332871	0.491484	0.007090	0.494294	0.007131	
3084000	-53.671256	48	4.375078	1.589634	2.668563	1.743858	0.319114	0.125838	0.398073	0.156975	
3085000	-54.246027	30	11.471394	1.424762	1.137196	2.432887	0.261863	0.238783	0.261187	0.238166	
3086000	-52.034799	98	3.026235	0.661343	0.210541	3.115823	0.071413	0.288017	0.127271	0.513300	
3087000	-52.864528	82	1.087534	0.436199	0.749711	2.657553	0.032587	0.058217	0.326287	0.582908	
3088000	-54.830886	77	7.664645	2.615525	2.601605	0.159033	0.487956	0.003284	0.505360	0.003401	
3089000	-54.040316	25	5.766998	1.051309	3.263864	4.639881	0.238914	0.232498	0.267891	0.260697	
3090000	-53.878609	35	2.625558	0.519758	0.902249	1.529312	0.258946	0.070397	0.527303	0.143353	
3091000	-54.477113	55	2.124587	1.063564	2.754482	1.709090	0.207478	0.081295	0.511003	0.200224	
3092000	-54.205878	61	7.125211	1.037456	4.170141	6.296045	0.248225	0.250071	0.249922	0.251782	
3093000	-51.102452	46	6.267613	1.290428	0.669606	3.014632	0.168131	0.316125	0.179063	0.336681	
3094000	-51.463575	44	2.458521	0.815777	1.240070	1.570398	0.248734	0.085388	0.495706	0.170172	
3095000	-58.284069	57	1.333990	1.361563	0.629170	7.111306	0.062951	0.112554	0.295732	0.528763	
3096000	-53.458242	22	3.613571	0.698089	1.730501	3.747280	0.177302	0.217243	0.272082	0.333374	
3097000	-52.676165	79	6.953191	1.324374	1.497986	0.196905	0.484630	0.002232	0.510786	0.002352	
3098000	-52.623002	51	3.935560	1.428025	1.734133	0.125124	0.441497	0.002903	0.551970	0.003630	
3099000	-52.846877	32	19.104226	3.615829	0.656470	4.389247	0.146375	0.353626	0.146374	0.353625	
3100000	-55.566481	1	16.442559	5.212830	2.682463	4.395721	0.249994	0.250000	0.250000	0.250006	
3101000	-54.196834	41	1.348469	1.391584	1.508413	1.157162	0.133949	0.019081	0.741362	0.105608	
3102000	-54.068159	32	1.922110	1.316613	4.075798	5.864316	0.115780	0.115184	0.385510	0.383525	
3103000	-53.053938	8	1.137741	0.566833	0.870695	3.981992	0.034476	0.068338	0.300848	0.596337	
3104000	-53.593299	79	6.319546	0.864496	1.593148	0.929126	0.463879	0.036496	0.463183	0.036441	
3105000	-55.134306	35	27.171705	6.730736	3.337593	2.510905	0.317455	0.182545	0.317455	0.182545	
3106000	-55.517716	26	2.695580	0.598113	4.964367	6.302113	0.166164	0.164779	0.335928	0.333129	
3107000	-57.130230	35	3.057950	0.173305	1.637870	4.010976	0.263842	0.308463	0.197175	0.230521	
3108000	-54.389751	19	4.385977	0.938195	3.000752	7.011323	0.207950	0.221745	0.275998	0.294307	
3109000	-56.187582	54	4.336661	2.704011	0.324439	3.704184	0.093285	0.355557	0.114550	0.436608	
3110000	-52.270877	57	11.524386	2.832110	0.686385	2.279209	0.259423	0.240330	0.259679	0.240568	
3111000	-53.844183	59	47.668544	6.828925	2.242204	1.766443	0.382851	0.117149	0.382851	0.117149	
3112000	-54.826209	42	15.496238	2.815624	3.002056	3.975559	0.256265	0.243741	0.256259	0.243735	
3113000	-56.007554	61	4.084745	0.769726	3.940061	8.788936	0.204387	0.207788	0.291487	0.296338	
3114000	-51.755030	61	6.552772	1.605935	1.069063	4.361370	0.163693	0.314361	0.178722	0.343223	
3115000	-55.305110	3	3.123740	0.985364	5.616759	6.287586	0.187647	0.186664	0.313665	0.312023	
3116000	-53.206837	74	4.885566	1.240208	1.886239	0.360388	0.441531	0.012369	0.531219	0.014881	
3117000	-54.503739	46	42.756681	11.718832	2.279900	0.789655	0.450482	0.049518	0.450482	0.049518	
3118000	-56.189360	51	7.562442	1.703668	3.893187	1.864409	0.307141	0.189289	0.311559	0.192012	
3119000	-53.618618	99	6.120819	0.902955	0.946188	3.411170	0.184968	0.306921	0.191068	0.317043	
3120000	-53.614052	19	12.218330	0.873023	1.779778	0.411677	0.497979	0.011605	0.479248	0.011168	
3121000	-55.009197	47	6.076956	2.223728	2.684357	0.275684	0.467544	0.007107	0.517482	0.007866	
3122000	-55.120043	49	6.697746	2.995289	0.029716	3.381615	0.017893	0.473680	0.018507	0.489920	
3123000	-54.814517	72	5.922603	0.784148	2.670674	0.479167	0.462388	0.032209	0.472490	0.032913	
3124000	-56.490351	81	36.220058	6.111962	2.534800	6.580944	0.241131	0.258869	0.241131	0.258869	
3125000	-53.873970	36	19.605344	3.692021	1.157780	3.900165	0.203407	0.296593	0.203407	0.296593	
3126000	-52.400125	93	6.742533	1.364823	1.177889	4.471306	0.194473	0.294206	0.203483	0.307838	
3127000	-55.483691	42	12.612241	4.143347	2.277967	2.182263	0.324409	0.175465	0.324572	0.175554	
3128000	-54.106125	79	13.064564	2.701443	2.193850	0.963747	0.456219	0.043674	0.456414	0.043693	
3129000	-50.990099	44	5.186721	1.017291	0.937539	2.750277	0.207142	0.271683	0.225463	0.295712	
3130000	-54.555129	56	1.679276	1.076176	2.380532	0.425874	0.217622	0.010250	0.737396	0.034732	
3131000	-50.693915	61	8.642159	1.177225	0.314526	2.305894	0.114556	0.390065	0.112458	0.382920	
3132000	-52.746600	21	5.025365	1.262935	1.128991	2.380827	0.215760	0.213613	0.286740	0.283886	
3133000	-56.677087	18	3.268692	0.971309	5.152603	9.385498	0.211163	0.211249	0.288735	0.288853	
3134000	-51.547649	61	1.914984	0.600394	2.128791	0.973128	0.193117	0.020882	0.709304	0.076698	
3135000	-53.196830	39	12.457611	1.853634	2.167528	1.723503	0.371700	0.128617	0.371229	0.128454	
3136000	-53.152420	75	7.023847	0.584404	1.689589	3.108080	0.280904	0.290316	0.210857	0.217922	
3137000	-54.947765	90	0.917749	0.508670	1.181622	0.161002	0.121756	0.001036	0.869803	0.007404	
3138000	-51.783211	88	6.673351	0.922404	0.365738	3.182835	0.121292	0.378410	0.121437	0.378861	
3139000	-53.935056	25	1.830384	0.459753	1.297103	0.812221	0.189448	0.013281	0.745043	0.052229	
3140000	-53.314041	71	1.384663	1.503517	0.322169	3.051000	0.040531	0.146526	0.176146	0.636797	
3141000	-52.708653	8	5.434154	1.921134	0.296075	3.053166	0.096051	0.364348	0.112575	0.427027	
3142000	-53.681016	82	12.706444	2.408935	2.516563	3.678571	0.258668	0.241318	0.258682	0.241331	
3143000	-54.528027	45	22.568094	3.248098	0.095429	2.401228	0.065068	0.434933	0.065067	0.434932	
3144000	-51.712381	17	3.261449	0.887173	1.775301	3.242829	0.172403	0.176651	0.321511	0.329435	
3145000	-53.543608	59	0.013897	1.231091	1.693855	0.649037	0.000029	0.000002	0.947969	0.052000	
3146000	-54.629549	24	10.351722	1.374853	3.277018	4.428472	0.255266	0.246928	0.253036	0.244771	
3147000	-54.764979	100	16.596836	3.948312	0.996125	2.648272	0.239527	0.260466	0.239534	0.260473	
3148000	-57.602691	55	25.626489	5.420654	7.398247	9.580388	0.250003	0.249997	0.250003	0.249997	
3149000	-59.546954	20	9.578304	5.089294	3.263586	2.777629	0.302818	0.196029	0.304218	0.196935	
3150000	-51.330760	61	1.937204	1.106331	1.063189	2.611404	0.094636	0.125318	0.335617	0.444429	
3151000	-54.194533	27	2.635066	0.710298	2.704779	3.654253	0.176610	0.170466	0.332240	0.320683	
3152000	-53.315382	38	2.449744	0.949675	2.839242	2.832149	0.189370	0.141079	0.383699	0.285853	
3153000	-50.778029	44	7.431703	1.423443	0.137352	2.885319	0.070027	0.427756	0.070651	0.431567	
3154000	-52.657032	58	6.647275	1.396625	0.871157	3.075715	0.195927	0.291848	0.205748	0.306477	
3155000	-51.902542	44	3.400562	1.171219	2.245657	0.316610	0.395800	0.013770	0.570578	0.019851	
3156000	-57.088846	92	16.941164	6.910870	1.514825	4.404514	0.224763	0.275236	0.224764	0.275237	
3157000	-51.808795	96	15.036215	2.325776	1.727637	0.541634	0.480121	0.020017	0.479856	0.020006	
3158000	-50.886799	61	6.952885	1.756678	1.949193	0.244586	0.478540	0.004406	0.512338	0.004717	
3159000	-52.052487	61	12.135868	1.879073	0.393787	1.753602	0.179110	0.321416	0.178734	0.320740	
3160000	-52.408239	4	0.016851	0.800745	1.876031	0.374166	0.000040	0.000001	0.975465	0.024494	
3161000	-50.671523	61	9.227483	2.473907	0.055197	2.657261	0.023027	0.473413	0.023358	0.480203	
3162000	-55.066558	15	27.665423	8.760044	0.163481	2.603007	0.095305	0.404695	0.095305	0.404695	
3163000	-55.100403	70	2.346278	1.065535	4.013988	3.674089	0.166159	0.142181	0.372723	0.318937	
3164000	-54.242445	29	8.529539	1.286301	3.110653	4.159575	0.254817	0.246074	0.253911	0.245199	
3165000	-55.204826	56	6.836950	0.726545	0.553572	4.788837	0.166230	0.347587	0.157290	0.328893	
3166000	-57.384987	51	43.678465	6.351153	4.960791	3.629952	0.257925	0.242075	0.257925	0.242075	
3167000	-51.567721	57	15.007276	1.872237	0.357856	3.146957	0.151853	0.348267	0.151780	0.348100	
3168000	-51.502269	46	1.353404	0.550398	1.620785	0.170601	0.158871	0.000991	0.834931	0.005207	
3169000	-51.372264	32	5.715207	1.602036	0.501026	3.934930	0.121421	0.346171	0.138252	0.394156	
3170000	-52.698885	84	2.837386	0.753047	0.084867	2.489447	0.023329	0.279520	0.053702	0.643449	
3171000	-54.334060	50	14.139784	1.406659	2.204992	3.175227	0.277067	0.223600	0.276329	0.223004	
3172000	-52.052232	36	3.889690	1.754370	1.307088	0.002276	0.415699	0.000000	0.584300	0.000001	
3173000	-53.802022	65	2.507191	1.048536	2.046166	3.401142	0.161634	0.148115	0.360188	0.330063	
3174000	-54.151327	79	0.219427	0.493139	1.792358	2.164032	0.002698	0.001354	0.663158	0.332790	
3175000	-53.086588	24	5.083529	1.818325	0.071328	2.668646	0.033702	0.430087	0.038965	0.497246	
3176000	-53.495454	57	16.272532	5.792947	0.076093	2.711802	0.058345	0.441651	0.058346	0.441658	
3177000	-51.916495	44	0.229665	0.575857	1.170570	2.167732	0.005574	0.004160	0.567083	0.423183	
3178000	-51.879291	88	7.434921	1.775269	0.464111	3.438195	0.131241	0.359516	0.136185	0.373058	
3179000	-53.955997	1	20.078776	3.452807	1.900819	3.747171	0.240949	0.259052	0.240948	0.259051	
3180000	-54.819809	44	1.052197	0.718104	3.721499	1.713942	0.087815	0.044108	0.577837	0.290240	
3181000	-53.613370	76	0.808127	0.990884	0.318749	2.403788	0.033596	0.053413	0.352525	0.560465	
3182000	-54.845780	36	4.775259	0.709499	0.792590	5.467096	0.158159	0.312764	0.177690	0.351388	
3183000	-52.175731	44	4.163739	1.636079	2.228959	2.254410	0.282187	0.164875	0.349017	0.203922	
3184000	-53.806531	68	5.910503	1.488097	0.986992	1.796798	0.314714	0.158714	0.350041	0.176530	
3185000	-53.611377	13	15.321147	2.086415	2.180471	3.425484	0.256954	0.243110	0.256889	0.243048	
3186000	-53.234776	61	5.544618	2.378413	1.759989	3.482586	0.213243	0.248067	0.249012	0.289677	
3187000	-52.855145	4	4.681998	0.935321	1.869667	2.618799	0.263365	0.185523	0.323340	0.227772	
3188000	-54.693311	71	13.329716	2.077653	2.907407	5.403851	0.244924	0.255217	0.244785	0.255073	
3189000	-51.987100	75	10.991402	2.113408	0.624700	2.271552	0.194797	0.304837	0.195082	0.305284	
3190000	-54.033300	43	12.012149	1.372942	1.696140	4.116187	0.222382	0.279166	0.221009	0.277442	
3191000	-51.094779	44	2.920893	0.578789	1.534914	0.305854	0.372109	0.009161	0.603864	0.014866	
3192000	-58.002996	39	4.088137	1.630560	3.931153	9.164607	0.212240	0.213914	0.285796	0.288050	
3193000	-52.756448	84	12.831339	2.232829	1.595223	0.645115	0.480412	0.019714	0.480170	0.019704	
3194000	-53.971647	94	31.139274	4.780996	2.001469	1.684197	0.388740	0.111260	0.388740	0.111260	
3195000	-53.475570	63	20.568935	5.748895	0.316581	2.538539	0.153824	0.346176	0.153824	0.346176	
3196000	-52.227161	44	1.568975	1.464076	1.507215	0.723923	0.218080	0.022170	0.689641	0.070109	
3197000	-53.591105	28	13.032148	2.260883	1.973426	1.962791	0.339429	0.160613	0.339372	0.160586	
3198000	-51.487566	96	4.770849	1.448198	1.374438	0.708692	0.408262	0.024203	0.535773	0.031762	
3199000	-51.405942	44	8.114801	2.265140	1.543992	0.619969	0.460197	0.037140	0.465124	0.037538	
3200000	-54.980762	44	18.225573	7.362531	1.811701	1.694693	0.361914	0.138086	0.361914	0.138086	
3201000	-52.509906	77	2.643682	1.277482	1.667821	1.860054	0.231080	0.075331	0.523071	0.170518	
3202000	-53.459272	7	4.428115	0.774943	1.320280	2.430545	0.237647	0.206620	0.297273	0.258461	
3203000	-53.564524	31	17.894944	2.735377	0.103338	2.565983	0.063295	0.436706	0.063295	0.436704	
3204000	-53.106948	14	1.301976	0.600179	1.107849	0.415635	0.171570	0.006652	0.791105	0.030673	
3205000	-54.083093	49	9.691131	2.861093	1.845422	0.148526	0.495817	0.003206	0.497759	0.003218	
3206000	-52.967733	28	5.183961	0.765058	2.485702	3.424051	0.250013	0.230890	0.269869	0.249228	
3207000	-54.477799	90	16.559799	4.615846	0.465605	2.030048	0.213855	0.286144	0.213856	0.286145	
3208000	-55.786098	75	19.719682	1.294416	2.290365	3.168764	0.271530	0.228577	0.271414	0.228480	
3209000	-54.473631	54	38.897910	3.003504	1.736311	0.313288	0.489999	0.010001	0.489999	0.010001	
3210000	-54.753130	97	1.492157	0.412428	0.234571	4.495045	0.036548	0.146889	0.162694	0.653869	
3211000	-58.415135	25	15.587941	7.129745	2.521735	0.206576	0.495317	0.004673	0.495337	0.004673	
3212000	-51.861527	32	9.823476	1.402559	1.050751	4.076965	0.186449	0.316425	0.184318	0.312808	
3213000	-53.210303	44	12.560917	0.962799	0.884405	3.260507	0.196339	0.305970	0.194534	0.303157	
3214000	-50.676430	57	4.124161	1.110461	0.264446	3.742237	0.098840	0.338429	0.127200	0.435531	
3215000	-52.625485	56	2.682815	0.736708	0.823843	3.086464	0.149907	0.201078	0.277197	0.371818	
3216000	-54.075486	17	29.135179	3.872092	1.278469	1.501488	0.404113	0.095887	0.404113	0.095887	
3217000	-53.634346	65	3.586444	1.218249	2.147549	0.156448	0.393354	0.002452	0.600450	0.003744	
3218000	-51.868661	77	5.838120	1.380787	0.870335	4.129661	0.156297	0.313634	0.176298	0.353770	
3219000	-52.276487	17	38.514675	7.008054	0.639747	2.815428	0.173339	0.326661	0.173339	0.326661	
3220000	-55.246742	93	8.330836	1.373681	0.893435	6.230371	0.182040	0.318218	0.181852	0.317890	
3221000	-53.947238	19	13.028561	4.126951	2.071839	1.789370	0.384806	0.115004	0.385099	0.115092	
3222000	-53.993273	97	0.552309	0.347854	1.310649	3.460319	0.015878	0.018655	0.443914	0.521553	
3223000	-53.156675	77	2.467110	1.065255	2.050731	5.112758	0.130045	0.155489	0.325399	0.389067	
3224000	-53.236644	92	4.922749	0.729805	2.157838	3.524847	0.244603	0.231361	0.269308	0.254729	
3225000	-52.079381	75	2.888317	0.786051	1.675141	2.059249	0.225516	0.103641	0.459615	0.211228	
3226000	-52.216754	54	9.461392	1.429176	1.741586	0.543494	0.476245	0.025136	0.473622	0.024998	
3227000	-52.864529	75	5.117028	1.919933	1.262937	3.764415	0.177368	0.271930	0.217398	0.333303	
3228000	-53.083800	19	0.940328	0.639289	1.752504	4.954655	0.032547	0.044150	0.391814	0.531490	
3229000	-54.849415	37	2.593849	1.617056	1.451317	3.948301	0.159696	0.201195	0.282809	0.356300	
3230000	-53.600176	70	7.619146	1.735384	0.952675	2.267371	0.277855	0.215547	0.285286	0.221312	
3231000	-53.059708	67	4.081197	0.975333	1.635793	4.333210	0.174621	0.235762	0.250886	0.338730	
3232000	-59.843906	75	30.867765	8.827669	6.769591	4.609153	0.254979	0.245021	0.254979	0.245021	
3233000	-51.840607	69	8.253465	1.165216	0.032520	3.032136	0.014389	0.490537	0.014108	0.480966	
3234000	-54.249498	92	11.511499	1.346562	2.024153	4.788215	0.236678	0.264605	0.235466	0.263251	
3235000	-54.185182	90	4.220579	0.810225	2.143898	3.039550	0.239188	0.220085	0.281609	0.259118	
3236000	-50.747081	57	6.281368	1.648812	0.432087	2.897843	0.173054	0.311820	0.183851	0.331275	
3237000	-53.614042	38	2.476318	1.422558	1.667184	1.783746	0.244230	0.097243	0.470995	0.187532	
3238000	-53.863188	76	17.356178	3.080568	0.970164	2.699980	0.244532	0.255470	0.244530	0.255468	
3239000	-54.121626	79	3.731616	1.067970	2.865951	3.293897	0.207923	0.167777	0.345504	0.278795	
3240000	-53.094650	92	4.629953	1.498738	1.858969	2.274341	0.294603	0.164002	0.347787	0.193608	
3241000	-54.816700	7	15.405828	3.429230	2.619954	3.440237	0.261877	0.238113	0.261887	0.238123	
3242000	-52.987194	35	5.027193	0.906920	1.373210	4.878347	0.194107	0.269905	0.224216	0.311772	
3243000	-54.099465	65	11.516970	2.265018	1.152020	0.149902	0.498011	0.001908	0.498171	0.001909	
3244000	-53.705835	35	10.933943	3.203888	2.396222	0.946370	0.443726	0.055528	0.445053	0.055694	
