Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
829	0.305187	171	0.567251	1.573537	829	0.305187	0.350000	0.350006	
836	0.301435	164	0.640244	1.573537	836	0.301435	0.357000	0.350072	
826	0.308717	174	0.649425	1.573537	826	0.308717	0.368000	0.350240	
844	0.341232	156	0.589744	1.573537	844	0.341232	0.380000	0.350515	
831	0.317690	169	0.615385	1.573537	831	0.317690	0.368000	0.350676	
824	0.338592	176	0.642045	1.573537	824	0.338592	0.392000	0.351051	
820	0.319512	180	0.538889	1.573537	820	0.319512	0.359000	0.351123	
843	0.310795	157	0.764331	1.573537	843	0.310795	0.382000	0.351399	
835	0.316168	165	0.630303	1.573537	835	0.316168	0.368000	0.351546	
815	0.343558	185	0.686486	1.573537	815	0.343558	0.407000	0.352032	
830	0.306024	170	0.617647	1.573537	830	0.306024	0.359000	0.352093	
824	0.320388	176	0.647727	1.573537	824	0.320388	0.378000	0.352316	
819	0.297924	181	0.668508	1.573537	819	0.297924	0.365000	0.352424	
823	0.292831	177	0.621469	1.573537	823	0.292831	0.351000	0.352412	
826	0.262712	174	0.614943	1.573537	826	0.262712	0.324000	0.352174	
822	0.304136	178	0.657303	1.573537	822	0.304136	0.367000	0.352297	
836	0.295455	164	0.731707	1.573537	836	0.295455	0.367000	0.352419	
832	0.312500	168	0.613095	1.573537	832	0.312500	0.363000	0.352505	
823	0.319563	177	0.677966	1.573537	823	0.319563	0.383000	0.352753	
825	0.299394	175	0.708571	1.573537	825	0.299394	0.371000	0.352900	
834	0.305755	166	0.572289	1.573537	834	0.305755	0.350000	0.352877	
822	0.302920	178	0.662921	1.573537	822	0.302920	0.367000	0.352989	
842	0.279097	158	0.613924	1.573537	842	0.279097	0.332000	0.352824	
840	0.297619	160	0.506250	1.573537	840	0.297619	0.331000	0.352653	
840	0.355952	160	0.656250	1.573537	840	0.355952	0.404000	0.353052	
842	0.307601	158	0.613924	1.573537	842	0.307601	0.356000	0.353074	
858	0.326340	142	0.500000	1.573537	858	0.326340	0.351000	0.353058	
827	0.355502	173	0.537572	1.573537	827	0.355502	0.387000	0.353316	
820	0.314634	180	0.655556	1.573537	820	0.314634	0.376000	0.353486	
816	0.287990	184	0.538043	1.573537	816	0.287990	0.334000	0.353341	
845	0.311243	155	0.664516	1.573537	845	0.311243	0.366000	0.353434	
830	0.312048	170	0.647059	1.573537	830	0.312048	0.369000	0.353549	
820	0.365854	180	0.688889	1.573537	820	0.365854	0.424000	0.354063	
828	0.301932	172	0.668605	1.573537	828	0.301932	0.365000	0.354142	
837	0.299881	163	0.613497	1.573537	837	0.299881	0.351000	0.354120	
830	0.319277	170	0.664706	1.573537	830	0.319277	0.378000	0.354290	
831	0.324910	169	0.603550	1.573537	831	0.324910	0.372000	0.354416	
840	0.322619	160	0.650000	1.573537	840	0.322619	0.375000	0.354561	
819	0.290598	181	0.635359	1.573537	819	0.290598	0.353000	0.354550	
840	0.309524	160	0.593750	1.573537	840	0.309524	0.355000	0.354553	
819	0.299145	181	0.712707	1.573537	819	0.299145	0.374000	0.354687	
831	0.309266	169	0.763314	1.573537	831	0.309266	0.386000	0.354902	
842	0.307601	158	0.620253	1.573537	842	0.307601	0.357000	0.354916	
830	0.306024	170	0.629412	1.573537	830	0.306024	0.361000	0.354957	
826	0.292978	174	0.580460	1.573537	826	0.292978	0.343000	0.354877	
816	0.283088	184	0.641304	1.573537	816	0.283088	0.349000	0.354838	
829	0.313631	171	0.526316	1.573537	829	0.313631	0.350000	0.354806	
841	0.316290	159	0.597484	1.573537	841	0.316290	0.361000	0.354846	
818	0.283619	182	0.686813	1.573537	818	0.283619	0.357000	0.354860	
815	0.279755	185	0.767568	1.573537	815	0.279755	0.370000	0.354959	
835	0.292216	165	0.575758	1.573537	835	0.292216	0.339000	0.354856	
845	0.304142	155	0.767742	1.573537	845	0.304142	0.376000	0.354991	
848	0.307783	152	0.605263	1.573537	848	0.307783	0.353000	0.354979	
853	0.332943	147	0.578231	1.573537	853	0.332943	0.369000	0.355067	
824	0.337379	176	0.664773	1.573537	824	0.337379	0.395000	0.355319	
814	0.319410	186	0.693548	1.573537	814	0.319410	0.389000	0.355529	
835	0.306587	165	0.660606	1.573537	835	0.306587	0.365000	0.355588	
838	0.312649	162	0.666667	1.573537	838	0.312649	0.370000	0.355677	
850	0.342353	150	0.566667	1.573537	850	0.342353	0.376000	0.355801	
841	0.330559	159	0.685535	1.573537	841	0.330559	0.387000	0.355992	
844	0.308057	156	0.653846	1.573537	844	0.308057	0.362000	0.356028	
791	0.295828	209	0.660287	1.573537	791	0.295828	0.372000	0.356124	
825	0.293333	175	0.708571	1.573537	825	0.293333	0.366000	0.356183	
823	0.332928	177	0.672316	1.573537	823	0.332928	0.393000	0.356403	
835	0.294611	165	0.672727	1.573537	835	0.294611	0.357000	0.356406	
836	0.319378	164	0.615854	1.573537	836	0.319378	0.368000	0.356474	
838	0.321002	162	0.709877	1.573537	838	0.321002	0.384000	0.356635	
842	0.323040	158	0.740506	1.573537	842	0.323040	0.389000	0.356824	
834	0.284173	166	0.722892	1.573537	834	0.284173	0.357000	0.356825	
842	0.305226	158	0.645570	1.573537	842	0.305226	0.359000	0.356837	
839	0.331347	161	0.689441	1.573537	839	0.331347	0.389000	0.357021	
815	0.346012	185	0.708108	1.573537	815	0.346012	0.413000	0.357339	
829	0.361882	171	0.608187	1.573537	829	0.361882	0.404000	0.357602	
834	0.311751	166	0.572289	1.573537	834	0.311751	0.355000	0.357588	
839	0.317044	161	0.645963	1.573537	839	0.317044	0.370000	0.357657	
827	0.331318	173	0.757225	1.573537	827	0.331318	0.405000	0.357920	
848	0.318396	152	0.572368	1.573537	848	0.318396	0.357000	0.357915	
833	0.306122	167	0.634731	1.573537	833	0.306122	0.361000	0.357932	
850	0.312941	150	0.673333	1.573537	850	0.312941	0.367000	0.357982	
825	0.294545	175	0.685714	1.573537	825	0.294545	0.363000	0.358009	
867	0.310265	133	0.706767	1.573537	867	0.310265	0.363000	0.358036	
845	0.330178	155	0.658065	1.573537	845	0.330178	0.381000	0.358159	
849	0.306243	151	0.682119	1.573537	849	0.306243	0.363000	0.358185	
849	0.300353	151	0.596026	1.573537	849	0.300353	0.345000	0.358115	
845	0.340828	155	0.600000	1.573537	845	0.340828	0.381000	0.358236	
842	0.326603	158	0.753165	1.573537	842	0.326603	0.394000	0.358424	
829	0.357057	171	0.666667	1.573537	829	0.357057	0.410000	0.358694	
834	0.340528	166	0.704819	1.573537	834	0.340528	0.401000	0.358915	
827	0.336155	173	0.601156	1.573537	827	0.336155	0.382000	0.359034	
834	0.268585	166	0.602410	1.573537	834	0.268585	0.324000	0.358854	
825	0.301818	175	0.657143	1.573537	825	0.301818	0.364000	0.358880	
838	0.321002	162	0.716049	1.573537	838	0.321002	0.385000	0.359013	
841	0.316290	159	0.635220	1.573537	841	0.316290	0.367000	0.359054	
836	0.337321	164	0.548780	1.573537	836	0.337321	0.372000	0.359119	
843	0.271649	157	0.687898	1.573537	843	0.271649	0.337000	0.359008	
845	0.295858	155	0.645161	1.573537	845	0.295858	0.350000	0.358963	
832	0.311298	168	0.636905	1.573537	832	0.311298	0.366000	0.358998	
841	0.279429	159	0.484277	1.573537	841	0.279429	0.312000	0.358766	
821	0.302071	179	0.620112	1.573537	821	0.302071	0.359000	0.358767	
831	0.341757	169	0.621302	1.573537	831	0.341757	0.389000	0.358915	
830	0.320482	170	0.664706	1.573537	830	0.320482	0.379000	0.359013	
820	0.309756	180	0.683333	1.573537	820	0.309756	0.377000	0.359100	
835	0.331737	165	0.581818	1.573537	835	0.331737	0.373000	0.359167	
845	0.300592	155	0.612903	1.573537	845	0.300592	0.349000	0.359118	
849	0.295642	151	0.536424	1.573537	849	0.295642	0.332000	0.358989	
849	0.306243	151	0.728477	1.573537	849	0.306243	0.370000	0.359041	
834	0.316547	166	0.536145	1.573537	834	0.316547	0.353000	0.359013	
838	0.334129	162	0.703704	1.573537	838	0.334129	0.394000	0.359178	
837	0.272401	163	0.644172	1.573537	837	0.272401	0.333000	0.359055	
844	0.311611	156	0.647436	1.573537	844	0.311611	0.364000	0.359078	
824	0.332524	176	0.670455	1.573537	824	0.332524	0.392000	0.359231	
827	0.311971	173	0.658960	1.573537	827	0.311971	0.372000	0.359290	
829	0.357057	171	0.590643	1.573537	829	0.357057	0.397000	0.359464	
847	0.329398	153	0.725490	1.573537	847	0.329398	0.390000	0.359604	
818	0.330073	182	0.571429	1.573537	818	0.330073	0.374000	0.359670	
824	0.303398	176	0.573864	1.573537	824	0.303398	0.351000	0.359630	
812	0.325123	188	0.648936	1.573537	812	0.325123	0.386000	0.359750	
851	0.304348	149	0.617450	1.573537	851	0.304348	0.351000	0.359710	
827	0.332527	173	0.687861	1.573537	827	0.332527	0.394000	0.359864	
824	0.328883	176	0.636364	1.573537	824	0.328883	0.383000	0.359967	
830	0.322892	170	0.488235	1.573537	830	0.322892	0.351000	0.359927	
834	0.338129	166	0.674699	1.573537	834	0.338129	0.394000	0.360078	
839	0.356377	161	0.621118	1.573537	839	0.356377	0.399000	0.360250	
829	0.293124	171	0.608187	1.573537	829	0.293124	0.347000	0.360191	
833	0.292917	167	0.568862	1.573537	833	0.292917	0.339000	0.360099	
841	0.335315	159	0.616352	1.573537	841	0.335315	0.380000	0.360185	
832	0.298077	168	0.660714	1.573537	832	0.298077	0.359000	0.360180	
829	0.316043	171	0.608187	1.573537	829	0.316043	0.366000	0.360205	
844	0.310427	156	0.692308	1.573537	844	0.310427	0.370000	0.360247	
845	0.347929	155	0.645161	1.573537	845	0.347929	0.394000	0.360392	
834	0.306954	166	0.656627	1.573537	834	0.306954	0.365000	0.360411	
850	0.305882	150	0.513333	1.573537	850	0.305882	0.337000	0.360312	
835	0.328144	165	0.630303	1.573537	835	0.328144	0.378000	0.360387	
833	0.315726	167	0.616766	1.573537	833	0.315726	0.366000	0.360410	
829	0.310012	171	0.538012	1.573537	829	0.310012	0.349000	0.360363	
827	0.337364	173	0.549133	1.573537	827	0.337364	0.374000	0.360419	
822	0.295620	178	0.612360	1.573537	822	0.295620	0.352000	0.360384	
833	0.345738	167	0.532934	1.573537	833	0.345738	0.377000	0.360453	
832	0.284856	168	0.660714	1.573537	832	0.284856	0.348000	0.360402	
823	0.312272	177	0.666667	1.573537	823	0.312272	0.375000	0.360462	
842	0.325416	158	0.708861	1.573537	842	0.325416	0.386000	0.360566	
836	0.266746	164	0.652439	1.573537	836	0.266746	0.330000	0.360442	
842	0.298100	158	0.683544	1.573537	842	0.298100	0.359000	0.360436	
852	0.312207	148	0.594595	1.573537	852	0.312207	0.354000	0.360410	
836	0.313397	164	0.603659	1.573537	836	0.313397	0.361000	0.360412	
838	0.326969	162	0.604938	1.573537	838	0.326969	0.372000	0.360459	
837	0.301075	163	0.607362	1.573537	837	0.301075	0.351000	0.360421	
848	0.334906	152	0.559211	1.573537	848	0.334906	0.369000	0.360455	
826	0.277240	174	0.689655	1.573537	826	0.277240	0.349000	0.360410	
828	0.317633	172	0.610465	1.573537	828	0.317633	0.368000	0.360440	
848	0.338443	152	0.671053	1.573537	848	0.338443	0.389000	0.360552	
832	0.280048	168	0.630952	1.573537	832	0.280048	0.339000	0.360467	
837	0.307049	163	0.687117	1.573537	837	0.307049	0.369000	0.360501	
824	0.309466	176	0.607955	1.573537	824	0.309466	0.362000	0.360506	
836	0.314593	164	0.579268	1.573537	836	0.314593	0.358000	0.360497	
849	0.349823	151	0.589404	1.573537	849	0.349823	0.386000	0.360595	
823	0.326853	177	0.627119	1.573537	823	0.326853	0.380000	0.360669	
838	0.357995	162	0.598765	1.573537	838	0.357995	0.397000	0.360808	
838	0.352029	162	0.598765	1.573537	838	0.352029	0.392000	0.360926	
841	0.325803	159	0.654088	1.573537	841	0.325803	0.378000	0.360991	
815	0.325153	185	0.697297	1.573537	815	0.325153	0.394000	0.361116	
837	0.292712	163	0.668712	1.573537	837	0.292712	0.354000	0.361089	
844	0.283175	156	0.615385	1.573537	844	0.283175	0.335000	0.360991	
839	0.303933	161	0.614907	1.573537	839	0.303933	0.354000	0.360965	
822	0.295620	178	0.584270	1.573537	822	0.295620	0.347000	0.360913	
829	0.324487	171	0.643275	1.573537	829	0.324487	0.379000	0.360980	
811	0.303329	189	0.619048	1.573537	811	0.303329	0.363000	0.360988	
843	0.313167	157	0.579618	1.573537	843	0.313167	0.355000	0.360966	
815	0.314110	185	0.551351	1.573537	815	0.314110	0.358000	0.360955	
824	0.308252	176	0.602273	1.573537	824	0.308252	0.360000	0.360951	
847	0.298701	153	0.640523	1.573537	847	0.298701	0.351000	0.360915	
843	0.320285	157	0.566879	1.573537	843	0.320285	0.359000	0.360908	
833	0.298920	167	0.568862	1.573537	833	0.298920	0.344000	0.360847	
831	0.316486	169	0.556213	1.573537	831	0.316486	0.357000	0.360833	
836	0.297847	164	0.548780	1.573537	836	0.297847	0.339000	0.360755	
856	0.327103	144	0.652778	1.573537	856	0.327103	0.374000	0.360802	
842	0.343230	158	0.556962	1.573537	842	0.343230	0.377000	0.360860	
847	0.318772	153	0.653595	1.573537	847	0.318772	0.370000	0.360892	
839	0.348033	161	0.614907	1.573537	839	0.348033	0.391000	0.360999	
846	0.310875	154	0.649351	1.573537	846	0.310875	0.363000	0.361006	
830	0.271084	170	0.611765	1.573537	830	0.271084	0.329000	0.360893	
805	0.308075	195	0.676923	1.573537	805	0.308075	0.380000	0.360960	
832	0.305288	168	0.714286	1.573537	832	0.305288	0.374000	0.361006	
834	0.316547	166	0.590361	1.573537	834	0.316547	0.362000	0.361009	
836	0.325359	164	0.652439	1.573537	836	0.325359	0.379000	0.361071	
835	0.316168	165	0.606061	1.573537	835	0.316168	0.364000	0.361082	
838	0.313842	162	0.722222	1.573537	838	0.313842	0.380000	0.361147	
823	0.334143	177	0.666667	1.573537	823	0.334143	0.393000	0.361256	
841	0.306778	159	0.672956	1.573537	841	0.306778	0.365000	0.361268	
850	0.345882	150	0.566667	1.573537	850	0.345882	0.379000	0.361329	
818	0.301956	182	0.659341	1.573537	818	0.301956	0.367000	0.361348	
837	0.309438	163	0.668712	1.573537	837	0.309438	0.368000	0.361370	
822	0.290754	178	0.617978	1.573537	822	0.290754	0.349000	0.361329	
817	0.288862	183	0.590164	1.573537	817	0.288862	0.344000	0.361271	
840	0.353571	160	0.575000	1.573537	840	0.353571	0.389000	0.361363	
832	0.313702	168	0.547619	1.573537	832	0.313702	0.353000	0.361335	
858	0.310023	142	0.661972	1.573537	858	0.310023	0.360000	0.361331	
839	0.367104	161	0.683230	1.573537	839	0.367104	0.418000	0.361519	
822	0.334550	178	0.601124	1.573537	822	0.334550	0.382000	0.361586	
841	0.336504	159	0.660377	1.573537	841	0.336504	0.388000	0.361673	
835	0.307784	165	0.654545	1.573537	835	0.307784	0.365000	0.361684	
844	0.357820	156	0.692308	1.573537	844	0.357820	0.410000	0.361842	
815	0.278528	185	0.556757	1.573537	815	0.278528	0.330000	0.361738	
848	0.294811	152	0.743421	1.573537	848	0.294811	0.363000	0.361742	
845	0.317160	155	0.683871	1.573537	845	0.317160	0.374000	0.361782	
828	0.317633	172	0.691860	1.573537	828	0.317633	0.382000	0.361847	
814	0.362408	186	0.650538	1.573537	814	0.362408	0.416000	0.362021	
847	0.312869	153	0.764706	1.573537	847	0.312869	0.382000	0.362085	
854	0.311475	146	0.650685	1.573537	854	0.311475	0.361000	0.362082	
842	0.317102	158	0.550633	1.573537	842	0.317102	0.354000	0.362056	
820	0.320732	180	0.594444	1.573537	820	0.320732	0.370000	0.362081	
830	0.346988	170	0.664706	1.573537	830	0.346988	0.401000	0.362205	
810	0.317284	190	0.557895	1.573537	810	0.317284	0.363000	0.362207	
839	0.327771	161	0.565217	1.573537	839	0.327771	0.366000	0.362219	
838	0.284010	162	0.672840	1.573537	838	0.284010	0.347000	0.362171	
835	0.331737	165	0.660606	1.573537	835	0.331737	0.386000	0.362246	
844	0.303318	156	0.647436	1.573537	844	0.303318	0.357000	0.362229	
846	0.319149	154	0.681818	1.573537	846	0.319149	0.375000	0.362269	
842	0.318290	158	0.639241	1.573537	842	0.318290	0.369000	0.362290	
819	0.329670	181	0.613260	1.573537	819	0.329670	0.381000	0.362348	
833	0.330132	167	0.508982	1.573537	833	0.330132	0.360000	0.362340	
839	0.272944	161	0.652174	1.573537	839	0.272944	0.334000	0.362253	
818	0.286064	182	0.769231	1.573537	818	0.286064	0.374000	0.362289	
834	0.285372	166	0.668675	1.573537	834	0.285372	0.349000	0.362249	
824	0.316748	176	0.653409	1.573537	824	0.316748	0.376000	0.362291	
829	0.277443	171	0.590643	1.573537	829	0.277443	0.331000	0.362196	
841	0.304400	159	0.503145	1.573537	841	0.304400	0.336000	0.362117	
812	0.266010	188	0.595745	1.573537	812	0.266010	0.328000	0.362014	
831	0.338147	169	0.591716	1.573537	831	0.338147	0.381000	0.362071	
837	0.330944	163	0.717791	1.573537	837	0.330944	0.394000	0.362167	
842	0.326603	158	0.500000	1.573537	842	0.326603	0.354000	0.362142	
856	0.314252	144	0.736111	1.573537	856	0.314252	0.375000	0.362180	
823	0.301337	177	0.689266	1.573537	823	0.301337	0.370000	0.362204	
831	0.326113	169	0.568047	1.573537	831	0.326113	0.367000	0.362218	
801	0.318352	199	0.557789	1.573537	801	0.318352	0.366000	0.362229	
817	0.302326	183	0.721311	1.573537	817	0.302326	0.379000	0.362278	
842	0.334917	158	0.677215	1.573537	842	0.334917	0.389000	0.362357	
846	0.329787	154	0.629870	1.573537	846	0.329787	0.376000	0.362397	
841	0.296076	159	0.584906	1.573537	841	0.296076	0.342000	0.362337	
849	0.347468	151	0.569536	1.573537	849	0.347468	0.381000	0.362391	
846	0.269504	154	0.668831	1.573537	846	0.269504	0.331000	0.362300	
824	0.320388	176	0.653409	1.573537	824	0.320388	0.379000	0.362349	
844	0.331754	156	0.525641	1.573537	844	0.331754	0.362000	0.362348	
834	0.315348	166	0.554217	1.573537	834	0.315348	0.355000	0.362327	
833	0.304922	167	0.550898	1.573537	833	0.304922	0.346000	0.362280	
822	0.307786	178	0.623596	1.573537	822	0.307786	0.364000	0.362285	
835	0.307784	165	0.575758	1.573537	835	0.307784	0.352000	0.362255	
816	0.308824	184	0.733696	1.573537	816	0.308824	0.387000	0.362326	
832	0.302885	168	0.565476	1.573537	832	0.302885	0.347000	0.362282	
836	0.321770	164	0.658537	1.573537	836	0.321770	0.377000	0.362324	
854	0.300937	146	0.609589	1.573537	854	0.300937	0.346000	0.362278	
826	0.313559	174	0.718391	1.573537	826	0.313559	0.384000	0.362339	
804	0.323383	196	0.596939	1.573537	804	0.323383	0.377000	0.362380	
837	0.308244	163	0.662577	1.573537	837	0.308244	0.366000	0.362390	
844	0.315166	156	0.583333	1.573537	844	0.315166	0.357000	0.362375	
822	0.360097	178	0.516854	1.573537	822	0.360097	0.388000	0.362446	
829	0.329312	171	0.602339	1.573537	829	0.329312	0.376000	0.362484	
833	0.328932	167	0.628743	1.573537	833	0.328932	0.379000	0.362529	
832	0.268029	168	0.678571	1.573537	832	0.268029	0.337000	0.362459	
841	0.328181	159	0.622642	1.573537	841	0.328181	0.375000	0.362494	
824	0.332524	176	0.653409	1.573537	824	0.332524	0.389000	0.362566	
847	0.262102	153	0.607843	1.573537	847	0.262102	0.315000	0.362436	
831	0.320096	169	0.597633	1.573537	831	0.320096	0.367000	0.362449	
843	0.358244	157	0.630573	1.573537	843	0.358244	0.401000	0.362553	
838	0.312649	162	0.697531	1.573537	838	0.312649	0.375000	0.362587	
832	0.346154	168	0.625000	1.573537	832	0.346154	0.393000	0.362669	
845	0.345562	155	0.496774	1.573537	845	0.345562	0.369000	0.362686	
833	0.336134	167	0.694611	1.573537	833	0.336134	0.396000	0.362776	
819	0.315018	181	0.607735	1.573537	819	0.315018	0.368000	0.362790	
835	0.317365	165	0.684848	1.573537	835	0.317365	0.378000	0.362831	
848	0.339623	152	0.664474	1.573537	848	0.339623	0.389000	0.362900	
842	0.308789	158	0.683544	1.573537	842	0.308789	0.368000	0.362914	
822	0.317518	178	0.556180	1.573537	822	0.317518	0.360000	0.362906	
854	0.291569	146	0.650685	1.573537	854	0.291569	0.344000	0.362856	
850	0.318824	150	0.633333	1.573537	850	0.318824	0.366000	0.362864	
826	0.291768	174	0.741379	1.573537	826	0.291768	0.370000	0.362883	
825	0.346667	175	0.582857	1.573537	825	0.346667	0.388000	0.362949	
818	0.342298	182	0.576923	1.573537	818	0.342298	0.385000	0.363007	
825	0.320000	175	0.640000	1.573537	825	0.320000	0.376000	0.363041	
