Options:
Model:                           Discrete: Independent
Tree File Name:                  ./ccm/data/bt_data/mXpermitted.bttrees
Data File Name:                  ./ccm/data/bt_data/mXpermitted.btdata
Log File Name:                   ./ccm/bt_output/mXpermitted-indep-1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1274344856
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./ccm/bt_output/mXpermitted-indep-1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000001
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      100
     Taxa:                       56
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
1859000	-47.210650	85	16.680946	2.129271	1.095363	2.661464	0.237687	0.262303	0.237696	0.262313	
1860000	-48.254138	56	16.410906	2.967317	1.098774	3.228043	0.225814	0.274167	0.225831	0.274188	
1861000	-47.941945	77	21.456981	4.205278	1.385304	3.188640	0.232835	0.267164	0.232836	0.267165	
1862000	-48.459418	93	21.199215	2.959570	0.678747	0.035260	0.499894	0.000105	0.499896	0.000105	
1863000	-46.554143	75	8.476442	0.528794	1.230494	0.731924	0.460927	0.030509	0.476991	0.031573	
1864000	-46.461442	57	25.876727	3.724122	0.579918	3.902671	0.171361	0.328639	0.171361	0.328639	
1865000	-47.726826	25	20.152792	1.935400	1.735922	2.824519	0.272707	0.227297	0.272703	0.227293	
1866000	-50.035554	83	19.066367	2.620662	1.417457	1.920726	0.343980	0.156018	0.343983	0.156019	
1867000	-48.699726	50	46.706634	8.000747	1.953820	1.256988	0.419507	0.080493	0.419507	0.080493	
1868000	-45.698807	75	8.014827	0.829864	0.308400	2.745391	0.098778	0.382274	0.106560	0.412389	
1869000	-50.418329	19	1.610756	0.720224	4.174500	7.136346	0.073929	0.074753	0.423300	0.428018	
1870000	-50.774606	35	15.892164	1.498368	6.517879	5.924366	0.251249	0.248748	0.251252	0.248751	
1871000	-50.995620	17	9.194971	2.796276	3.386768	3.218209	0.284402	0.208486	0.292609	0.214503	
1872000	-46.838751	63	13.824118	1.253078	1.867367	0.999772	0.414029	0.085937	0.414085	0.085949	
1873000	-48.276133	69	6.800976	0.423866	1.512061	1.190109	0.407567	0.056285	0.471090	0.065058	
1874000	-50.589039	22	14.982175	1.910293	2.692987	6.378450	0.236922	0.262981	0.237014	0.263083	
1875000	-50.419455	54	22.423965	5.752827	2.503334	3.157093	0.276647	0.223353	0.276647	0.223353	
1876000	-47.517516	32	6.435162	0.657642	2.861536	2.947369	0.272909	0.179852	0.329857	0.217382	
1877000	-48.994910	22	4.189904	0.447733	2.157605	1.560941	0.294385	0.076020	0.500380	0.129215	
1878000	-46.979635	61	23.012404	2.031049	0.526132	4.548164	0.113011	0.386991	0.113010	0.386988	
1879000	-47.199105	97	14.277651	1.473776	0.725381	3.542854	0.191824	0.308116	0.191870	0.308190	
1880000	-47.787745	17	29.795403	3.378882	2.449658	4.710323	0.237297	0.262703	0.237297	0.262703	
1881000	-47.174817	46	74.231802	8.149182	0.762047	3.728580	0.169220	0.330780	0.169220	0.330780	
1882000	-49.779165	20	38.869865	1.486816	0.907286	4.135451	0.193471	0.306529	0.193471	0.306529	
1883000	-47.560403	46	55.486543	6.674342	1.082746	3.995994	0.192996	0.307004	0.192996	0.307004	
1884000	-48.628662	2	6.624645	1.898602	0.482060	2.872181	0.153043	0.318289	0.171660	0.357008	
1885000	-48.807364	4	12.581416	2.180229	1.159885	4.571997	0.191684	0.307715	0.192146	0.308455	
1886000	-48.905071	41	8.727158	1.389141	2.786264	5.167695	0.239788	0.249981	0.249806	0.260425	
1887000	-49.221414	75	20.149054	1.823625	4.147312	4.921619	0.254358	0.245648	0.254351	0.245642	
1888000	-48.333852	65	5.613048	0.877050	1.619252	0.234914	0.438071	0.004702	0.551309	0.005917	
1889000	-49.075733	45	23.809862	3.471771	2.812030	3.134742	0.287985	0.212015	0.287985	0.212015	
1890000	-46.896609	32	9.187832	0.795967	1.227327	0.614904	0.471832	0.019297	0.488877	0.019994	
1891000	-47.329484	1	17.545624	2.545080	0.343286	3.131322	0.125265	0.374725	0.125270	0.374740	
1892000	-50.066982	27	0.939266	0.291335	1.641534	1.161217	0.077128	0.016358	0.747895	0.158619	
1893000	-48.525620	81	7.650301	0.404686	1.636880	2.454597	0.291139	0.197275	0.304951	0.206634	
1894000	-47.710292	93	22.431981	3.547674	1.767549	3.516972	0.245236	0.254764	0.245236	0.254764	
1895000	-46.778647	61	13.361714	2.311427	1.300484	3.905022	0.192308	0.307155	0.192722	0.307815	
1896000	-49.413035	53	0.558281	0.650759	0.811485	3.583532	0.013240	0.024396	0.338557	0.623806	
1897000	-46.783044	39	30.957625	3.187284	1.086717	0.244064	0.494630	0.005370	0.494630	0.005370	
1898000	-46.677354	77	10.521253	1.250385	0.539393	2.066949	0.222173	0.274288	0.225341	0.278199	
1899000	-50.433114	61	7.213633	2.233906	3.423429	4.074259	0.249642	0.227541	0.273516	0.249301	
1900000	-46.886180	13	2.927995	0.514156	1.446677	0.721292	0.296552	0.024600	0.626848	0.052000	
1901000	-48.541986	48	35.341240	2.008566	2.288918	3.480219	0.257580	0.242420	0.257580	0.242420	
1902000	-49.175022	35	7.059549	0.742635	4.645752	5.902896	0.236225	0.233925	0.266221	0.263629	
1903000	-48.162001	88	9.136357	0.288539	1.058909	2.989203	0.227196	0.300130	0.203650	0.269025	
1904000	-48.532934	70	5.816986	1.192338	0.739628	2.359378	0.232249	0.225157	0.275504	0.267091	
1905000	-48.856210	19	18.500741	3.151764	3.620200	4.507919	0.257572	0.242415	0.257585	0.242428	
1906000	-47.307159	69	22.575167	1.625756	0.572013	2.407926	0.178797	0.321206	0.178795	0.321202	
1907000	-46.893751	70	23.713029	3.395943	1.509985	0.470809	0.480887	0.019113	0.480888	0.019113	
1908000	-47.544528	31	15.271705	0.839310	0.461439	2.977612	0.156900	0.343213	0.156829	0.343058	
1909000	-48.610441	56	13.895318	1.402063	0.852418	1.150833	0.412290	0.087639	0.412407	0.087664	
1910000	-49.680202	68	6.388469	0.280583	1.943115	4.746046	0.215126	0.253981	0.243460	0.287432	
1911000	-48.168322	20	37.903973	3.485247	1.357424	3.083063	0.246626	0.253374	0.246626	0.253374	
1912000	-48.690397	4	41.457445	5.318208	1.211328	2.161488	0.294543	0.205457	0.294543	0.205457	
1913000	-50.149576	32	34.715224	7.395095	3.484735	2.819735	0.304878	0.195122	0.304878	0.195122	
1914000	-47.332112	72	11.353835	0.964658	2.125029	0.541576	0.466741	0.032958	0.467303	0.032997	
1915000	-47.604156	96	14.107618	1.246694	2.222089	2.963897	0.298167	0.201863	0.298131	0.201838	
1916000	-49.270806	59	14.174101	0.659915	2.395464	4.534895	0.241008	0.261106	0.238979	0.258907	
1917000	-48.065404	27	20.806006	3.507896	0.968645	3.340225	0.195662	0.304338	0.195662	0.304338	
1918000	-47.511265	35	43.945459	4.836604	1.544415	3.838975	0.229922	0.270078	0.229922	0.270078	
1919000	-47.397304	41	29.428195	3.940142	0.462470	2.642751	0.151146	0.348854	0.151146	0.348854	
1920000	-49.566752	91	23.327203	2.308758	1.510015	4.953376	0.209419	0.290581	0.209419	0.290580	
1921000	-47.908022	18	2.856580	0.531003	1.154913	3.137946	0.163400	0.204419	0.280840	0.351340	
1922000	-45.807900	57	11.104972	0.723847	0.915805	2.918282	0.234005	0.266758	0.233292	0.265945	
1923000	-49.632259	39	38.282357	1.453360	1.656236	3.016059	0.253207	0.246793	0.253207	0.246793	
1924000	-46.361263	17	9.576767	0.481682	0.447750	3.135366	0.128623	0.371595	0.128511	0.371271	
1925000	-50.470258	44	1.764423	0.469017	4.798726	6.363909	0.108969	0.108749	0.391536	0.390745	
1926000	-49.201281	25	38.939124	3.832648	0.513598	4.834681	0.103749	0.396251	0.103749	0.396251	
1927000	-47.609953	70	22.507959	2.108446	1.310162	3.721082	0.225553	0.274447	0.225553	0.274446	
1928000	-48.272928	27	14.863355	1.791766	1.888924	3.168638	0.245874	0.254094	0.245906	0.254127	
1929000	-48.348922	82	0.037200	0.388987	1.864695	2.768575	0.000075	0.000060	0.555692	0.444173	
1930000	-50.785903	90	25.769071	6.432633	1.546454	4.411901	0.228315	0.271685	0.228315	0.271685	
1931000	-46.448761	61	17.119621	1.814413	1.647989	2.019305	0.348867	0.151131	0.348870	0.151132	
1932000	-47.927841	26	7.690608	1.618405	0.536173	2.800122	0.159039	0.322845	0.170997	0.347119	
1933000	-52.146520	40	11.701007	2.700357	5.266198	4.552771	0.255598	0.243317	0.256709	0.244375	
1934000	-49.016779	66	10.185309	1.402628	1.941652	4.605966	0.225176	0.271776	0.227938	0.275110	
1935000	-47.262173	61	21.438891	2.499233	2.695526	2.544150	0.320538	0.179461	0.320539	0.179462	
1936000	-45.338970	61	12.972677	1.439934	1.292115	0.406755	0.490224	0.009240	0.491275	0.009260	
1937000	-46.963149	70	8.023627	0.725602	0.367454	3.290286	0.147411	0.338963	0.155670	0.357955	
1938000	-48.781684	89	22.896046	3.962612	0.488678	4.141113	0.117114	0.382885	0.117114	0.382887	
1939000	-48.378003	59	43.961788	2.269814	0.743173	3.243173	0.165690	0.334310	0.165690	0.334310	
1940000	-45.928215	57	21.164736	2.749426	0.625540	2.978118	0.204426	0.295574	0.204426	0.295574	
1941000	-47.981162	22	16.558474	0.997844	0.453343	2.454343	0.161480	0.338758	0.161327	0.338435	
1942000	-46.373444	17	30.662345	3.869740	0.318864	3.418683	0.095761	0.404239	0.095761	0.404239	
1943000	-48.440670	46	31.015640	1.781085	2.357951	1.478149	0.390781	0.109219	0.390781	0.109219	
1944000	-47.811663	29	1.579689	0.438023	1.839822	0.625478	0.189023	0.019738	0.716430	0.074810	
1945000	-46.188151	61	0.613352	0.427672	0.414692	2.937967	0.006676	0.022940	0.218740	0.751644	
1946000	-48.437893	1	9.854728	0.905838	1.783658	5.168381	0.222496	0.274380	0.225294	0.277831	
1947000	-47.207250	19	19.757418	2.115163	2.351940	1.298539	0.422116	0.077885	0.422115	0.077885	
1948000	-50.111507	64	31.676898	2.614745	1.608984	5.304384	0.216318	0.283682	0.216318	0.283682	
1949000	-46.734651	44	19.850081	2.148000	2.212349	1.481089	0.375273	0.124728	0.375272	0.124727	
1950000	-47.592277	61	33.087472	1.644915	1.514554	3.344986	0.219856	0.280144	0.219856	0.280144	
1951000	-53.612005	77	10.233848	2.503214	6.275958	11.032536	0.248359	0.248468	0.251531	0.251641	
1952000	-47.137168	71	8.591535	0.616452	0.175590	3.818659	0.062433	0.432603	0.063685	0.441279	
1953000	-46.646730	84	12.012008	1.140576	1.050305	3.512260	0.180288	0.319084	0.180741	0.319887	
1954000	-46.885226	3	5.840467	0.749639	1.645659	0.166409	0.450726	0.002759	0.543190	0.003325	
1955000	-46.947858	56	9.827200	1.169757	0.952202	2.868269	0.229397	0.267345	0.232406	0.270851	
1956000	-48.183937	77	17.579842	3.878346	0.579127	3.828153	0.134323	0.365661	0.134332	0.365684	
1957000	-48.139630	88	43.720169	2.845504	0.781925	3.979943	0.166203	0.333797	0.166203	0.333797	
1958000	-47.399331	3	12.389016	1.563870	1.249210	3.703047	0.208363	0.291137	0.208780	0.291720	
1959000	-47.906214	35	45.344803	7.098375	0.390105	3.236550	0.140207	0.359793	0.140207	0.359793	
1960000	-48.047441	7	8.280295	0.544894	0.548607	1.989358	0.230944	0.262542	0.237041	0.269473	
1961000	-48.776072	85	8.850975	0.572817	0.988773	1.670978	0.332480	0.164517	0.336498	0.166505	
1962000	-50.080455	56	15.794681	3.176164	3.098958	3.684218	0.261194	0.238778	0.261223	0.238805	
1963000	-48.528302	78	15.194543	1.723721	1.663408	4.473884	0.214625	0.285336	0.214658	0.285381	
1964000	-48.891085	47	26.720150	3.569230	1.104124	0.742634	0.474473	0.025527	0.474473	0.025527	
1965000	-47.157507	44	32.696761	2.556621	0.730761	2.021646	0.245912	0.254088	0.245912	0.254088	
1966000	-48.221059	88	3.797118	0.586756	1.169702	0.944224	0.323205	0.030354	0.590942	0.055499	
1967000	-47.309574	82	15.501630	1.846508	2.136961	0.497163	0.482782	0.017155	0.482903	0.017160	
1968000	-49.572660	74	1.384799	0.274385	1.052075	2.813725	0.058877	0.077002	0.374426	0.489696	
1969000	-48.414116	38	23.053945	1.504444	0.617125	2.679798	0.191089	0.308912	0.191089	0.308911	
1970000	-49.127927	45	15.603781	1.176540	3.237892	4.708260	0.252840	0.247401	0.252597	0.247163	
1971000	-47.934435	77	5.590523	0.860573	0.951685	1.761493	0.295034	0.137974	0.386325	0.180667	
1972000	-48.008091	99	21.948884	1.590463	0.679608	3.122097	0.168690	0.331312	0.168688	0.331309	
1973000	-47.456689	35	13.379998	1.898692	1.535845	4.476476	0.219169	0.280435	0.219517	0.280879	
1974000	-47.668998	61	16.350662	0.514440	0.950245	3.959304	0.164897	0.337168	0.163541	0.334394	
1975000	-50.223849	20	13.117289	2.621676	3.252438	5.065828	0.249366	0.250195	0.249805	0.250634	
1976000	-48.064621	36	12.137907	1.124777	0.108022	4.039752	0.047412	0.452173	0.047491	0.452925	
1977000	-47.572056	36	21.685995	2.116137	2.160923	0.200570	0.495227	0.004774	0.495225	0.004774	
1978000	-49.611986	30	0.641007	0.618815	1.945418	2.897670	0.033860	0.029492	0.500610	0.436038	
1979000	-48.855331	26	2.763553	0.785742	2.090020	5.173023	0.127149	0.149060	0.333188	0.390604	
1980000	-47.355620	95	15.714172	1.766075	1.439033	0.742057	0.457813	0.042176	0.457834	0.042177	
1981000	-47.804748	96	14.516913	3.213241	1.616827	0.771445	0.465760	0.033951	0.466298	0.033991	
1982000	-50.936860	77	7.388336	0.075942	1.538724	0.418281	0.730837	0.019052	0.243757	0.006354	
1983000	-46.888134	20	10.404245	0.800332	1.549178	0.534689	0.479200	0.019220	0.482238	0.019342	
1984000	-48.156996	89	6.573061	1.060291	0.792081	3.524584	0.149832	0.304057	0.180275	0.365836	
1985000	-47.352746	72	38.257014	3.513511	1.879007	0.082253	0.498911	0.001089	0.498911	0.001089	
1986000	-48.392009	17	12.950379	1.131204	3.790726	6.004692	0.248121	0.251513	0.248485	0.251881	
1987000	-47.609148	72	0.495170	0.385430	1.359689	0.444056	0.030932	0.001206	0.931535	0.036326	
1988000	-47.787382	29	5.164644	0.914901	1.816157	1.325020	0.353089	0.104234	0.418989	0.123688	
1989000	-48.293371	84	60.536301	5.053332	0.265903	3.785225	0.069885	0.430115	0.069885	0.430115	
1990000	-47.217817	32	20.202098	2.861717	1.837219	0.114534	0.498873	0.001124	0.498879	0.001124	
1991000	-47.943628	59	10.482917	0.908796	2.270617	3.974025	0.245516	0.252891	0.247086	0.254508	
1992000	-46.811680	82	16.630898	1.640554	1.381192	0.211306	0.497132	0.002889	0.497090	0.002889	
1993000	-48.546267	4	4.115640	0.797614	1.673622	4.382693	0.168085	0.214830	0.270877	0.346208	
1994000	-45.992696	17	9.426170	1.258628	0.837166	3.345510	0.173226	0.317221	0.179975	0.329579	
1995000	-47.266485	35	11.708909	0.785170	1.007707	1.071586	0.449342	0.050807	0.449075	0.050777	
1996000	-46.495590	17	12.179835	0.901482	0.873429	2.250454	0.246166	0.253646	0.246351	0.253837	
1997000	-48.675786	45	6.191082	0.522070	2.491103	2.557573	0.287347	0.164430	0.348691	0.199533	
1998000	-48.465684	38	5.657597	1.250551	2.198954	1.196951	0.376536	0.086625	0.436434	0.100405	
1999000	-46.568093	27	13.324880	1.093033	0.016187	2.796993	0.010268	0.489752	0.010267	0.489712	
2000000	-46.951063	92	13.636457	1.023946	1.439195	0.846275	0.446510	0.053590	0.446331	0.053569	
2001000	-51.763117	11	22.879862	1.683947	5.755371	8.627356	0.249968	0.250032	0.249968	0.250032	
2002000	-47.758936	79	27.762467	4.584244	0.024156	2.644780	0.011650	0.488350	0.011650	0.488350	
2003000	-46.744060	35	5.545072	0.502896	1.548446	1.057607	0.385558	0.047008	0.505768	0.061665	
2004000	-46.654117	44	13.233888	1.557732	2.082878	3.263571	0.260762	0.239135	0.260870	0.239234	
2005000	-51.795687	62	40.486865	8.477324	0.692538	0.122727	0.499192	0.000808	0.499192	0.000808	
2006000	-47.895321	3	11.207612	2.118399	0.518825	3.507513	0.142844	0.355951	0.143534	0.357671	
2007000	-45.477931	61	7.591542	0.709365	0.803100	2.582715	0.176123	0.297755	0.195540	0.330581	
2008000	-49.025119	70	13.861505	1.727093	1.540066	5.633305	0.220101	0.279711	0.220266	0.279922	
2009000	-46.983166	95	11.708788	0.933404	0.587210	3.715167	0.164093	0.335888	0.164105	0.335913	
2010000	-47.400199	32	7.981365	1.347938	1.161930	0.036988	0.481574	0.000090	0.518238	0.000097	
2011000	-47.124160	48	19.902456	1.423220	0.231487	2.390480	0.105162	0.394845	0.105159	0.394834	
2012000	-51.369310	15	1.901166	0.347301	0.803134	1.134179	0.163508	0.024052	0.708254	0.104186	
2013000	-47.935234	92	22.508461	2.830220	1.222752	3.039157	0.237716	0.262284	0.237716	0.262284	
2014000	-48.976524	41	10.079927	0.846027	3.598939	5.355145	0.250164	0.247829	0.252180	0.249827	
2015000	-47.144171	98	9.845191	1.556294	0.691985	3.394945	0.178839	0.316141	0.182467	0.322553	
2016000	-47.676845	19	21.252595	2.457218	2.712015	3.996245	0.257438	0.242561	0.257439	0.242562	
2017000	-49.336811	75	16.088216	0.304395	0.968876	2.831260	0.205709	0.300819	0.200407	0.293065	
2018000	-46.510912	35	17.765787	1.151817	1.863623	0.231089	0.495132	0.004934	0.495002	0.004933	
2019000	-47.672987	6	8.829111	0.744643	2.274091	0.080503	0.487888	0.000652	0.510778	0.000682	
2020000	-47.388119	11	13.875521	0.938572	0.266177	3.125170	0.118638	0.381442	0.118600	0.381320	
2021000	-46.252886	13	11.869398	0.877832	1.202555	0.148350	0.497920	0.002216	0.497649	0.002215	
2022000	-47.167450	61	8.381883	0.577944	2.776809	2.189199	0.338092	0.149128	0.355829	0.156951	
2023000	-46.835469	86	13.163268	1.996983	0.706851	3.281674	0.191731	0.308078	0.191877	0.308313	
2024000	-47.414074	39	6.033611	1.185779	1.134733	0.365810	0.449524	0.010390	0.527885	0.012201	
2025000	-47.574133	29	8.443519	0.727355	0.120464	3.505353	0.066479	0.428599	0.067801	0.437121	
2026000	-50.369944	73	2.374386	0.858162	1.925875	1.182439	0.229139	0.044179	0.609221	0.117461	
2027000	-50.834810	88	25.863045	2.303581	4.528897	2.987257	0.284510	0.215491	0.284509	0.215490	
2028000	-47.696642	48	3.724401	1.050035	0.083300	3.151273	0.030306	0.358191	0.047702	0.563802	
2029000	-46.750845	48	16.320049	2.037158	1.493694	0.063256	0.499485	0.000498	0.499520	0.000498	
2030000	-46.537245	93	13.042760	0.712732	1.789595	0.158365	0.498546	0.003127	0.495222	0.003106	
2031000	-50.200794	34	11.919171	2.530438	1.882437	1.974905	0.361968	0.136479	0.364223	0.137329	
2032000	-46.567812	75	19.656845	2.127807	0.726088	3.663908	0.150793	0.349207	0.150793	0.349207	
2033000	-47.711648	68	29.123495	4.800616	0.329137	3.487750	0.128245	0.371755	0.128245	0.371755	
2034000	-50.845850	31	4.773507	1.513301	1.642672	0.572431	0.422157	0.034714	0.501862	0.041268	
2035000	-50.679432	21	27.339602	7.047697	1.617755	1.075475	0.461317	0.038683	0.461317	0.038683	
2036000	-48.250898	50	2.944851	0.380916	1.483321	0.181401	0.296934	0.001818	0.696981	0.004266	
2037000	-47.607494	100	8.077063	0.834279	0.607306	2.949227	0.173560	0.312825	0.183277	0.330338	
2038000	-46.704614	86	11.690181	1.110933	0.661757	3.753865	0.177967	0.321706	0.178200	0.322127	
2039000	-51.238600	67	4.766379	1.929372	1.091585	2.523793	0.207322	0.211042	0.288233	0.293404	
2040000	-49.569978	76	4.359041	0.906893	1.218042	5.208594	0.179409	0.239420	0.248950	0.332222	
2041000	-49.171900	83	12.922010	1.082483	1.890680	2.391429	0.311996	0.188063	0.311922	0.188019	
2042000	-52.070370	98	30.331475	9.773748	1.554728	1.605032	0.396917	0.103083	0.396917	0.103083	
2043000	-49.127604	36	36.113042	3.791755	1.671178	5.202649	0.218676	0.281324	0.218676	0.281324	
2044000	-50.129461	31	21.407159	1.751212	4.315015	4.017249	0.255098	0.244902	0.255098	0.244902	
2045000	-47.308164	17	9.473724	0.631560	2.436594	2.654583	0.308984	0.184999	0.316512	0.189506	
2046000	-47.686177	61	29.069436	3.856578	2.313176	4.399244	0.235489	0.264511	0.235489	0.264511	
2047000	-46.253134	75	21.328573	1.974185	0.023514	2.345736	0.013138	0.486865	0.013138	0.486860	
2048000	-47.960161	43	6.854200	0.726243	1.640917	2.145244	0.307970	0.162624	0.346458	0.182948	
2049000	-48.254996	70	4.096618	0.597187	1.866044	2.320630	0.257937	0.133254	0.401426	0.207383	
2050000	-47.909605	25	23.981018	2.700151	0.760233	4.041653	0.139301	0.360699	0.139301	0.360699	
2051000	-51.131077	26	41.427847	13.046463	0.565007	3.922868	0.141825	0.358175	0.141825	0.358175	
2052000	-50.432887	43	3.636010	1.250296	1.726322	5.077248	0.163915	0.212970	0.271005	0.352110	
2053000	-49.744589	14	5.492960	1.371539	2.724222	0.534170	0.421803	0.043724	0.484273	0.050200	
2054000	-51.646570	9	34.217028	10.850127	0.562688	3.383001	0.158318	0.341682	0.158318	0.341682	
2055000	-47.983124	25	45.911279	6.027813	1.428620	3.555397	0.211268	0.288732	0.211268	0.288732	
2056000	-48.224462	55	10.730581	1.075044	1.919976	2.394591	0.302463	0.196151	0.304144	0.197241	
2057000	-47.268672	57	9.609129	1.791741	1.847797	3.648995	0.244692	0.251845	0.248106	0.255358	
2058000	-48.609725	75	12.537118	0.987241	3.111127	0.769781	0.447594	0.052506	0.447415	0.052485	
2059000	-47.207483	61	13.776328	1.464488	2.950674	4.075501	0.256290	0.243483	0.256523	0.243705	
2060000	-46.711207	95	8.806908	0.787577	0.542117	3.306765	0.161621	0.332671	0.165354	0.340354	
2061000	-48.453301	94	19.983242	3.174985	1.667798	4.815979	0.213136	0.286860	0.213139	0.286865	
2062000	-47.389190	12	12.843943	1.103079	1.939516	0.161947	0.496126	0.003969	0.495938	0.003968	
2063000	-49.238509	79	7.646995	0.883155	3.144665	2.676371	0.296985	0.175495	0.331582	0.195939	
2064000	-48.264916	8	30.045750	2.708049	0.952285	2.367816	0.240243	0.259757	0.240243	0.259757	
2065000	-49.042280	19	2.809693	0.525643	3.710302	5.867674	0.134346	0.135735	0.363082	0.366837	
2066000	-47.435499	96	11.555077	1.147717	0.890556	4.212080	0.167507	0.330645	0.168750	0.333098	
2067000	-47.438038	6	19.906052	1.905319	1.723675	3.943256	0.228104	0.271901	0.228100	0.271896	
2068000	-49.055311	15	6.268103	1.590180	1.575395	0.586221	0.441426	0.021812	0.511488	0.025274	
2069000	-46.759609	57	6.995089	0.511332	1.872628	0.453263	0.457852	0.019148	0.502005	0.020995	
2070000	-50.727091	98	13.473752	2.519901	2.860221	0.050267	0.499143	0.000496	0.499864	0.000497	
2071000	-48.784545	65	8.536399	0.652311	2.089602	0.716472	0.454189	0.038793	0.467121	0.039897	
2072000	-49.467348	68	6.603806	0.221179	2.041136	0.736213	0.462039	0.037026	0.463770	0.037165	
2073000	-52.106672	72	37.706787	7.249071	2.818953	6.556971	0.243947	0.256053	0.243947	0.256053	
2074000	-48.389440	76	11.306564	0.853969	1.948412	3.596869	0.248643	0.251698	0.248304	0.251354	
2075000	-48.109884	31	23.758808	1.447818	0.797202	3.186014	0.194979	0.305021	0.194979	0.305021	
2076000	-47.223873	85	24.663469	3.208642	0.735984	2.260641	0.233154	0.266846	0.233154	0.266846	
2077000	-46.513460	17	7.265323	0.723306	0.864940	4.053975	0.153081	0.312313	0.175847	0.358759	
2078000	-47.464136	39	6.344330	0.782529	1.932567	1.695295	0.347739	0.114889	0.403920	0.133451	
2079000	-48.126046	24	6.883692	0.581338	1.709345	3.171909	0.241046	0.233063	0.267373	0.258518	
2080000	-47.757304	63	9.721198	1.831085	2.018372	3.146603	0.255771	0.242478	0.257569	0.244183	
2081000	-48.709415	75	16.025082	1.397396	3.609918	2.916256	0.296140	0.203915	0.296075	0.203870	
2082000	-47.935235	32	20.999855	2.790728	0.651723	5.020200	0.143785	0.356214	0.143786	0.356216	
2083000	-50.614018	40	14.079892	1.293292	0.657018	1.000113	0.439567	0.060398	0.439628	0.060407	
2084000	-47.758288	13	12.148384	1.701104	1.308865	4.506033	0.209670	0.289765	0.210145	0.290420	
2085000	-47.569127	32	15.828779	2.783293	1.562940	3.974729	0.218704	0.281211	0.218778	0.281307	
2086000	-48.484948	40	6.297600	0.510793	2.462670	4.461649	0.218406	0.236372	0.261841	0.283381	
2087000	-49.111720	92	3.612493	1.133783	2.292077	2.094419	0.264618	0.131023	0.404215	0.200143	
2088000	-49.014317	6	31.330350	5.668775	2.742471	3.780187	0.265829	0.234171	0.265829	0.234171	
2089000	-49.802797	97	19.421974	0.762355	0.323643	1.835702	0.252931	0.247143	0.252856	0.247070	
2090000	-48.061751	30	9.185616	0.928849	1.745535	3.183054	0.249018	0.248176	0.251829	0.250977	
2091000	-47.244336	95	7.713083	0.787836	1.743519	1.230816	0.399494	0.087365	0.421060	0.092081	
2092000	-48.774341	74	6.807332	0.895286	0.872607	4.439774	0.161171	0.309368	0.181353	0.348108	
2093000	-48.473206	98	14.075233	0.400563	0.039021	2.870101	0.028124	0.478787	0.027357	0.465733	
2094000	-48.308273	70	25.397246	2.762537	1.965152	4.571800	0.234797	0.265203	0.234797	0.265203	
2095000	-48.859007	13	10.625728	0.191735	1.585270	0.324488	0.550273	0.012221	0.428000	0.009506	
2096000	-51.885929	34	7.824156	2.447149	2.270938	1.830735	0.368055	0.115024	0.393838	0.123082	
2097000	-47.664673	84	8.867684	1.111218	1.288764	1.695841	0.366768	0.120454	0.386006	0.126772	
2098000	-48.392530	20	20.098823	1.954651	2.327572	3.089233	0.283500	0.216503	0.283497	0.216500	
2099000	-48.255774	34	2.366540	0.513826	0.095715	3.498034	0.017063	0.205386	0.059641	0.717911	
2100000	-49.088201	43	1.809317	0.279546	1.382707	0.963302	0.171247	0.021631	0.716604	0.090518	
2101000	-47.729175	96	11.596338	1.634100	2.667227	1.848251	0.374354	0.123232	0.377987	0.124427	
2102000	-47.176222	44	1.332296	0.471222	0.305138	2.504956	0.042890	0.115899	0.227216	0.613995	
2103000	-52.385772	91	11.710985	1.920997	3.928720	8.331824	0.246824	0.251462	0.248522	0.253192	
2104000	-48.864739	79	7.887855	0.916853	2.676948	3.983279	0.236318	0.239833	0.259991	0.263858	
2105000	-48.493162	37	9.671377	1.425677	0.130732	2.259840	0.080143	0.416975	0.081072	0.421809	
2106000	-48.596580	22	35.592270	3.112614	2.262665	0.356822	0.487215	0.012785	0.487215	0.012785	
2107000	-49.397850	36	22.739083	2.503652	0.443264	1.981064	0.222108	0.277892	0.222108	0.277892	
2108000	-47.115532	36	12.021007	2.035048	1.537272	0.537315	0.477845	0.021152	0.479766	0.021237	
2109000	-52.418879	46	35.723758	2.322846	8.380440	9.299627	0.250017	0.249983	0.250017	0.249983	
2110000	-47.606536	17	27.567544	1.211713	1.029485	2.789654	0.219458	0.280543	0.219457	0.280542	
