Options:
Model:                           Discrete: Dependent
Tree File Name:                  ./ccm/data/bt_data/fXpermitted.bttrees
Data File Name:                  ./ccm/data/bt_data/fXpermitted.btdata
Log File Name:                   ./ccm/bt_output/fXpermitted-dep-1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3707041719
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./ccm/bt_output/fXpermitted-dep-1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000001
Restrictions:
    q12                          None
    q13                          None
    q21                          None
    q24                          None
    q31                          None
    q34                          None
    q42                          None
    q43                          None
Prior Information:
    Prior Categories:            100
    Priors
        q12 - exp 10.00 
        q13 - exp 10.00 
        q21 - exp 10.00 
        q24 - exp 10.00 
        q31 - exp 10.00 
        q34 - exp 10.00 
        q42 - exp 10.00 
        q43 - exp 10.00 
Tree Information
     Trees:                      100
     Taxa:                       56
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
22000	-51.694479	44	2.322814	18.628222	14.538468	26.299878	4.575233	2.776057	2.808454	0.106898	0.381956	0.174348	0.360617	0.083079	
23000	-50.844358	61	5.198172	16.001985	14.447955	0.649312	4.577587	0.770808	0.779202	3.037559	0.162378	0.159423	0.180361	0.497839	
24000	-55.176290	68	0.927534	30.981492	7.506862	27.649417	3.961645	3.802598	0.938933	2.545789	0.308509	0.207440	0.296671	0.187380	
25000	-50.967937	35	0.676880	11.653031	18.678553	29.325203	4.145606	1.781391	0.970540	1.234176	0.383755	0.181883	0.349221	0.085141	
26000	-53.300553	34	2.137649	7.975237	5.224888	8.658284	3.876032	3.926744	0.126509	4.253638	0.249928	0.245378	0.254056	0.250638	
27000	-53.877231	67	1.624376	18.374937	0.139305	15.152864	3.278888	0.936601	0.513189	1.399344	0.418262	0.062178	0.436474	0.083087	
28000	-54.370946	79	7.688870	5.739900	10.653774	8.030928	1.046228	2.693721	0.067201	0.175073	0.372393	0.169183	0.454865	0.003558	
29000	-52.438092	100	1.470930	12.352943	16.216503	8.100352	4.139530	0.052853	0.411587	2.678089	0.096620	0.286594	0.074130	0.542656	
30000	-52.476358	48	2.889730	16.185135	17.187493	0.302316	2.901759	3.461089	0.070370	1.214620	0.309579	0.380040	0.244079	0.066302	
31000	-53.134055	44	0.024580	14.881813	33.396094	18.621002	1.403876	1.449008	6.498805	1.771955	0.220363	0.249768	0.231384	0.298485	
32000	-52.805345	18	0.998971	6.018223	22.321144	4.644649	1.985063	4.583366	1.417143	3.538212	0.249699	0.249157	0.251362	0.249782	
33000	-52.142740	19	5.977031	7.213573	13.826936	8.461576	1.385953	0.284682	0.642852	3.956437	0.208727	0.299312	0.113016	0.378945	
34000	-51.608240	63	0.148714	30.040739	15.259746	7.851405	7.687566	1.597644	1.550512	1.391837	0.264227	0.250295	0.262387	0.223091	
35000	-57.328813	78	13.658042	25.184852	8.355667	12.535911	3.333965	1.054331	4.590305	3.134414	0.239578	0.264551	0.225794	0.270076	
36000	-51.555041	39	2.022785	18.700007	24.111074	16.458267	7.067746	2.000358	1.254086	0.949588	0.337248	0.234288	0.323691	0.104774	
37000	-54.005201	37	9.206018	21.235900	26.804778	4.560198	7.813915	1.045619	1.772897	2.807060	0.220968	0.235306	0.220080	0.323646	
38000	-54.148242	58	0.150168	15.416093	18.408189	16.640082	6.764995	0.814221	5.110382	1.038696	0.179863	0.276342	0.187793	0.356002	
39000	-54.114709	54	9.907954	42.663452	32.348905	0.718773	4.487981	1.989174	0.568670	3.400032	0.242146	0.240599	0.244008	0.273247	
40000	-53.982156	21	13.890915	4.429098	6.854791	12.420129	1.638640	0.453661	0.761252	4.111422	0.263117	0.277484	0.190748	0.268652	
41000	-52.306774	61	5.781377	5.098223	11.267363	39.303283	3.216767	0.999691	7.149643	1.922193	0.261510	0.225300	0.294233	0.218956	
42000	-52.452448	81	2.263793	14.723671	7.484042	7.323498	3.035440	0.299699	1.568683	2.588213	0.186673	0.297055	0.170252	0.346020	
43000	-51.788515	16	0.530733	8.113038	10.863007	17.496283	2.264357	2.832332	0.828500	1.840593	0.379269	0.202120	0.304489	0.114122	
44000	-52.463481	44	2.803673	0.397244	25.893625	2.420931	0.935351	3.252372	0.320500	1.031179	0.048328	0.052161	0.676881	0.222630	
45000	-53.944817	23	4.385752	1.395003	20.966316	31.978533	0.716881	3.167644	2.525215	3.324185	0.195443	0.240667	0.288331	0.275560	
46000	-57.437203	3	3.668307	22.868048	12.245958	7.428884	14.543872	0.157191	2.586746	3.829128	0.174378	0.279517	0.163053	0.383053	
47000	-53.642590	25	11.684004	13.810317	19.075543	5.099240	1.435112	1.208643	0.111225	1.645939	0.324280	0.292266	0.302006	0.081447	
48000	-51.076084	61	3.431103	6.518867	21.529621	2.951497	4.057919	2.103360	0.579501	2.128823	0.254134	0.247264	0.265919	0.232683	
49000	-54.793835	69	3.351759	5.028386	12.298595	24.375172	4.263066	5.433607	0.884441	5.903508	0.236196	0.253541	0.248672	0.261591	
50000	-51.769489	4	5.138289	11.774509	22.421762	18.058099	2.947737	1.524326	0.917196	2.113040	0.280187	0.240008	0.284917	0.194889	
51000	-52.935282	67	3.009085	12.167814	5.506161	10.363904	3.127005	0.705016	1.124387	4.360817	0.195538	0.314645	0.169334	0.320482	
52000	-52.793001	7	0.944953	8.488019	13.278704	1.649458	4.323957	2.149479	0.246217	3.767705	0.216629	0.213728	0.242972	0.326671	
53000	-53.671686	15	0.671229	3.296262	13.874106	0.874936	1.321052	3.598328	2.074866	5.396758	0.202414	0.179090	0.314911	0.303585	
54000	-52.883238	6	0.433326	1.055286	14.539996	10.881595	0.581099	0.820611	1.344682	1.193679	0.076186	0.110338	0.623979	0.189497	
55000	-54.009373	20	0.326519	13.696816	5.015401	6.664879	2.566470	1.367508	1.549292	4.864091	0.203275	0.284042	0.213484	0.299199	
56000	-51.294823	2	2.912883	1.828592	17.674155	5.678697	1.129463	0.890603	1.262164	2.535563	0.128713	0.184067	0.274962	0.412259	
57000	-52.609412	61	0.972333	10.343627	31.539018	17.221353	2.690358	5.921647	2.078799	3.355592	0.260258	0.253691	0.248304	0.237746	
58000	-50.998526	96	2.497458	16.609748	24.895266	20.331341	6.182907	1.593714	2.128178	0.201357	0.372089	0.206480	0.362805	0.058626	
59000	-51.452030	69	6.699833	8.080159	26.980295	23.016816	1.890986	0.952383	1.298393	0.081401	0.350058	0.155776	0.474803	0.019363	
60000	-51.525345	84	0.696785	9.535340	26.764032	0.710643	1.897955	2.208468	2.584254	0.974982	0.259803	0.258194	0.257443	0.224560	
61000	-52.264241	58	1.316742	6.182568	16.605037	51.126105	0.229329	1.323720	6.790181	2.114944	0.207419	0.287358	0.199737	0.305487	
62000	-53.446209	37	1.279566	5.992393	3.152506	11.867177	3.126961	2.945582	0.629914	0.224067	0.533575	0.073088	0.378715	0.014622	
63000	-53.131375	27	0.562564	20.273639	12.424789	9.882393	6.156742	2.848651	0.179989	3.741436	0.246571	0.250633	0.247582	0.255215	
64000	-56.459387	78	5.616988	3.907195	13.019013	33.798742	1.288041	6.404209	4.152110	3.229575	0.256798	0.245678	0.255261	0.242262	
65000	-51.976166	70	4.843674	13.079884	21.679468	3.451770	4.524221	1.410313	0.180578	1.275989	0.326913	0.294571	0.309191	0.069324	
66000	-50.174000	61	1.130279	16.219317	6.185729	23.530298	6.891223	0.803115	0.407374	2.874346	0.176741	0.316171	0.174812	0.332277	
67000	-51.454878	61	0.479735	15.097609	2.349114	2.778851	7.040905	1.876895	1.360651	0.341112	0.465549	0.099717	0.417241	0.017493	
68000	-51.495427	17	1.669818	9.303256	6.134017	29.665317	2.323768	0.725575	4.768375	1.559367	0.271650	0.234592	0.265661	0.228097	
69000	-55.424812	51	1.256664	10.071870	0.813589	28.679966	6.073836	6.638865	2.486874	7.102887	0.248672	0.251083	0.249485	0.250761	
70000	-51.592284	44	5.482956	54.858736	23.014015	3.313300	16.108124	2.682442	1.060827	3.022255	0.251292	0.251041	0.251125	0.246541	
71000	-50.852685	17	0.304497	10.063979	4.662545	11.670761	1.862167	0.944106	0.751324	1.800456	0.272705	0.243116	0.270260	0.213919	
72000	-54.250730	52	2.617857	16.890314	21.738575	19.910107	6.202906	3.548278	3.663371	1.764779	0.265025	0.246865	0.260618	0.227491	
73000	-53.731466	51	5.751972	6.095478	6.040253	11.115202	1.302834	0.007247	2.102871	2.901585	0.244763	0.313075	0.133109	0.309052	
74000	-50.257761	17	4.367050	9.135539	0.298371	51.703190	3.532041	0.258889	0.094551	0.012433	0.351136	0.000061	0.648787	0.000016	
75000	-49.480221	77	0.141359	5.282995	19.503437	23.943103	1.568852	0.511934	1.468597	1.984273	0.131235	0.298653	0.174618	0.395494	
76000	-50.914891	61	2.526783	8.435120	12.890459	31.126530	1.125104	2.488757	2.641181	0.846884	0.397052	0.166064	0.344741	0.092143	
77000	-52.022989	98	2.722363	16.532899	4.383818	21.259660	5.668530	0.753897	0.073025	2.047939	0.323626	0.175418	0.339359	0.161597	
78000	-55.147660	32	6.932246	13.584233	10.271530	8.635474	4.322555	0.331967	2.624550	4.937894	0.215298	0.292010	0.173211	0.319481	
79000	-52.133149	59	3.629380	14.670912	20.270650	3.858624	3.103389	2.465668	2.296869	1.290115	0.271140	0.264802	0.261237	0.202821	
80000	-57.276140	69	0.099539	5.202931	12.893608	27.948610	1.546360	6.596960	9.463246	5.774232	0.239261	0.248136	0.259298	0.253306	
81000	-57.788500	70	1.307406	8.314181	5.707618	26.461272	7.669358	2.319986	6.920285	0.232538	0.426227	0.111524	0.390242	0.072007	
82000	-55.067722	43	2.745177	10.232240	11.758762	10.018807	3.119242	6.966012	0.868793	4.332458	0.261617	0.253912	0.248189	0.236282	
83000	-52.625327	28	0.085070	2.043070	0.874483	15.790442	1.237089	0.012298	3.959653	3.043853	0.022860	0.500878	0.013701	0.462561	
84000	-49.673264	61	2.355770	13.637675	10.057795	2.924388	3.226806	1.976634	1.034834	0.466538	0.351611	0.292202	0.310657	0.045530	
85000	-50.832328	61	5.396993	3.367833	18.966880	31.228719	0.177423	0.966044	2.750509	2.062287	0.297034	0.286334	0.145290	0.271342	
86000	-51.337194	21	0.538849	7.500642	15.523434	3.982309	3.479580	2.663720	0.313518	1.267935	0.367124	0.298990	0.284263	0.049622	
87000	-50.995290	46	1.779874	1.827929	19.007708	1.901665	0.764226	2.859766	0.317059	1.292139	0.263163	0.235190	0.382406	0.119240	
88000	-51.267531	93	0.720452	13.456596	2.794822	21.510599	4.144884	3.175907	1.418748	2.982268	0.301955	0.206705	0.285887	0.205453	
89000	-51.685300	14	6.113188	7.876380	6.729121	62.181286	2.540553	0.263326	0.921141	1.972289	0.279483	0.183119	0.359140	0.178258	
90000	-50.547052	77	4.741900	13.300440	10.023573	25.148335	3.272847	1.325301	1.394865	0.229910	0.403542	0.086375	0.490759	0.019324	
91000	-54.080819	33	5.782058	22.180537	15.127409	5.934067	3.508541	2.038396	0.353551	0.045630	0.377238	0.255673	0.358486	0.008603	
92000	-52.426770	91	3.638886	8.274586	9.307704	5.432938	3.666688	0.819332	0.603810	2.997686	0.207779	0.262600	0.199177	0.330444	
93000	-50.471898	44	3.489485	24.635181	4.711171	27.643805	5.563720	1.123159	1.631863	0.444978	0.428315	0.068663	0.466066	0.036956	
94000	-52.494665	96	3.587920	7.066409	1.552400	23.893281	5.286967	0.272069	2.089741	0.878044	0.375038	0.053227	0.522040	0.049695	
95000	-53.456283	52	8.489140	16.420637	3.375556	22.385793	6.149240	1.385997	0.729162	3.361903	0.257889	0.236973	0.266735	0.238402	
96000	-52.028660	55	0.919580	6.640320	19.534376	3.936805	0.868455	1.252125	0.695238	3.081891	0.205942	0.223608	0.237099	0.333352	
97000	-51.088688	54	1.916055	7.323586	4.249425	43.679552	3.879161	0.271093	0.559872	3.204425	0.190840	0.326259	0.155846	0.327055	
98000	-51.279146	21	2.015544	19.010695	1.079473	32.212787	5.872244	1.728604	1.807082	0.293352	0.489098	0.008230	0.497719	0.004953	
99000	-51.013545	38	1.119129	6.001522	8.777280	30.511471	2.102232	2.228885	2.100252	0.964188	0.409320	0.146722	0.350337	0.093620	
100000	-53.513153	14	1.057321	11.235473	3.314397	9.295200	3.256650	4.899127	0.743476	2.939647	0.292444	0.226830	0.267217	0.213509	
101000	-51.591981	44	3.378811	4.236214	5.892310	3.256805	0.825804	2.434985	0.322883	0.016645	0.430146	0.230267	0.336253	0.003334	
102000	-53.209755	91	1.883571	1.620409	7.382314	15.728461	0.660717	2.312365	0.592988	4.777116	0.160192	0.261473	0.266618	0.311717	
103000	-51.462544	64	5.015978	2.995896	25.016697	8.020356	1.163066	0.192107	1.463935	2.640816	0.187005	0.256296	0.103702	0.452997	
104000	-54.979869	66	13.567720	13.573287	8.084145	16.027787	3.600507	0.086642	1.387396	3.982464	0.244359	0.276021	0.204878	0.274743	
105000	-52.142083	10	4.098774	2.956250	18.163783	6.128007	2.202984	1.995300	0.805447	3.164568	0.192317	0.217255	0.263854	0.326575	
106000	-53.371366	95	2.965089	15.367941	20.007643	2.174182	1.695349	2.991645	3.028132	1.287013	0.252890	0.253526	0.250550	0.243033	
107000	-51.787331	6	0.025797	0.869643	28.094279	1.942557	1.475384	1.862732	0.812465	3.996322	0.026907	0.043734	0.355571	0.573788	
108000	-53.417595	38	3.914084	15.382787	15.442468	7.441346	3.543682	5.525406	0.492014	4.807629	0.253644	0.252261	0.250390	0.243706	
109000	-55.477309	41	0.636500	20.675573	5.145757	2.554268	1.458330	2.782572	0.687274	1.842727	0.306085	0.279430	0.280329	0.134156	
110000	-52.328580	17	5.126955	6.308064	17.830400	24.661884	2.925439	0.862908	3.316466	4.254030	0.230451	0.279479	0.189978	0.300092	
111000	-52.866808	19	6.787534	12.808209	40.287310	32.058022	8.742533	0.327973	1.082108	0.303408	0.361530	0.178707	0.431034	0.028729	
112000	-52.689579	46	0.582617	17.073003	6.902475	4.054052	2.847192	3.095375	0.654243	4.562233	0.246364	0.247116	0.248781	0.257739	
113000	-55.414387	15	1.756242	17.951947	13.878771	17.434989	4.716161	2.798441	2.381512	6.943727	0.238952	0.255746	0.241547	0.263755	
114000	-53.807874	13	0.138835	7.840997	11.726441	30.964948	5.704103	0.691216	2.499760	4.410398	0.128547	0.338955	0.145557	0.386942	
115000	-52.492295	17	0.582189	10.053100	22.613672	6.937733	3.307060	4.327960	2.933405	0.321361	0.310720	0.288644	0.246194	0.154442	
116000	-51.634363	48	1.786919	9.672952	2.918917	24.986581	5.541232	0.498316	1.441419	2.706830	0.205412	0.301241	0.192545	0.300802	
117000	-58.087795	59	27.633472	7.227530	24.939581	20.841423	2.837741	8.650233	3.111218	9.962466	0.249922	0.249957	0.250057	0.250064	
118000	-53.145358	91	2.493250	8.356558	1.274935	13.013548	3.809446	3.190268	0.201649	2.018852	0.356673	0.141619	0.347893	0.153816	
119000	-53.048983	30	4.763101	25.494447	10.598968	19.082778	8.068294	0.694736	0.771736	1.675519	0.303948	0.209749	0.316267	0.170035	
120000	-51.901753	81	1.423583	28.766803	7.643940	3.695141	7.638088	2.274625	0.212914	0.588516	0.364873	0.261830	0.340009	0.033289	
121000	-52.649622	58	5.196071	5.270941	16.686512	16.070314	3.269685	0.275056	1.891286	2.659220	0.229728	0.278371	0.179101	0.312800	
122000	-49.854679	44	2.411554	5.348149	12.104888	17.032447	1.998718	0.190363	0.335524	2.815677	0.202041	0.305151	0.142385	0.350422	
123000	-53.874095	65	7.783643	11.009392	18.864786	6.744737	1.142783	1.419877	1.870167	2.835193	0.230751	0.250749	0.222148	0.296352	
124000	-51.909943	44	0.353815	18.928635	23.418525	4.621460	1.119664	2.724954	3.580467	1.331433	0.245310	0.246155	0.248131	0.260404	
125000	-51.581971	40	4.040006	6.802764	5.049077	45.174810	2.410011	0.480274	2.920930	1.899938	0.294462	0.191431	0.328242	0.185865	
126000	-53.983141	47	4.782327	11.609938	8.810703	7.222220	1.707967	0.384509	2.323926	3.612344	0.194311	0.306008	0.141225	0.358457	
127000	-54.611218	1	1.073411	4.485578	3.346767	27.847543	4.039320	5.717168	0.778464	5.409543	0.223833	0.263293	0.247778	0.265096	
128000	-54.500156	94	8.352339	5.752467	32.629595	20.214702	3.994913	1.225123	4.365445	1.899308	0.247236	0.251524	0.243767	0.257474	
129000	-52.624005	7	0.308417	0.811035	5.505048	0.758404	0.969130	1.821081	0.070178	0.257778	0.130978	0.050796	0.802559	0.015667	
130000	-53.340634	76	0.494127	11.093216	4.497533	34.599243	1.320677	0.885621	2.547819	2.634465	0.232882	0.265132	0.235462	0.266524	
131000	-52.814343	17	0.693799	12.769000	0.958981	12.089013	3.011391	1.409899	2.816139	2.501274	0.301092	0.193221	0.299235	0.206452	
132000	-52.132234	25	6.570386	22.742799	2.890893	26.288841	8.394948	0.115840	1.494297	0.798781	0.395670	0.058512	0.502805	0.043013	
133000	-51.255859	24	7.441539	7.035711	16.726106	14.949428	2.212774	1.418077	0.051185	0.289693	0.341207	0.141133	0.506109	0.011550	
134000	-50.860972	61	1.241026	7.436762	12.338002	12.390382	0.295210	0.348393	4.097507	1.297120	0.119831	0.338727	0.083496	0.457946	
135000	-54.154352	17	0.903304	0.758985	5.716716	14.965445	0.718259	8.045542	1.156414	9.857902	0.050773	0.247730	0.345926	0.355571	
136000	-53.009995	23	0.139675	6.233662	11.412771	32.469922	0.853353	2.282929	1.591118	0.181640	0.548425	0.117209	0.300483	0.033883	
137000	-51.767130	85	2.503314	22.013084	31.539456	6.223606	4.756112	1.720295	0.978115	1.876562	0.259783	0.255158	0.257927	0.227132	
138000	-53.649209	72	1.944110	8.798624	16.797862	3.716615	2.560388	1.716160	0.764703	4.696532	0.214856	0.228267	0.236732	0.320145	
139000	-54.827616	32	1.357582	5.609464	0.145096	12.479838	6.093106	3.891432	1.277078	4.416674	0.222773	0.273900	0.236288	0.267039	
140000	-51.990568	21	5.058218	2.696725	0.536605	30.215819	2.287806	1.266384	1.356378	0.250074	0.148042	0.005695	0.839758	0.006504	
141000	-52.439561	27	8.974546	24.727016	47.538821	19.260777	5.919027	1.701725	1.588658	2.177786	0.248364	0.249985	0.248170	0.253480	
142000	-53.503048	69	6.009330	5.187869	12.421384	19.953143	1.538110	2.331404	2.003385	0.116408	0.333023	0.109704	0.532949	0.024323	
143000	-53.192149	78	0.258311	19.072919	9.322379	33.770450	7.124906	2.039647	3.730372	4.277873	0.204362	0.285607	0.212337	0.297693	
144000	-52.973825	96	6.881092	17.243915	26.557206	6.267928	6.316024	4.058452	0.273860	3.783856	0.265000	0.259742	0.257385	0.217874	
145000	-54.732947	64	4.790860	15.865787	24.457971	51.783620	10.346980	1.844887	4.318834	2.211935	0.254805	0.246520	0.255612	0.243064	
146000	-52.895824	45	1.055069	3.134722	17.238838	4.441653	0.719640	3.786971	0.370092	4.764612	0.207742	0.212925	0.289950	0.289382	
147000	-52.097519	96	1.116896	15.113221	0.300693	20.615794	7.843896	2.675656	1.800439	0.857258	0.482471	0.035334	0.440685	0.041510	
148000	-54.114198	26	10.041962	2.633134	14.091655	23.838150	3.190861	1.381903	1.817922	1.913687	0.215432	0.199864	0.379869	0.204835	
149000	-52.601383	48	1.075561	24.632173	0.839717	31.803971	7.364832	1.043732	4.430044	2.868005	0.223506	0.277822	0.223300	0.275371	
150000	-53.362476	90	0.448023	9.981267	10.760962	8.089625	1.790374	4.174479	2.121316	2.625101	0.259471	0.252932	0.249391	0.238207	
151000	-52.514861	61	15.501340	3.162627	3.646724	46.107028	3.621051	1.676621	2.308247	3.863128	0.241970	0.244403	0.266986	0.246641	
152000	-51.538713	77	0.129218	10.626974	27.227886	3.828703	0.636009	1.262803	2.739749	2.779955	0.188268	0.206239	0.222153	0.383339	
153000	-54.072656	23	6.190607	10.256130	21.772742	0.722816	2.380126	1.855609	0.384696	2.477166	0.247550	0.243904	0.254756	0.253791	
154000	-53.645506	65	0.503137	5.334520	23.197815	8.227269	2.337725	2.754469	0.262880	5.160308	0.207776	0.228747	0.257365	0.306112	
155000	-52.655052	75	3.307629	1.489081	2.851847	3.356763	0.963356	2.120884	1.253371	1.267468	0.133847	0.061910	0.668946	0.135296	
156000	-52.901773	86	6.671824	15.166116	4.915400	44.556975	4.072610	1.970553	0.795489	3.897155	0.253484	0.245117	0.256234	0.245164	
157000	-52.428983	14	4.298920	48.654847	32.008308	14.063647	9.248979	0.799925	1.906398	2.419307	0.210035	0.250308	0.208677	0.330980	
158000	-52.757995	52	5.348709	9.545993	1.217589	38.245335	6.110602	0.141585	0.190598	2.069193	0.291453	0.178023	0.347343	0.183180	
159000	-55.837555	98	4.387512	15.359460	9.856677	39.562694	5.633145	5.154486	7.236143	5.958297	0.250436	0.249641	0.250367	0.249556	
160000	-53.739355	82	15.050444	6.045991	12.723891	40.738785	3.336514	2.555653	1.779554	5.343693	0.249291	0.249151	0.252041	0.249516	
161000	-51.713906	98	0.498065	0.337489	15.471266	2.678194	0.380444	0.838871	0.933033	2.285355	0.009018	0.036677	0.470780	0.483525	
162000	-55.990269	37	8.687932	12.235974	10.254131	12.883330	2.407524	1.900455	4.649373	1.223425	0.273614	0.228111	0.296775	0.201500	
163000	-52.722495	6	1.383232	6.101420	6.156234	13.556236	2.657984	2.415684	3.150503	3.745234	0.229342	0.258445	0.245053	0.267161	
164000	-52.206302	20	0.931019	18.318490	11.472613	14.289179	3.510307	1.522262	1.251017	2.912621	0.237853	0.256419	0.239587	0.266141	
165000	-50.000349	19	2.043497	4.867251	26.795832	2.135659	1.904157	2.385684	0.169271	1.234739	0.343489	0.325322	0.275430	0.055759	
166000	-51.174892	57	0.885582	5.766284	18.523092	8.921910	1.964668	1.804598	1.515479	4.569329	0.209488	0.240126	0.244723	0.305663	
167000	-54.836985	80	8.290726	9.866510	24.946813	0.507324	3.910316	1.733062	1.627631	2.720399	0.213356	0.205572	0.242186	0.338886	
168000	-52.044743	93	4.292715	12.804229	8.647216	26.027175	2.276098	0.490368	0.520186	3.024927	0.227613	0.279874	0.205161	0.287352	
169000	-53.745920	30	0.107362	1.530428	4.803949	18.493100	0.964330	2.352565	0.027383	1.041948	0.300568	0.136368	0.445742	0.117322	
170000	-52.080806	94	6.456862	8.331681	0.938815	36.504802	4.699461	0.125237	3.056629	2.189928	0.280986	0.174018	0.363763	0.181233	
171000	-53.603229	38	3.802380	4.592139	18.491296	9.436696	0.711892	4.565173	0.290277	4.859485	0.292769	0.275536	0.221365	0.210329	
172000	-54.389056	25	1.520039	3.934865	16.019157	14.106798	4.015303	3.324663	1.113548	4.203207	0.185348	0.249833	0.243264	0.321555	
173000	-50.991975	75	3.036461	7.350992	9.613246	26.426968	2.776462	0.083924	0.649089	1.675173	0.276245	0.247645	0.242678	0.233433	
174000	-52.286674	10	1.370003	10.437879	8.701209	4.292337	1.986050	2.603827	0.729520	0.229259	0.389591	0.289937	0.288116	0.032355	
175000	-54.491717	27	1.552106	11.450742	3.852696	21.332532	8.390933	2.604890	0.153055	2.644387	0.277277	0.226289	0.273622	0.222813	
176000	-53.562015	51	11.104538	8.556117	22.569654	4.932755	2.175913	2.296086	2.497744	0.839083	0.277121	0.264093	0.272198	0.186588	
177000	-51.779125	2	0.151290	6.746390	5.024413	0.686915	1.221409	1.226446	0.482059	0.041216	0.410398	0.264299	0.321714	0.003590	
178000	-51.487755	32	17.871835	7.758557	29.042880	4.859898	1.407921	1.043238	0.057361	0.010209	0.333100	0.264446	0.402320	0.000135	
179000	-52.128704	17	1.883577	39.169820	26.715272	0.608659	14.182769	3.929682	0.714907	3.812249	0.251207	0.251703	0.250806	0.246283	
180000	-52.400564	48	6.525267	2.909760	5.471546	28.844465	2.830480	0.211325	1.728551	2.062695	0.244758	0.229933	0.293979	0.231330	
181000	-56.428856	37	2.698732	19.124419	26.477698	9.268085	12.153885	5.715153	1.924196	4.602957	0.249243	0.249671	0.249656	0.251429	
182000	-55.790566	24	10.397968	10.308928	22.489010	10.455033	3.798940	4.463063	2.068567	1.679338	0.273136	0.256840	0.262373	0.207651	
183000	-52.563686	93	2.108940	0.356040	4.596340	7.004648	1.241732	0.318063	1.566347	4.178983	0.084370	0.321411	0.122726	0.471493	
184000	-51.001766	50	0.295849	5.109087	8.576187	3.243924	1.674708	2.573852	0.053637	1.116786	0.400656	0.300384	0.254407	0.044553	
185000	-53.147123	66	0.695003	8.693859	11.349050	1.011338	0.948577	0.549979	1.245603	1.745252	0.175030	0.190557	0.201292	0.433121	
