Options:
Model:                           Discrete: Independent
Tree File Name:                  ./ccm/data/bt_data/fXpermitted.bttrees
Data File Name:                  ./ccm/data/bt_data/fXpermitted.btdata
Log File Name:                   ./ccm/bt_output/fXpermitted-indep-2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2613100307
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./ccm/bt_output/fXpermitted-indep-2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000001
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      100
     Taxa:                       56
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
700000	-59.780712	60	7.625472	4.408099	2.625982	3.279536	0.262819	0.235281	0.264824	0.237076	
701000	-54.682652	76	7.068689	2.159642	2.071331	1.902740	0.344534	0.147496	0.355696	0.152274	
702000	-53.438862	24	0.718947	0.858522	0.778755	1.906453	0.036579	0.028562	0.524963	0.409896	
703000	-56.937839	14	7.930814	0.847769	0.903371	6.373244	0.202692	0.306733	0.195192	0.295383	
704000	-53.899985	63	7.369534	1.262459	3.124130	1.768241	0.326754	0.170376	0.330526	0.172343	
705000	-51.237308	17	9.563405	1.305517	0.363519	3.336515	0.107782	0.396625	0.105899	0.389695	
706000	-59.589825	60	19.572296	1.829472	8.304999	11.217677	0.250002	0.250003	0.249997	0.249998	
707000	-54.042831	89	17.888700	1.835072	0.617626	3.465381	0.145901	0.354222	0.145829	0.354047	
708000	-56.794809	7	28.305398	5.015124	4.784635	6.448921	0.250011	0.249989	0.250011	0.249989	
709000	-54.073064	94	14.969137	4.314767	1.420411	2.505732	0.272243	0.227716	0.272288	0.227753	
710000	-54.542762	82	6.376014	1.953067	1.728850	5.390163	0.197685	0.276880	0.218875	0.306560	
711000	-54.264957	1	18.660096	3.893554	2.713224	3.367169	0.271575	0.228425	0.271575	0.228425	
712000	-54.823776	92	36.096218	6.487261	2.709950	3.385254	0.269617	0.230383	0.269617	0.230383	
713000	-57.602507	19	10.479332	1.758971	2.006883	8.437095	0.230054	0.270246	0.229778	0.269922	
714000	-52.873570	44	10.712835	3.325267	1.424206	1.789239	0.350191	0.149515	0.350603	0.149691	
715000	-52.368791	88	2.535626	0.738713	1.534665	4.062713	0.130037	0.170626	0.302463	0.396874	
716000	-54.201260	86	23.523601	2.553697	1.570814	4.059439	0.227560	0.272440	0.227560	0.272440	
717000	-52.980645	57	5.812253	1.783635	0.942101	0.246784	0.474102	0.004761	0.515957	0.005181	
718000	-56.316986	46	10.723894	2.056372	5.530537	9.462221	0.249747	0.250002	0.249998	0.250253	
719000	-52.369464	98	2.593854	1.156606	1.098577	0.302338	0.311914	0.004427	0.674091	0.009568	
720000	-51.539021	61	3.439239	0.853893	1.444047	1.532918	0.298964	0.069143	0.513202	0.118691	
721000	-54.891500	97	28.294651	7.388136	2.109062	4.506430	0.238420	0.261580	0.238420	0.261580	
722000	-52.796632	6	1.544046	0.518685	1.091203	3.688100	0.059196	0.093548	0.328355	0.518902	
723000	-51.168902	44	0.395063	0.814594	0.357260	2.656291	0.008083	0.020506	0.274662	0.696749	
724000	-53.879387	85	0.738244	0.446802	1.530658	3.056088	0.032915	0.034666	0.454126	0.478293	
725000	-52.913292	36	40.604385	6.361275	1.314338	0.380725	0.488991	0.011009	0.488991	0.011009	
726000	-53.529279	1	6.809816	0.999106	2.275872	4.150670	0.244003	0.253236	0.246712	0.256048	
727000	-52.139083	75	7.405297	1.581174	1.562164	3.658340	0.213339	0.275874	0.222747	0.288040	
728000	-59.152768	76	9.223055	4.704830	3.142237	5.850221	0.246675	0.252486	0.247504	0.253335	
729000	-53.734812	41	12.860149	3.372017	1.269857	0.607271	0.477769	0.022060	0.478096	0.022075	
730000	-54.690714	48	26.379952	3.585943	3.427661	4.464586	0.254148	0.245852	0.254148	0.245852	
731000	-51.831187	75	6.600112	1.142491	2.001972	1.340439	0.403650	0.082661	0.426374	0.087315	
732000	-53.882852	48	17.015748	2.876819	0.575662	4.797558	0.146534	0.353470	0.146532	0.353465	
733000	-52.843037	67	8.023062	1.007246	0.854559	3.706188	0.177837	0.334973	0.168952	0.318238	
734000	-54.923163	38	16.828159	5.454948	1.347646	4.140826	0.215777	0.284221	0.215779	0.284223	
735000	-55.692894	17	4.109739	1.359110	3.271532	8.219566	0.197080	0.205794	0.292105	0.305020	
736000	-53.376970	75	6.249762	1.322942	3.267608	2.947268	0.281328	0.194577	0.309815	0.214280	
737000	-54.110232	42	19.505849	3.997220	0.266403	2.099597	0.119013	0.380986	0.119013	0.380987	
738000	-53.040471	57	18.877730	4.552410	0.167840	2.032173	0.159477	0.340522	0.159478	0.340523	
739000	-51.874485	54	6.828793	1.810130	1.502396	0.198897	0.483420	0.003932	0.508512	0.004136	
740000	-51.504532	44	4.812929	0.545123	0.321273	2.878913	0.131350	0.389214	0.120973	0.358464	
741000	-54.720393	75	0.018595	1.215995	0.789216	1.321000	0.000049	0.000013	0.784853	0.215085	
742000	-53.750245	44	10.066993	0.863104	2.721072	1.731739	0.353905	0.155183	0.341269	0.149643	
743000	-51.405980	75	5.997089	1.061132	1.498411	0.888439	0.434197	0.042309	0.477014	0.046481	
744000	-53.640656	46	26.138519	5.078203	0.530029	4.317868	0.137013	0.362987	0.137013	0.362987	
745000	-58.792296	19	1.189292	2.031333	6.045463	6.183419	0.071212	0.070474	0.431393	0.426921	
746000	-54.447428	86	29.506517	4.836184	0.493872	1.655355	0.285266	0.214734	0.285266	0.214734	
747000	-56.231950	11	0.019452	0.504118	3.169793	1.535197	0.000065	0.000031	0.676350	0.323554	
748000	-54.388254	43	18.191261	4.893686	2.006566	0.090739	0.498763	0.001235	0.498767	0.001235	
749000	-54.815107	82	49.574706	4.444579	0.143416	3.293118	0.050144	0.449856	0.050144	0.449856	
750000	-57.968380	30	0.451857	1.661844	0.667719	4.419282	0.018790	0.034364	0.334708	0.612137	
751000	-53.785171	61	2.369251	0.648503	3.922773	5.371875	0.136357	0.135388	0.365425	0.362830	
752000	-53.666860	32	7.282270	2.780011	2.115653	3.415955	0.258464	0.230230	0.270423	0.240883	
753000	-53.392189	19	0.117714	1.164159	1.594923	2.418418	0.001087	0.000679	0.614413	0.383821	
754000	-52.990506	61	4.004505	2.356608	1.773378	0.128955	0.410936	0.001051	0.586513	0.001500	
755000	-52.331905	19	3.990779	1.006607	2.529523	1.378559	0.337614	0.070763	0.489107	0.102515	
756000	-55.582143	62	77.179444	14.148608	3.412167	5.080328	0.250558	0.249442	0.250558	0.249442	
757000	-52.733887	61	11.244503	3.741934	0.956149	3.601807	0.169282	0.329945	0.169806	0.330966	
758000	-53.980174	11	13.581705	2.488606	1.688365	2.103860	0.302072	0.197929	0.302070	0.197928	
759000	-53.489791	20	5.249330	1.906433	1.301077	0.688466	0.437758	0.025096	0.508021	0.029125	
760000	-54.062361	73	7.231420	1.433864	1.768020	2.683818	0.262758	0.229559	0.270959	0.236724	
761000	-51.745597	32	7.004663	1.586946	1.950976	0.468295	0.472659	0.014968	0.496646	0.015727	
762000	-52.143814	27	12.558582	2.016857	0.046920	2.913935	0.027020	0.473054	0.027012	0.472914	
763000	-52.120738	59	7.304823	1.264088	0.142529	2.938271	0.058475	0.436712	0.059612	0.445201	
764000	-55.267747	94	13.850887	0.953651	1.568558	4.565232	0.211741	0.292236	0.208399	0.287624	
765000	-56.346258	63	7.783105	3.791586	1.381769	0.622855	0.457055	0.040950	0.460716	0.041278	
766000	-52.848442	56	6.228475	0.841173	0.451247	2.416259	0.206658	0.290564	0.208967	0.293811	
767000	-54.919634	64	0.735913	1.535423	0.232226	2.999798	0.014072	0.071348	0.150668	0.763911	
768000	-52.022309	17	10.140211	1.703542	1.810292	3.980605	0.225977	0.274409	0.225629	0.273986	
769000	-54.806836	98	4.584127	1.093175	3.517153	6.677492	0.217634	0.223124	0.276138	0.283104	
770000	-55.025726	26	0.555584	1.635496	1.878283	0.863093	0.035750	0.003061	0.885390	0.075799	
771000	-52.998971	6	5.258116	2.240625	1.370215	0.306752	0.448731	0.005340	0.539510	0.006420	
772000	-53.090268	61	3.720063	0.406272	0.991042	2.155587	0.212632	0.218166	0.280945	0.288257	
773000	-56.127622	98	13.553127	0.944296	2.755406	1.805441	0.371322	0.132673	0.365436	0.130570	
774000	-53.672367	11	7.537690	0.682145	0.211279	3.193148	0.105012	0.411169	0.098428	0.385391	
775000	-53.786325	29	0.920840	0.413398	0.710089	3.113978	0.045338	0.069496	0.349478	0.535689	
776000	-51.372358	44	0.447016	0.895339	1.156627	0.486182	0.034783	0.001647	0.919998	0.043571	
777000	-53.978412	93	23.388470	6.815197	1.404567	2.833953	0.256550	0.243450	0.256550	0.243450	
778000	-53.395124	36	2.184501	1.809393	1.678828	0.534027	0.278223	0.012746	0.677973	0.031059	
779000	-53.310834	57	9.127665	2.691899	2.003677	1.567666	0.385722	0.112450	0.388553	0.113275	
780000	-52.571519	3	8.761890	1.237688	1.732557	0.321354	0.491937	0.010440	0.487282	0.010341	
781000	-53.504420	46	25.323176	2.272311	0.303675	3.053447	0.110791	0.389209	0.110791	0.389209	
782000	-53.519016	58	4.105498	0.527203	0.487808	2.780718	0.145654	0.304203	0.178124	0.372019	
783000	-53.098297	45	8.347600	1.091046	0.322462	3.397199	0.118654	0.390606	0.114339	0.376401	
784000	-53.569079	96	6.822129	1.910795	2.532545	3.251005	0.275170	0.203291	0.299945	0.221594	
785000	-51.623508	61	1.092369	1.074692	1.492788	0.981906	0.091380	0.008667	0.821988	0.077965	
786000	-53.597102	15	16.080615	3.382497	1.714336	0.155483	0.497634	0.002359	0.497648	0.002359	
787000	-52.788921	38	5.279756	1.217760	1.334621	4.079208	0.204588	0.269744	0.226730	0.298937	
788000	-54.220742	88	3.221107	1.633398	3.015828	4.685588	0.184159	0.184696	0.315114	0.316032	
789000	-53.107406	17	23.058411	6.032552	0.541660	2.255921	0.196478	0.303522	0.196478	0.303522	
790000	-52.937926	17	8.914761	1.959037	0.300705	1.662541	0.207739	0.288443	0.210936	0.292882	
791000	-53.108275	58	11.658420	1.842181	0.320115	3.365779	0.111045	0.389205	0.110934	0.388816	
792000	-56.565409	56	19.282887	5.010980	0.882450	5.330026	0.192374	0.307626	0.192374	0.307627	
793000	-53.052348	24	7.946399	1.171692	1.507000	2.450138	0.295249	0.207975	0.291466	0.205310	
794000	-53.549243	16	6.207935	1.221000	2.778527	3.775937	0.255311	0.221107	0.280586	0.242996	
795000	-53.068740	54	31.593943	5.704860	1.955673	0.885686	0.445736	0.054264	0.445736	0.054264	
796000	-52.340070	44	0.905849	1.222273	1.741428	1.590448	0.089413	0.030800	0.654378	0.225410	
797000	-51.973750	71	1.134467	0.744194	0.486015	2.741411	0.038395	0.088373	0.264483	0.608749	
798000	-54.053658	66	2.213825	0.943426	0.487720	4.204527	0.075328	0.211976	0.186860	0.525836	
799000	-53.688359	78	10.331347	1.591680	1.506126	2.686464	0.257755	0.243466	0.256499	0.242280	
800000	-52.220550	93	0.808601	1.018905	1.106574	3.688775	0.032451	0.047317	0.374364	0.545868	
801000	-52.741363	35	15.508901	3.024766	0.956145	3.284230	0.208369	0.291624	0.208375	0.291632	
802000	-53.458434	35	27.526412	5.661814	1.928129	3.630157	0.252431	0.247569	0.252431	0.247569	
803000	-54.203661	13	7.409108	1.749933	3.749390	4.602010	0.250558	0.242679	0.257429	0.249334	
804000	-54.197566	9	31.091354	6.560779	1.148673	3.174590	0.216500	0.283500	0.216500	0.283500	
805000	-53.311304	45	6.312349	1.941914	0.818338	2.883369	0.204249	0.273900	0.222917	0.298934	
806000	-53.207377	63	14.875735	2.831522	1.965859	1.430027	0.372455	0.127542	0.372460	0.127543	
807000	-52.384557	61	10.745300	1.051886	1.220767	0.867111	0.475273	0.034119	0.457748	0.032860	
808000	-52.995170	25	6.771240	1.707547	1.944913	0.442265	0.468014	0.013996	0.502949	0.015041	
809000	-53.413505	72	4.002296	1.540693	0.289912	3.261633	0.086956	0.347274	0.113297	0.452473	
810000	-53.648316	35	9.117354	2.582822	2.736711	4.151526	0.255415	0.241686	0.258394	0.244505	
811000	-51.177231	93	1.484379	0.765994	1.734361	0.650259	0.165670	0.012129	0.766112	0.056089	
812000	-55.952453	3	1.971624	1.866011	2.333970	0.252190	0.276289	0.004790	0.706671	0.012251	
813000	-52.691040	44	3.384396	2.114495	1.371876	0.039908	0.421691	0.000204	0.577825	0.000280	
814000	-57.360184	32	6.248939	0.104873	3.207813	0.399173	0.918912	0.032767	0.046657	0.001664	
815000	-53.826374	19	9.012075	1.981591	2.136275	5.856362	0.223593	0.273331	0.226362	0.276715	
816000	-52.865204	36	0.242355	0.814350	0.710668	2.908824	0.003153	0.005042	0.381643	0.610162	
817000	-53.241424	97	5.327616	1.179512	1.529538	4.763218	0.208839	0.263180	0.233599	0.294382	
818000	-53.373132	8	6.010304	1.634049	2.277008	2.780922	0.281755	0.190778	0.314510	0.212957	
819000	-57.488544	76	13.285626	4.320303	0.608642	5.525474	0.176481	0.323470	0.176516	0.323534	
820000	-51.289114	46	4.576282	1.026285	1.134654	0.017170	0.448073	0.000025	0.551870	0.000031	
821000	-52.900764	63	3.540904	1.045666	1.545641	1.268025	0.337218	0.091499	0.449356	0.121927	
822000	-54.738918	52	24.788361	6.186584	1.847119	0.624213	0.460122	0.039878	0.460122	0.039878	
823000	-53.820810	61	7.583413	3.186863	2.321940	0.302992	0.482678	0.007504	0.502014	0.007804	
824000	-55.661285	69	44.880781	6.914720	1.492171	5.768588	0.201875	0.298125	0.201875	0.298125	
825000	-52.782017	68	2.905733	1.201142	0.086662	3.585252	0.032246	0.313980	0.060889	0.592885	
826000	-53.143788	3	4.759685	0.785107	2.145586	0.102046	0.462664	0.001391	0.534340	0.001606	
827000	-53.217883	89	10.545370	1.846674	1.495407	3.231994	0.228499	0.271894	0.228140	0.271467	
828000	-54.133723	52	3.340492	1.241606	0.010522	3.105354	0.005238	0.398007	0.007752	0.589003	
829000	-52.842970	71	3.273483	1.273799	1.458761	4.257462	0.166156	0.219113	0.265116	0.349614	
830000	-53.553932	88	17.886782	2.353457	1.635548	3.891165	0.223699	0.276325	0.223677	0.276299	
831000	-55.012624	4	0.186057	0.524714	4.646902	5.330351	0.002127	0.002087	0.502654	0.493131	
832000	-52.974136	44	9.718095	1.954802	2.973948	4.681244	0.250036	0.249696	0.250304	0.249964	
833000	-54.139508	26	12.853546	3.565688	2.383322	3.177511	0.285713	0.214091	0.285937	0.214259	
834000	-52.443163	21	5.260169	0.986094	0.245891	2.333785	0.107904	0.337038	0.134609	0.420449	
835000	-51.411586	61	23.247072	3.300089	0.153085	3.272474	0.049014	0.450986	0.049014	0.450985	
836000	-53.990168	77	29.022380	8.892865	1.005666	3.831425	0.183650	0.316350	0.183650	0.316350	
837000	-53.948883	71	4.903023	1.575538	1.372754	5.245333	0.191853	0.265841	0.227320	0.314986	
838000	-55.274528	59	2.667516	1.879904	1.208328	3.940141	0.122609	0.195288	0.263079	0.419023	
839000	-51.514751	46	5.738014	1.171405	1.910514	0.300596	0.467838	0.009239	0.512796	0.010127	
840000	-53.318368	35	7.972130	1.539755	1.841668	5.242973	0.223735	0.271733	0.227828	0.276704	
841000	-52.333905	44	19.074977	3.086233	1.449644	1.586615	0.373177	0.126824	0.373176	0.126823	
842000	-54.288765	51	0.219534	0.428439	0.196163	2.039572	0.002260	0.007837	0.221575	0.768328	
843000	-52.581691	77	19.265478	3.443987	0.226906	3.797076	0.066677	0.433324	0.066677	0.433322	
844000	-55.369506	46	22.428229	7.070624	2.802397	3.051906	0.280278	0.219722	0.280278	0.219722	
845000	-51.700089	57	2.191812	1.061118	1.344261	0.257543	0.287466	0.003658	0.699969	0.008907	
846000	-51.477158	75	12.469948	1.956936	1.528423	0.451003	0.484928	0.015435	0.484225	0.015412	
847000	-54.535954	67	0.144023	1.484231	0.668596	2.797775	0.001163	0.001982	0.368617	0.628237	
848000	-55.127243	54	1.507438	1.366909	2.491808	3.955770	0.100670	0.099619	0.401953	0.397757	
849000	-55.060409	8	2.278264	1.808013	2.082999	0.587275	0.266421	0.013662	0.684799	0.035117	
850000	-54.533273	41	1.415194	0.917508	1.432663	5.650126	0.061621	0.090048	0.344664	0.503666	
851000	-56.351671	9	8.091598	1.873214	5.668255	9.058356	0.248715	0.248795	0.251204	0.251285	
852000	-53.201927	40	4.156741	1.819122	0.417108	2.403383	0.136977	0.288534	0.184935	0.389554	
853000	-52.405275	46	6.954949	1.033355	1.805996	2.157576	0.324958	0.173729	0.326670	0.174644	
854000	-53.630876	40	2.671838	1.295449	1.859148	2.350477	0.205830	0.120214	0.425464	0.248491	
855000	-55.560824	38	29.583653	5.147698	0.359478	4.956585	0.122890	0.377110	0.122890	0.377110	
856000	-54.239929	47	15.112244	1.744219	2.353300	1.210306	0.429246	0.071131	0.428599	0.071024	
857000	-51.905765	61	6.149671	2.315698	0.027721	3.698507	0.009034	0.463227	0.010095	0.517644	
858000	-52.321358	32	6.831633	1.815269	1.252275	0.867064	0.450708	0.033660	0.479799	0.035833	
859000	-53.756027	77	18.072100	4.953403	2.163918	0.914098	0.449527	0.050469	0.449533	0.050470	
860000	-53.244303	96	4.010613	1.671516	1.186795	1.277133	0.349804	0.053440	0.517670	0.079086	
861000	-53.832994	63	26.177636	3.607950	2.088710	0.617637	0.449626	0.050374	0.449626	0.050374	
862000	-53.219968	17	5.446524	0.611422	1.113197	0.554569	0.492015	0.016750	0.475063	0.016173	
863000	-53.204936	69	4.048191	0.969652	2.526190	3.441466	0.224357	0.190287	0.316727	0.268630	
864000	-56.434343	99	1.274850	0.907422	3.516274	2.418703	0.092113	0.056025	0.529692	0.322170	
865000	-52.685548	6	1.088565	0.663775	1.599787	3.833346	0.040002	0.049151	0.408686	0.502161	
866000	-53.748562	29	2.784612	1.361607	1.445933	3.090069	0.188313	0.196701	0.300794	0.314192	
867000	-52.114033	44	6.338348	1.091466	0.703035	0.165154	0.493267	0.002732	0.501225	0.002776	
868000	-52.838763	13	0.409859	0.491628	0.917236	3.393322	0.009039	0.013775	0.387154	0.590032	
869000	-54.186457	40	12.834660	2.603352	2.789324	2.185819	0.337719	0.162212	0.337812	0.162257	
870000	-53.625855	44	0.813735	0.591464	0.969596	5.283052	0.033983	0.054106	0.351801	0.560110	
871000	-53.084418	42	1.747645	0.988859	0.241720	2.817932	0.041143	0.190642	0.136363	0.631852	
872000	-56.504779	25	0.870431	1.714516	0.993747	2.391605	0.038145	0.045680	0.416909	0.499265	
873000	-52.899571	20	2.881612	1.411963	0.202079	3.075142	0.078299	0.275163	0.143221	0.503316	
874000	-54.894990	48	3.811306	0.479683	1.970494	5.176220	0.203575	0.239270	0.256123	0.301032	
875000	-51.721950	6	4.329723	0.976665	0.497331	3.258142	0.114315	0.306518	0.157325	0.421843	
876000	-56.189484	16	22.922397	5.756086	3.496144	6.801921	0.245458	0.254542	0.245458	0.254542	
877000	-54.531078	38	4.551206	1.722985	4.130784	4.726047	0.231502	0.225164	0.275438	0.267897	
878000	-51.214060	61	4.627260	1.388913	0.447969	4.077010	0.088431	0.340548	0.117711	0.453310	
879000	-52.153969	96	8.053737	1.893462	1.778751	1.393690	0.412020	0.078723	0.427564	0.081693	
880000	-53.712853	57	10.573490	2.340643	2.353931	5.621231	0.239158	0.260404	0.239578	0.260861	
881000	-52.104717	32	8.082675	1.784793	2.198103	3.528115	0.259682	0.234870	0.265404	0.240044	
882000	-53.615694	63	9.060821	2.401748	2.367283	0.895958	0.414394	0.084458	0.416301	0.084847	
883000	-55.197677	46	6.034340	0.360774	0.970580	0.921688	0.601626	0.061534	0.305584	0.031255	
884000	-57.063290	17	11.748166	2.863608	6.399383	11.643803	0.249660	0.249779	0.250221	0.250340	
885000	-51.480510	93	6.085690	1.358174	0.628869	3.025158	0.169315	0.310013	0.183919	0.336752	
886000	-53.357780	46	11.633357	1.123187	1.645797	3.949293	0.224371	0.278909	0.221447	0.275274	
887000	-52.704771	82	6.216299	1.185631	1.805973	2.923465	0.250334	0.227428	0.273638	0.248600	
888000	-54.201750	69	7.331406	1.419837	0.819441	0.793351	0.465064	0.027581	0.478951	0.028404	
889000	-52.138052	93	5.612801	1.667865	0.792884	3.986222	0.163653	0.305874	0.184895	0.345577	
890000	-53.372440	15	7.516150	1.608382	1.211522	2.405016	0.271425	0.221495	0.279223	0.227858	
891000	-51.265826	61	2.015961	0.772297	2.091196	1.053077	0.201981	0.024603	0.689436	0.083980	
892000	-52.063426	48	8.425119	1.391890	0.052226	2.663124	0.028656	0.470434	0.028760	0.472150	
893000	-54.245277	75	10.102779	1.393408	3.728813	4.902734	0.254232	0.248543	0.251426	0.245800	
894000	-54.655854	68	3.619766	1.365970	3.209971	2.974287	0.233096	0.164474	0.353206	0.249225	
895000	-53.583857	88	9.153688	1.915077	3.310137	4.109813	0.258906	0.239017	0.261066	0.241011	
896000	-53.887351	56	1.531705	1.048577	2.034247	3.675123	0.100861	0.103569	0.392516	0.403055	
897000	-52.167488	19	8.022422	1.872973	0.199312	2.523880	0.074533	0.418523	0.076632	0.430312	
898000	-53.190095	73	23.092866	4.261734	0.513830	2.672965	0.153609	0.346391	0.153609	0.346391	
899000	-51.899595	93	2.849795	1.370866	0.481879	3.606759	0.098749	0.250406	0.184074	0.466771	
900000	-58.062461	56	23.834690	4.381510	7.236446	10.410548	0.249994	0.250006	0.249994	0.250006	
901000	-54.187510	30	21.808226	3.839940	1.256743	2.991627	0.238229	0.261771	0.238229	0.261771	
902000	-51.371715	61	7.930412	1.667606	0.976055	2.253345	0.230231	0.262410	0.237110	0.270249	
903000	-53.193865	61	3.390522	0.307981	0.087081	3.707462	0.024352	0.409095	0.031830	0.534722	
904000	-52.877719	22	1.443306	0.701291	0.135114	3.585680	0.014413	0.139033	0.079514	0.767040	
905000	-56.536670	32	6.194950	3.610572	0.546753	4.694698	0.126499	0.355591	0.135898	0.382012	
906000	-53.263716	70	2.331660	0.526996	0.238831	2.740481	0.086849	0.222293	0.194088	0.496770	
907000	-52.059162	32	8.970470	1.817702	1.933830	3.767731	0.241851	0.256037	0.243903	0.258209	
908000	-56.257643	100	9.355960	1.466303	4.424227	5.560937	0.251404	0.249350	0.250647	0.248599	
909000	-54.004070	36	12.612264	2.605100	1.476302	4.739254	0.212361	0.287566	0.212423	0.287649	
910000	-51.194277	44	4.147311	0.800815	0.369620	2.213056	0.150661	0.300749	0.183096	0.365495	
911000	-51.502171	36	1.058583	1.025550	1.469548	0.015610	0.112105	0.000006	0.887845	0.000045	
912000	-51.994194	75	2.409162	0.641332	1.312123	2.677208	0.138841	0.143973	0.352085	0.365100	
913000	-55.345161	1	27.521336	7.913441	2.223344	0.411077	0.478374	0.021626	0.478374	0.021626	
914000	-54.642601	69	31.173213	9.046098	1.837420	3.760009	0.233338	0.266662	0.233338	0.266662	
915000	-54.316248	59	8.281043	0.956177	2.959746	1.850090	0.379396	0.135738	0.357104	0.127762	
916000	-54.859399	43	6.161525	0.349720	1.720454	0.051083	0.683942	0.000488	0.315345	0.000225	
917000	-52.511111	46	10.559577	3.032652	1.513514	0.195326	0.495452	0.003812	0.496912	0.003823	
918000	-51.699353	77	1.045279	0.827489	1.763196	0.254178	0.095048	0.001096	0.893548	0.010307	
919000	-53.781725	45	9.075109	0.981888	0.357848	3.925740	0.118446	0.397801	0.110991	0.372763	
920000	-56.947023	38	20.352866	1.203353	1.429196	2.466755	0.277623	0.222397	0.277601	0.222379	
921000	-54.884091	74	6.749588	1.863315	3.452780	3.374792	0.266979	0.219630	0.281673	0.231718	
922000	-53.015025	92	3.102907	0.645907	1.400433	4.235808	0.175627	0.219983	0.268312	0.336077	
923000	-55.159152	97	7.692236	3.493769	0.512904	3.395216	0.169978	0.325345	0.173188	0.331490	
924000	-53.913462	71	0.046300	1.093942	1.989772	3.172378	0.000217	0.000201	0.517961	0.481621	
925000	-55.044595	37	1.185043	0.723878	1.132004	0.565987	0.145184	0.008356	0.800395	0.046065	
926000	-53.268098	43	4.217360	0.901323	0.931890	4.263331	0.149662	0.277974	0.200313	0.372050	
927000	-51.931887	19	7.735943	1.387595	1.570542	1.184593	0.435985	0.059442	0.444034	0.060540	
928000	-53.267299	86	14.660670	2.405371	0.624455	2.014854	0.255871	0.244151	0.255849	0.244130	
929000	-54.024388	6	3.764971	0.406866	1.691798	1.399391	0.388445	0.067023	0.464403	0.080129	
930000	-56.372315	63	12.837548	2.205223	4.507686	2.386440	0.281727	0.218274	0.281726	0.218273	
931000	-51.718548	35	2.425334	0.610549	1.782557	0.470621	0.289322	0.009939	0.677466	0.023273	
932000	-53.162780	46	5.446681	0.483874	1.977930	0.721857	0.505651	0.044532	0.413409	0.036408	
933000	-51.925890	63	2.678211	0.851659	0.649086	2.698880	0.150872	0.221871	0.253889	0.373368	
934000	-53.103581	72	8.375346	1.816656	1.141661	0.606916	0.468447	0.028812	0.473612	0.029130	
935000	-53.678255	79	25.154089	5.629285	0.637422	2.863585	0.152815	0.347185	0.152815	0.347185	
936000	-52.850840	32	6.519389	1.369009	2.178684	5.541766	0.222306	0.261855	0.236852	0.278987	
937000	-55.620112	8	29.876791	4.634229	3.708349	5.314940	0.250591	0.249409	0.250591	0.249409	
938000	-56.339060	48	11.029812	1.819417	7.493828	8.492103	0.250086	0.250009	0.249991	0.249914	
939000	-52.621236	44	34.721937	7.033601	1.842142	1.782875	0.353875	0.146125	0.353875	0.146125	
940000	-52.789196	88	0.687715	0.574157	1.282850	4.389278	0.018341	0.027530	0.381492	0.572637	
941000	-55.060086	13	16.372906	5.807434	1.388808	2.892706	0.244514	0.255482	0.244518	0.255486	
942000	-52.425366	1	7.488691	1.787463	0.094431	3.258654	0.047400	0.445307	0.048803	0.458489	
943000	-52.609691	46	0.527081	0.640852	2.490068	1.556281	0.026522	0.008157	0.738271	0.227050	
944000	-53.305108	2	8.382652	1.062192	1.602727	3.617311	0.231576	0.276880	0.223873	0.267671	
945000	-52.213939	81	2.966672	1.220368	0.180466	3.275717	0.073999	0.300072	0.123821	0.502108	
946000	-54.866605	25	1.483635	0.743765	0.729075	0.205491	0.152160	0.000731	0.843060	0.004050	
947000	-53.126997	92	2.665093	1.388258	0.119559	3.387092	0.052105	0.312125	0.090951	0.544819	
948000	-55.735758	11	7.843842	1.792973	1.867451	5.995999	0.234529	0.262851	0.237000	0.265620	
949000	-54.039437	41	4.990671	1.618490	1.096121	1.813036	0.311408	0.137662	0.382043	0.168887	
950000	-52.980090	93	7.228889	2.496325	1.201032	3.263182	0.216358	0.273745	0.225096	0.284801	
951000	-52.643891	89	8.796800	1.340394	0.679683	2.822765	0.177409	0.325922	0.175061	0.321608	
952000	-53.819643	75	7.694283	2.305009	2.865943	2.886218	0.291378	0.198273	0.303694	0.206655	
953000	-52.774723	6	9.086286	2.414060	1.415282	1.079843	0.448620	0.047712	0.455251	0.048417	
954000	-52.922844	47	8.087211	1.387805	2.216783	0.327040	0.489906	0.008623	0.492796	0.008674	
955000	-53.617295	3	17.207533	2.871146	0.934050	2.667355	0.217737	0.282268	0.217732	0.282263	
956000	-54.834859	55	6.598519	0.902513	1.067000	1.931329	0.294236	0.206523	0.293344	0.205897	
