Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
821	0.298417	179	0.608939	1.754041	821	0.298417	0.354000	0.353991	
825	0.317576	175	0.657143	1.754041	825	0.317576	0.377000	0.354552	
847	0.351830	153	0.666667	1.754041	847	0.351830	0.400000	0.355634	
834	0.324940	166	0.626506	1.754041	834	0.324940	0.375000	0.356085	
831	0.320096	169	0.633136	1.754041	831	0.320096	0.373000	0.356469	
837	0.296296	163	0.680982	1.754041	837	0.296296	0.359000	0.356525	
833	0.324130	167	0.604790	1.754041	833	0.324130	0.371000	0.356840	
858	0.317016	142	0.676056	1.754041	858	0.317016	0.368000	0.357078	
839	0.332539	161	0.652174	1.754041	839	0.332539	0.384000	0.357638	
835	0.330539	165	0.672727	1.754041	835	0.330539	0.387000	0.358238	
830	0.308434	170	0.700000	1.754041	830	0.308434	0.375000	0.358573	
857	0.317386	143	0.629371	1.754041	857	0.317386	0.362000	0.358640	
850	0.330588	150	0.620000	1.754041	850	0.330588	0.374000	0.358935	
821	0.325213	179	0.620112	1.754041	821	0.325213	0.378000	0.359295	
839	0.325387	161	0.633540	1.754041	839	0.325387	0.375000	0.359586	
842	0.319477	158	0.727848	1.754041	842	0.319477	0.384000	0.360030	
807	0.324659	193	0.647668	1.754041	807	0.324659	0.387000	0.360511	
840	0.292857	160	0.750000	1.754041	840	0.292857	0.366000	0.360608	
836	0.300239	164	0.689024	1.754041	836	0.300239	0.364000	0.360666	
833	0.333733	167	0.676647	1.754041	833	0.333733	0.391000	0.361180	
841	0.310345	159	0.628931	1.754041	841	0.310345	0.361000	0.361177	
846	0.307329	154	0.629870	1.754041	846	0.307329	0.357000	0.361109	
849	0.308598	151	0.503311	1.754041	849	0.308598	0.338000	0.360736	
844	0.298578	156	0.634615	1.754041	844	0.298578	0.351000	0.360582	
849	0.330978	151	0.701987	1.754041	849	0.330978	0.387000	0.360994	
820	0.336585	180	0.683333	1.754041	820	0.336585	0.399000	0.361579	
834	0.284173	166	0.403614	1.754041	834	0.284173	0.304000	0.360707	
837	0.304659	163	0.619632	1.754041	837	0.304659	0.356000	0.360636	
838	0.336516	162	0.580247	1.754041	838	0.336516	0.376000	0.360862	
853	0.297773	147	0.523810	1.754041	853	0.297773	0.331000	0.360430	
846	0.314421	154	0.610390	1.754041	846	0.314421	0.360000	0.360423	
838	0.326969	162	0.654321	1.754041	838	0.326969	0.380000	0.360699	
860	0.297674	140	0.750000	1.754041	860	0.297674	0.361000	0.360703	
840	0.294048	160	0.593750	1.754041	840	0.294048	0.342000	0.360447	
838	0.322196	162	0.679012	1.754041	838	0.322196	0.380000	0.360711	
847	0.331759	153	0.627451	1.754041	847	0.331759	0.377000	0.360929	
836	0.307416	164	0.658537	1.754041	836	0.307416	0.365000	0.360982	
841	0.310345	159	0.553459	1.754041	841	0.310345	0.349000	0.360826	
823	0.336574	177	0.610169	1.754041	823	0.336574	0.385000	0.361136	
827	0.321644	173	0.531792	1.754041	827	0.321644	0.358000	0.361097	
805	0.277019	195	0.682051	1.754041	805	0.277019	0.356000	0.361033	
806	0.337469	194	0.670103	1.754041	806	0.337469	0.402000	0.361539	
846	0.283688	154	0.675325	1.754041	846	0.283688	0.344000	0.361325	
833	0.319328	167	0.580838	1.754041	833	0.319328	0.363000	0.361345	
825	0.336970	175	0.628571	1.754041	825	0.336970	0.388000	0.361662	
825	0.294545	175	0.702857	1.754041	825	0.294545	0.366000	0.361713	
832	0.256010	168	0.648810	1.754041	832	0.256010	0.322000	0.361252	
840	0.319048	160	0.693750	1.754041	840	0.319048	0.379000	0.361456	
825	0.336970	175	0.537143	1.754041	825	0.336970	0.372000	0.361575	
824	0.326456	176	0.795455	1.754041	824	0.326456	0.409000	0.362108	
837	0.326165	163	0.613497	1.754041	837	0.326165	0.373000	0.362229	
832	0.305288	168	0.726190	1.754041	832	0.305288	0.376000	0.362381	
825	0.329697	175	0.668571	1.754041	825	0.329697	0.389000	0.362670	
838	0.298329	162	0.586420	1.754041	838	0.298329	0.345000	0.362480	
840	0.304762	160	0.631250	1.754041	840	0.304762	0.357000	0.362422	
816	0.307598	184	0.608696	1.754041	816	0.307598	0.363000	0.362428	
837	0.311828	163	0.650307	1.754041	837	0.311828	0.367000	0.362475	
827	0.343410	173	0.612717	1.754041	827	0.343410	0.390000	0.362759	
847	0.298701	153	0.516340	1.754041	847	0.298701	0.332000	0.362445	
836	0.345694	164	0.658537	1.754041	836	0.345694	0.397000	0.362794	
849	0.334511	151	0.781457	1.754041	849	0.334511	0.402000	0.363186	
860	0.344186	140	0.492857	1.754041	860	0.344186	0.365000	0.363204	
839	0.320620	161	0.627329	1.754041	839	0.320620	0.370000	0.363271	
838	0.307876	162	0.635802	1.754041	838	0.307876	0.361000	0.363249	
835	0.331737	165	0.581818	1.754041	835	0.331737	0.373000	0.363343	
838	0.318616	162	0.604938	1.754041	838	0.318616	0.365000	0.363358	
823	0.283111	177	0.677966	1.754041	823	0.283111	0.353000	0.363261	
835	0.305389	165	0.642424	1.754041	835	0.305389	0.361000	0.363240	
858	0.304196	142	0.626761	1.754041	858	0.304196	0.350000	0.363117	
832	0.307692	168	0.654762	1.754041	832	0.307692	0.366000	0.363143	
830	0.285542	170	0.600000	1.754041	830	0.285542	0.339000	0.362924	
845	0.320710	155	0.670968	1.754041	845	0.320710	0.375000	0.363033	
833	0.321729	167	0.760479	1.754041	833	0.321729	0.395000	0.363318	
817	0.313341	183	0.601093	1.754041	817	0.313341	0.366000	0.363342	
845	0.343195	155	0.619355	1.754041	845	0.343195	0.386000	0.363541	
829	0.311218	171	0.538012	1.754041	829	0.311218	0.350000	0.363423	
814	0.335381	186	0.623656	1.754041	814	0.335381	0.389000	0.363643	
841	0.299643	159	0.698113	1.754041	841	0.299643	0.363000	0.363638	
840	0.289286	160	0.537500	1.754041	840	0.289286	0.329000	0.363344	
833	0.318127	167	0.634731	1.754041	833	0.318127	0.371000	0.363409	
843	0.345196	157	0.592357	1.754041	843	0.345196	0.384000	0.363580	
819	0.349206	181	0.591160	1.754041	819	0.349206	0.393000	0.363823	
858	0.335664	142	0.612676	1.754041	858	0.335664	0.375000	0.363915	
843	0.282325	157	0.630573	1.754041	843	0.282325	0.337000	0.363696	
852	0.321596	148	0.716216	1.754041	852	0.321596	0.380000	0.363828	
840	0.290476	160	0.650000	1.754041	840	0.290476	0.348000	0.363701	
836	0.294258	164	0.701220	1.754041	836	0.294258	0.361000	0.363680	
837	0.327360	163	0.619632	1.754041	837	0.327360	0.375000	0.363769	
822	0.290754	178	0.640449	1.754041	822	0.290754	0.353000	0.363685	
823	0.273390	177	0.672316	1.754041	823	0.273390	0.344000	0.363532	
835	0.270659	165	0.600000	1.754041	835	0.270659	0.325000	0.363236	
814	0.323096	186	0.655914	1.754041	814	0.323096	0.385000	0.363402	
830	0.328916	170	0.641176	1.754041	830	0.328916	0.382000	0.363543	
830	0.274699	170	0.664706	1.754041	830	0.274699	0.341000	0.363373	
825	0.310303	175	0.640000	1.754041	825	0.310303	0.368000	0.363408	
839	0.318236	161	0.527950	1.754041	839	0.318236	0.352000	0.363323	
833	0.276110	167	0.604790	1.754041	833	0.276110	0.331000	0.363086	
866	0.329099	134	0.664179	1.754041	866	0.329099	0.374000	0.363165	
829	0.319662	171	0.584795	1.754041	829	0.319662	0.365000	0.363179	
810	0.306173	190	0.700000	1.754041	810	0.306173	0.381000	0.363307	
809	0.312732	191	0.664921	1.754041	809	0.312732	0.380000	0.363426	
848	0.312500	152	0.690789	1.754041	848	0.312500	0.370000	0.363473	
837	0.315412	163	0.674847	1.754041	837	0.315412	0.374000	0.363547	
825	0.332121	175	0.577143	1.754041	825	0.332121	0.375000	0.363627	
809	0.328801	191	0.565445	1.754041	809	0.328801	0.374000	0.363699	
846	0.304965	154	0.597403	1.754041	846	0.304965	0.350000	0.363604	
819	0.351648	181	0.707182	1.754041	819	0.351648	0.416000	0.363963	
847	0.297521	153	0.777778	1.754041	847	0.297521	0.371000	0.364011	
827	0.363966	173	0.722543	1.754041	827	0.363966	0.426000	0.364430	
830	0.300000	170	0.758824	1.754041	830	0.300000	0.378000	0.364521	
832	0.264423	168	0.690476	1.754041	832	0.264423	0.336000	0.364331	
808	0.332921	192	0.567708	1.754041	808	0.332921	0.378000	0.364421	
821	0.308161	179	0.541899	1.754041	821	0.308161	0.350000	0.364327	
850	0.312941	150	0.700000	1.754041	850	0.312941	0.371000	0.364370	
847	0.332940	153	0.522876	1.754041	847	0.332940	0.362000	0.364355	
848	0.307783	152	0.598684	1.754041	848	0.307783	0.352000	0.364275	
829	0.363088	171	0.614035	1.754041	829	0.363088	0.406000	0.364543	
842	0.318290	158	0.670886	1.754041	842	0.318290	0.374000	0.364603	
836	0.330144	164	0.567073	1.754041	836	0.330144	0.369000	0.364631	
834	0.321343	166	0.596386	1.754041	834	0.321343	0.367000	0.364646	
820	0.325610	180	0.677778	1.754041	820	0.325610	0.389000	0.364798	
814	0.278870	186	0.666667	1.754041	814	0.278870	0.351000	0.364712	
819	0.343101	181	0.502762	1.754041	819	0.343101	0.372000	0.364757	
813	0.311193	187	0.625668	1.754041	813	0.311193	0.370000	0.364789	
838	0.352029	162	0.598765	1.754041	838	0.352029	0.392000	0.364955	
833	0.321729	167	0.640719	1.754041	833	0.321729	0.375000	0.365016	
817	0.337821	183	0.661202	1.754041	817	0.337821	0.397000	0.365209	
848	0.320755	152	0.578947	1.754041	848	0.320755	0.360000	0.365177	
817	0.290086	183	0.748634	1.754041	817	0.290086	0.374000	0.365230	
823	0.318348	177	0.644068	1.754041	823	0.318348	0.376000	0.365294	
807	0.285006	193	0.595855	1.754041	807	0.285006	0.345000	0.365174	
835	0.295808	165	0.654545	1.754041	835	0.295808	0.355000	0.365115	
834	0.306954	166	0.518072	1.754041	834	0.306954	0.342000	0.364980	
822	0.288321	178	0.707865	1.754041	822	0.288321	0.363000	0.364969	
838	0.300716	162	0.654321	1.754041	838	0.300716	0.358000	0.364929	
836	0.285885	164	0.646341	1.754041	836	0.285885	0.345000	0.364815	
841	0.330559	159	0.735849	1.754041	841	0.330559	0.395000	0.364987	
840	0.334524	160	0.587500	1.754041	840	0.334524	0.375000	0.365043	
821	0.321559	179	0.608939	1.754041	821	0.321559	0.373000	0.365088	
834	0.287770	166	0.650602	1.754041	834	0.287770	0.348000	0.364992	
839	0.336114	161	0.701863	1.754041	839	0.336114	0.395000	0.365159	
810	0.312346	190	0.615789	1.754041	810	0.312346	0.370000	0.365186	
845	0.282840	155	0.606452	1.754041	845	0.282840	0.333000	0.365009	
818	0.345966	182	0.659341	1.754041	818	0.345966	0.403000	0.365217	
838	0.310263	162	0.586420	1.754041	838	0.310263	0.355000	0.365161	
833	0.343337	167	0.610778	1.754041	833	0.343337	0.388000	0.365285	
839	0.281287	161	0.664596	1.754041	839	0.281287	0.343000	0.365165	
832	0.301683	168	0.636905	1.754041	832	0.301683	0.358000	0.365126	
852	0.333333	148	0.641892	1.754041	852	0.333333	0.379000	0.365200	
842	0.289786	158	0.664557	1.754041	842	0.289786	0.349000	0.365114	
827	0.304716	173	0.653179	1.754041	827	0.304716	0.365000	0.365114	
851	0.305523	149	0.630872	1.754041	851	0.305523	0.354000	0.365056	
840	0.332143	160	0.681250	1.754041	840	0.332143	0.388000	0.365175	
837	0.310633	163	0.699387	1.754041	837	0.310633	0.374000	0.365221	
845	0.314793	155	0.580645	1.754041	845	0.314793	0.356000	0.365173	
821	0.289890	179	0.586592	1.754041	821	0.289890	0.343000	0.365060	
845	0.310059	155	0.664516	1.754041	845	0.310059	0.365000	0.365059	
826	0.286925	174	0.655172	1.754041	826	0.286925	0.351000	0.364988	
846	0.321513	154	0.564935	1.754041	846	0.321513	0.359000	0.364958	
843	0.271649	157	0.624204	1.754041	843	0.271649	0.327000	0.364767	
831	0.310469	169	0.591716	1.754041	831	0.310469	0.358000	0.364733	
851	0.358402	149	0.617450	1.754041	851	0.358402	0.397000	0.364894	
851	0.323149	149	0.644295	1.754041	851	0.323149	0.371000	0.364924	
833	0.338535	167	0.532934	1.754041	833	0.338535	0.371000	0.364954	
827	0.315599	173	0.653179	1.754041	827	0.315599	0.374000	0.364998	
831	0.292419	169	0.597633	1.754041	831	0.292419	0.344000	0.364896	
847	0.331759	153	0.699346	1.754041	847	0.331759	0.388000	0.365008	
856	0.292056	144	0.659722	1.754041	856	0.292056	0.345000	0.364911	
829	0.318456	171	0.584795	1.754041	829	0.318456	0.364000	0.364907	
839	0.355185	161	0.658385	1.754041	839	0.355185	0.404000	0.365094	
835	0.293413	165	0.606061	1.754041	835	0.293413	0.345000	0.364998	
848	0.330189	152	0.605263	1.754041	848	0.330189	0.372000	0.365031	
848	0.320755	152	0.638158	1.754041	848	0.320755	0.369000	0.365050	
834	0.330935	166	0.638554	1.754041	834	0.330935	0.382000	0.365130	
824	0.303398	176	0.647727	1.754041	824	0.303398	0.364000	0.365124	
823	0.321993	177	0.632768	1.754041	823	0.321993	0.377000	0.365180	
847	0.308146	153	0.601307	1.754041	847	0.308146	0.353000	0.365123	
863	0.310545	137	0.583942	1.754041	863	0.310545	0.348000	0.365044	
838	0.298329	162	0.543210	1.754041	838	0.298329	0.338000	0.364920	
820	0.337805	180	0.644444	1.754041	820	0.337805	0.393000	0.365049	
835	0.276647	165	0.684848	1.754041	835	0.276647	0.344000	0.364953	
833	0.303721	167	0.640719	1.754041	833	0.303721	0.360000	0.364930	
843	0.296560	157	0.681529	1.754041	843	0.296560	0.357000	0.364895	
829	0.276236	171	0.654971	1.754041	829	0.276236	0.341000	0.364788	
842	0.339667	158	0.588608	1.754041	842	0.339667	0.379000	0.364851	
845	0.304142	155	0.522581	1.754041	845	0.304142	0.338000	0.364732	
855	0.297076	145	0.703448	1.754041	855	0.297076	0.356000	0.364693	
814	0.291155	186	0.725806	1.754041	814	0.291155	0.372000	0.364725	
847	0.340024	153	0.614379	1.754041	847	0.340024	0.382000	0.364801	
823	0.325638	177	0.610169	1.754041	823	0.325638	0.376000	0.364850	
848	0.326651	152	0.756579	1.754041	848	0.326651	0.392000	0.364968	
837	0.267622	163	0.650307	1.754041	837	0.267622	0.330000	0.364817	
827	0.359129	173	0.658960	1.754041	827	0.359129	0.411000	0.365016	
850	0.292941	150	0.660000	1.754041	850	0.292941	0.348000	0.364943	
838	0.317422	162	0.641975	1.754041	838	0.317422	0.370000	0.364964	
822	0.324818	178	0.657303	1.754041	822	0.324818	0.384000	0.365045	
840	0.301190	160	0.700000	1.754041	840	0.301190	0.365000	0.365045	
829	0.300362	171	0.532164	1.754041	829	0.300362	0.340000	0.364939	
822	0.302920	178	0.561798	1.754041	822	0.302920	0.349000	0.364872	
817	0.287638	183	0.633880	1.754041	817	0.287638	0.351000	0.364814	
860	0.329070	140	0.650000	1.754041	860	0.329070	0.374000	0.364853	
834	0.320144	166	0.668675	1.754041	834	0.320144	0.378000	0.364907	
832	0.289663	168	0.690476	1.754041	832	0.289663	0.357000	0.364875	
807	0.328377	193	0.642487	1.754041	807	0.328377	0.389000	0.364974	
860	0.326744	140	0.542857	1.754041	860	0.326744	0.357000	0.364941	
850	0.365882	150	0.533333	1.754041	850	0.365882	0.391000	0.365047	
843	0.281139	157	0.617834	1.754041	843	0.281139	0.334000	0.364921	
828	0.297101	172	0.680233	1.754041	828	0.297101	0.363000	0.364914	
839	0.289631	161	0.552795	1.754041	839	0.289631	0.332000	0.364781	
845	0.339645	155	0.638710	1.754041	845	0.339645	0.386000	0.364866	
833	0.309724	167	0.634731	1.754041	833	0.309724	0.364000	0.364863	
842	0.309976	158	0.575949	1.754041	842	0.309976	0.352000	0.364811	
848	0.303066	152	0.684211	1.754041	848	0.303066	0.361000	0.364796	
842	0.305226	158	0.632911	1.754041	842	0.305226	0.357000	0.364765	
811	0.305795	189	0.698413	1.754041	811	0.305795	0.380000	0.364825	
809	0.316440	191	0.628272	1.754041	809	0.316440	0.376000	0.364869	
822	0.338200	178	0.606742	1.754041	822	0.338200	0.386000	0.364952	
819	0.306471	181	0.585635	1.754041	819	0.306471	0.357000	0.364921	
841	0.303210	159	0.660377	1.754041	841	0.303210	0.360000	0.364902	
848	0.297170	152	0.651316	1.754041	848	0.297170	0.351000	0.364848	
847	0.289256	153	0.633987	1.754041	847	0.289256	0.342000	0.364760	
842	0.308789	158	0.645570	1.754041	842	0.308789	0.362000	0.364750	
849	0.341578	151	0.741722	1.754041	849	0.341578	0.402000	0.364892	
827	0.337364	173	0.670520	1.754041	827	0.337364	0.395000	0.365006	
836	0.368421	164	0.628049	1.754041	836	0.368421	0.411000	0.365180	
841	0.341260	159	0.515723	1.754041	841	0.341260	0.369000	0.365195	
836	0.326555	164	0.695122	1.754041	836	0.326555	0.387000	0.365277	
855	0.311111	145	0.641379	1.754041	855	0.311111	0.359000	0.365253	
832	0.308894	168	0.523810	1.754041	832	0.308894	0.345000	0.365178	
842	0.318290	158	0.645570	1.754041	842	0.318290	0.370000	0.365196	
855	0.311111	145	0.668966	1.754041	855	0.311111	0.363000	0.365188	
838	0.293556	162	0.598765	1.754041	838	0.293556	0.343000	0.365106	
829	0.338963	171	0.631579	1.754041	829	0.338963	0.389000	0.365194	
844	0.340047	156	0.551282	1.754041	844	0.340047	0.373000	0.365222	
826	0.299031	174	0.724138	1.754041	826	0.299031	0.373000	0.365250	
819	0.267399	181	0.662983	1.754041	819	0.267399	0.339000	0.365155	
828	0.335749	172	0.563953	1.754041	828	0.335749	0.375000	0.365191	
814	0.286241	186	0.607527	1.754041	814	0.286241	0.346000	0.365121	
834	0.275779	166	0.650602	1.754041	834	0.275779	0.338000	0.365024	
837	0.316607	163	0.552147	1.754041	837	0.316607	0.355000	0.364988	
851	0.286722	149	0.583893	1.754041	851	0.286722	0.331000	0.364867	
849	0.321555	151	0.695364	1.754041	849	0.321555	0.378000	0.364913	
833	0.291717	167	0.580838	1.754041	833	0.291717	0.340000	0.364825	
821	0.263094	179	0.670391	1.754041	821	0.263094	0.336000	0.364723	
836	0.307416	164	0.682927	1.754041	836	0.307416	0.369000	0.364738	
829	0.305187	171	0.584795	1.754041	829	0.305187	0.353000	0.364697	
838	0.344869	162	0.623457	1.754041	838	0.344869	0.390000	0.364785	
843	0.334520	157	0.643312	1.754041	843	0.334520	0.383000	0.364849	
853	0.313013	147	0.591837	1.754041	853	0.313013	0.354000	0.364811	
838	0.268496	162	0.586420	1.754041	838	0.268496	0.320000	0.364656	
863	0.327926	137	0.686131	1.754041	863	0.327926	0.377000	0.364699	
846	0.307329	154	0.564935	1.754041	846	0.307329	0.347000	0.364638	
841	0.346017	159	0.641509	1.754041	841	0.346017	0.393000	0.364735	
831	0.350181	169	0.615385	1.754041	831	0.350181	0.395000	0.364838	
853	0.337632	147	0.619048	1.754041	853	0.337632	0.379000	0.364887	
829	0.295537	171	0.520468	1.754041	829	0.295537	0.334000	0.364782	
842	0.305226	158	0.563291	1.754041	842	0.305226	0.346000	0.364718	
840	0.328571	160	0.700000	1.754041	840	0.328571	0.388000	0.364797	
813	0.327183	187	0.663102	1.754041	813	0.327183	0.390000	0.364881	
826	0.322034	174	0.649425	1.754041	826	0.322034	0.379000	0.364929	
838	0.336516	162	0.654321	1.754041	838	0.336516	0.388000	0.365005	
826	0.345036	174	0.706897	1.754041	826	0.345036	0.408000	0.365148	
828	0.321256	172	0.598837	1.754041	828	0.321256	0.369000	0.365161	
836	0.337321	164	0.670732	1.754041	836	0.337321	0.392000	0.365250	
836	0.289474	164	0.689024	1.754041	836	0.289474	0.355000	0.365216	
830	0.291566	170	0.617647	1.754041	830	0.291566	0.347000	0.365156	
834	0.285372	166	0.698795	1.754041	834	0.285372	0.354000	0.365120	
824	0.321602	176	0.579545	1.754041	824	0.321602	0.367000	0.365126	
824	0.311893	176	0.602273	1.754041	824	0.311893	0.363000	0.365119	
828	0.309179	172	0.674419	1.754041	828	0.309179	0.372000	0.365141	
814	0.293612	186	0.607527	1.754041	814	0.293612	0.352000	0.365099	
824	0.310680	176	0.613636	1.754041	824	0.310680	0.364000	0.365095	
833	0.286915	167	0.586826	1.754041	833	0.286915	0.337000	0.365005	
813	0.312423	187	0.668449	1.754041	813	0.312423	0.379000	0.365050	
831	0.298436	169	0.644970	1.754041	831	0.298436	0.357000	0.365024	
844	0.315166	156	0.576923	1.754041	844	0.315166	0.356000	0.364996	
856	0.297897	144	0.756944	1.754041	856	0.297897	0.364000	0.364993	
840	0.303571	160	0.700000	1.754041	840	0.303571	0.367000	0.364999	
832	0.310096	168	0.726190	1.754041	832	0.310096	0.380000	0.365046	
810	0.345679	190	0.589474	1.754041	810	0.345679	0.392000	0.365131	
852	0.285211	148	0.587838	1.754041	852	0.285211	0.330000	0.365021	
830	0.298795	170	0.588235	1.754041	830	0.298795	0.348000	0.364968	
833	0.320528	167	0.664671	1.754041	833	0.320528	0.378000	0.365008	
828	0.333333	172	0.674419	1.754041	828	0.333333	0.392000	0.365092	
836	0.340909	164	0.640244	1.754041	836	0.340909	0.390000	0.365169	
849	0.314488	151	0.589404	1.754041	849	0.314488	0.356000	0.365140	
847	0.332940	153	0.562092	1.754041	847	0.332940	0.368000	0.365149	
845	0.302959	155	0.606452	1.754041	845	0.302959	0.350000	0.365103	
845	0.281657	155	0.606452	1.754041	845	0.281657	0.332000	0.365002	
839	0.330155	161	0.602484	1.754041	839	0.330155	0.374000	0.365029	
829	0.322075	171	0.736842	1.754041	829	0.322075	0.393000	0.365114	
820	0.284146	180	0.622222	1.754041	820	0.284146	0.345000	0.365053	
836	0.336124	164	0.554878	1.754041	836	0.336124	0.372000	0.365074	
824	0.286408	176	0.590909	1.754041	824	0.286408	0.340000	0.364999	
827	0.318017	173	0.664740	1.754041	827	0.318017	0.378000	0.365038	
834	0.327338	166	0.650602	1.754041	834	0.327338	0.381000	0.365085	
840	0.325000	160	0.687500	1.754041	840	0.325000	0.383000	0.365139	
824	0.338592	176	0.630682	1.754041	824	0.338592	0.390000	0.365213	
849	0.299176	151	0.602649	1.754041	849	0.299176	0.345000	0.365153	
805	0.310559	195	0.687179	1.754041	805	0.310559	0.384000	0.365208	
832	0.293269	168	0.553571	1.754041	832	0.293269	0.337000	0.365125	
825	0.315152	175	0.691429	1.754041	825	0.315152	0.381000	0.365172	
846	0.303783	154	0.629870	1.754041	846	0.303783	0.354000	0.365139	
826	0.306295	174	0.660920	1.754041	826	0.306295	0.368000	0.365148	
833	0.344538	167	0.538922	1.754041	833	0.344538	0.377000	0.365182	
829	0.335344	171	0.725146	1.754041	829	0.335344	0.402000	0.365289	
838	0.300716	162	0.641975	1.754041	838	0.300716	0.356000	0.365262	
851	0.303173	149	0.651007	1.754041	851	0.303173	0.355000	0.365232	
801	0.285893	199	0.643216	1.754041	801	0.285893	0.357000	0.365209	
846	0.320331	154	0.558442	1.754041	846	0.320331	0.357000	0.365185	
823	0.321993	177	0.666667	1.754041	823	0.321993	0.383000	0.365236	
828	0.321256	172	0.587209	1.754041	828	0.321256	0.367000	0.365241	
840	0.346429	160	0.593750	1.754041	840	0.346429	0.386000	0.365300	
842	0.309976	158	0.474684	1.754041	842	0.309976	0.336000	0.365217	
831	0.345367	169	0.544379	1.754041	831	0.345367	0.379000	0.365256	
851	0.325499	149	0.550336	1.754041	851	0.325499	0.359000	0.365238	
855	0.322807	145	0.648276	1.754041	855	0.322807	0.370000	0.365252	
816	0.297794	184	0.657609	1.754041	816	0.297794	0.364000	0.365248	
833	0.301321	167	0.634731	1.754041	833	0.301321	0.357000	0.365225	
836	0.313397	164	0.743902	1.754041	836	0.313397	0.384000	0.365278	
840	0.309524	160	0.662500	1.754041	840	0.309524	0.366000	0.365280	
822	0.334550	178	0.573034	1.754041	822	0.334550	0.377000	0.365312	
841	0.330559	159	0.591195	1.754041	841	0.330559	0.372000	0.365330	
806	0.302730	194	0.670103	1.754041	806	0.302730	0.374000	0.365354	
808	0.301980	192	0.734375	1.754041	808	0.301980	0.385000	0.365408	
848	0.304245	152	0.585526	1.754041	848	0.304245	0.347000	0.365358	
840	0.292857	160	0.581250	1.754041	840	0.292857	0.339000	0.365286	
828	0.304348	172	0.575581	1.754041	828	0.304348	0.351000	0.365247	
824	0.336165	176	0.585227	1.754041	824	0.336165	0.380000	0.365287	
833	0.314526	167	0.604790	1.754041	833	0.314526	0.363000	0.365281	
815	0.331288	185	0.621622	1.754041	815	0.331288	0.385000	0.365334	
824	0.302184	176	0.619318	1.754041	824	0.302184	0.358000	0.365314	
838	0.279236	162	0.537037	1.754041	838	0.279236	0.321000	0.365195	
830	0.331325	170	0.623529	1.754041	830	0.331325	0.381000	0.365238	
821	0.347138	179	0.692737	1.754041	821	0.347138	0.409000	0.365355	
830	0.325301	170	0.600000	1.754041	830	0.325301	0.372000	0.365372	
809	0.311496	191	0.581152	1.754041	809	0.311496	0.363000	0.365366	
857	0.340723	143	0.629371	1.754041	857	0.340723	0.382000	0.365410	
852	0.279343	148	0.574324	1.754041	852	0.279343	0.323000	0.365298	
844	0.277251	156	0.621795	1.754041	844	0.277251	0.331000	0.365207	
831	0.342960	169	0.556213	1.754041	831	0.342960	0.379000	0.365244	
806	0.313896	194	0.690722	1.754041	806	0.313896	0.387000	0.365301	
844	0.312796	156	0.570513	1.754041	844	0.312796	0.353000	0.365269	
822	0.312652	178	0.662921	1.754041	822	0.312652	0.375000	0.365294	
