Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
821	0.230207	179	0.597765	2.051239	821	0.230207	0.296000	0.269248	
841	0.217598	159	0.685535	2.051239	841	0.217598	0.292000	0.271144	
830	0.228916	170	0.647059	2.051239	830	0.228916	0.300000	0.273364	
842	0.212589	158	0.664557	2.051239	842	0.212589	0.284000	0.274123	
811	0.242910	189	0.645503	2.051239	811	0.242910	0.319000	0.277115	
840	0.220238	160	0.706250	2.051239	840	0.220238	0.298000	0.278420	
819	0.222222	181	0.635359	2.051239	819	0.222222	0.297000	0.279513	
810	0.208642	190	0.736842	2.051239	810	0.208642	0.309000	0.281151	
837	0.238949	163	0.644172	2.051239	837	0.238949	0.305000	0.282406	
812	0.221675	188	0.760638	2.051239	812	0.221675	0.323000	0.284436	
818	0.212714	182	0.670330	2.051239	818	0.212714	0.296000	0.284986	
815	0.218405	185	0.648649	2.051239	815	0.218405	0.298000	0.285578	
821	0.235079	179	0.698324	2.051239	821	0.235079	0.318000	0.286988	
832	0.239183	168	0.607143	2.051239	832	0.239183	0.301000	0.287571	
828	0.217391	172	0.656977	2.051239	828	0.217391	0.293000	0.287788	
822	0.192214	178	0.735955	2.051239	822	0.192214	0.289000	0.287835	
792	0.429293	208	0.701923	1.299834	792	0.429293	0.486000	0.295174	
827	0.299879	173	0.508671	1.650766	827	0.299879	0.336000	0.296632	
821	0.264312	179	0.703911	1.650766	821	0.264312	0.343000	0.298231	
837	0.297491	163	0.631902	1.650766	837	0.297491	0.352000	0.300023	
825	0.321212	175	0.771429	1.650766	825	0.321212	0.400000	0.303248	
819	0.293040	181	0.685083	1.650766	819	0.293040	0.364000	0.305147	
832	0.287260	168	0.767857	1.650766	832	0.287260	0.368000	0.307051	
826	0.288136	174	0.729885	1.650766	826	0.288136	0.365000	0.308756	
812	0.328818	188	0.595745	1.650766	812	0.328818	0.379000	0.310763	
820	0.328049	180	0.694444	1.650766	820	0.328049	0.394000	0.313075	
816	0.292892	184	0.728261	1.650766	816	0.292892	0.373000	0.314694	
828	0.303140	172	0.633721	1.650766	828	0.303140	0.360000	0.315886	
826	0.290557	174	0.706897	1.650766	826	0.290557	0.363000	0.317094	
833	0.320528	167	0.676647	1.650766	833	0.320528	0.380000	0.318667	
828	0.282609	172	0.715116	1.650766	828	0.282609	0.357000	0.319602	
828	0.338164	172	0.691860	1.650766	828	0.338164	0.399000	0.321492	
817	0.321909	183	0.661202	1.650766	817	0.321909	0.384000	0.322946	
833	0.272509	167	0.730539	1.650766	833	0.272509	0.349000	0.323538	
797	0.274780	203	0.655172	1.650766	797	0.274780	0.352000	0.324171	
837	0.275986	163	0.674847	1.650766	837	0.275986	0.341000	0.324536	
832	0.290865	168	0.672619	1.650766	832	0.290865	0.355000	0.325185	
807	0.262701	193	0.709845	1.650766	807	0.262701	0.349000	0.325681	
834	0.254197	166	0.674699	1.650766	834	0.254197	0.324000	0.325646	
826	0.324455	174	0.591954	1.650766	826	0.324455	0.371000	0.326553	
783	0.286079	217	0.663594	1.650766	783	0.286079	0.368000	0.327366	
825	0.286061	175	0.668571	1.650766	825	0.286061	0.353000	0.327859	
833	0.278511	167	0.658683	1.650766	833	0.278511	0.342000	0.328126	
837	0.262843	163	0.754601	1.650766	837	0.262843	0.343000	0.328401	
838	0.297136	162	0.703704	1.650766	838	0.297136	0.363000	0.329030	
829	0.322075	171	0.736842	1.650766	829	0.322075	0.393000	0.330173	
824	0.286408	176	0.727273	1.650766	824	0.286408	0.364000	0.330766	
811	0.324291	189	0.613757	1.650766	811	0.324291	0.379000	0.331598	
818	0.322738	182	0.604396	1.650766	818	0.322738	0.374000	0.332316	
826	0.269976	174	0.718391	1.650766	826	0.269976	0.348000	0.332578	
821	0.286236	179	0.765363	1.650766	821	0.286236	0.372000	0.333224	
841	0.315101	159	0.679245	1.650766	841	0.315101	0.373000	0.333866	
823	0.292831	177	0.728814	1.650766	823	0.292831	0.370000	0.334439	
816	0.301471	184	0.690217	1.650766	816	0.301471	0.373000	0.335042	
818	0.317848	182	0.703297	1.650766	818	0.317848	0.388000	0.335856	
825	0.307879	175	0.691429	1.650766	825	0.307879	0.375000	0.336449	
833	0.284514	167	0.676647	1.650766	833	0.284514	0.350000	0.336652	
838	0.284010	162	0.629630	1.650766	838	0.284010	0.340000	0.336701	
838	0.311456	162	0.623457	1.650766	838	0.311456	0.362000	0.337068	
824	0.317961	176	0.642045	1.650766	824	0.317961	0.375000	0.337609	
815	0.274847	185	0.670270	1.650766	815	0.274847	0.348000	0.337756	
837	0.279570	163	0.490798	1.650766	837	0.279570	0.314000	0.337426	
825	0.273939	175	0.708571	1.650766	825	0.273939	0.350000	0.337598	
836	0.272727	164	0.591463	1.650766	836	0.272727	0.325000	0.337428	
829	0.295537	171	0.678363	1.650766	829	0.295537	0.361000	0.337742	
827	0.314389	173	0.601156	1.650766	827	0.314389	0.364000	0.338088	
813	0.362854	187	0.663102	1.650766	813	0.362854	0.419000	0.339138	
810	0.314815	190	0.715789	1.650766	810	0.314815	0.391000	0.339803	
815	0.305521	185	0.681081	1.650766	815	0.305521	0.375000	0.340249	
814	0.329238	186	0.672043	1.650766	814	0.329238	0.393000	0.340908	
818	0.277506	182	0.736264	1.650766	818	0.277506	0.361000	0.341156	
807	0.270136	193	0.544041	1.650766	807	0.270136	0.323000	0.340935	
822	0.304136	178	0.719101	1.650766	822	0.304136	0.378000	0.341381	
813	0.290283	187	0.711230	1.650766	813	0.290283	0.369000	0.341710	
834	0.333333	166	0.656627	1.650766	834	0.333333	0.387000	0.342243	
827	0.270859	173	0.739884	1.650766	827	0.270859	0.352000	0.342356	
834	0.302158	166	0.722892	1.650766	834	0.302158	0.372000	0.342697	
835	0.287425	165	0.587879	1.650766	835	0.287425	0.337000	0.342632	
816	0.276961	184	0.663043	1.650766	816	0.276961	0.348000	0.342693	
817	0.329253	183	0.693989	1.650766	817	0.329253	0.396000	0.343285	
806	0.286600	194	0.695876	1.650766	806	0.286600	0.366000	0.343535	
836	0.267943	164	0.682927	1.650766	836	0.267943	0.336000	0.343453	
831	0.322503	169	0.674556	1.650766	831	0.322503	0.382000	0.343867	
823	0.301337	177	0.615819	1.650766	823	0.301337	0.357000	0.344007	
822	0.317518	178	0.713483	1.650766	822	0.317518	0.388000	0.344470	
833	0.270108	167	0.652695	1.650766	833	0.270108	0.334000	0.344361	
801	0.299625	199	0.718593	1.650766	801	0.299625	0.383000	0.344759	
834	0.312950	166	0.536145	1.650766	834	0.312950	0.350000	0.344813	
840	0.296429	160	0.606250	1.650766	840	0.296429	0.346000	0.344825	
832	0.308894	168	0.672619	1.650766	832	0.308894	0.370000	0.345077	
819	0.306471	181	0.668508	1.650766	819	0.306471	0.372000	0.345343	
840	0.315476	160	0.618750	1.650766	840	0.315476	0.364000	0.345526	
853	0.294256	147	0.632653	1.650766	853	0.294256	0.344000	0.345511	
824	0.337379	176	0.670455	1.650766	824	0.337379	0.396000	0.345997	
821	0.311815	179	0.614525	1.650766	821	0.311815	0.366000	0.346187	
818	0.310513	182	0.648352	1.650766	818	0.310513	0.372000	0.346431	
839	0.300358	161	0.664596	1.650766	839	0.300358	0.359000	0.346548	
826	0.277240	174	0.695402	1.650766	826	0.277240	0.350000	0.346580	
